0.218118,0.354335
0.217209,0.354634
0.216298,0.354931
0.215386,0.355226
0.214472,0.355518
0.213558,0.355809
0.212642,0.356097
0.211724,0.356384
0.210806,0.356668
0.209886,0.356951
0.208965,0.357231
0.208043,0.357509
0.20712,0.357785
0.206195,0.358058
0.20527,0.35833
0.204342,0.3586
0.203414,0.358867
0.202485,0.359132
0.201554,0.359396
0.200622,0.359657
0.199689,0.359915
0.198755,0.360172
0.197819,0.360427
0.196883,0.360679
0.195945,0.360929
0.195006,0.361177
0.194066,0.361423
0.193124,0.361667
0.192182,0.361908
0.191238,0.362147
0.190293,0.362384
0.189347,0.362619
0.1884,0.362852
0.187452,0.363082
0.186502,0.36331
0.185551,0.363536
0.1846,0.36376
0.183647,0.363981
0.182693,0.364201
0.181737,0.364418
0.180781,0.364632
0.179824,0.364845
0.178865,0.365055
0.177905,0.365263
0.176945,0.365468
0.175983,0.365672
0.17502,0.365873
0.174056,0.366071
0.17309,0.366268
0.172124,0.366462
0.171157,0.366654
0.170188,0.366843
0.169219,0.36703
0.168248,0.367215
0.167277,0.367398
0.166304,0.367578
0.16533,0.367756
0.164355,0.367931
0.163379,0.368104
0.162402,0.368275
0.161424,0.368443
0.160445,0.368609
0.159465,0.368773
0.158484,0.368934
0.157502,0.369093
0.156519,0.369249
0.155535,0.369403
0.154549,0.369555
0.153563,0.369704
0.152576,0.369851
0.151588,0.369995
0.150599,0.370137
0.149608,0.370277
0.148617,0.370414
0.147625,0.370549
0.146632,0.370681
0.145638,0.37081
0.144643,0.370938
0.143647,0.371062
0.14265,0.371185
0.141652,0.371305
0.140653,0.371422
0.139653,0.371537
0.138652,0.371649
0.137651,0.371759
0.136648,0.371867
0.135644,0.371971
0.13464,0.372074
0.133635,0.372174
0.132628,0.372271
0.131621,0.372366
0.130613,0.372458
0.129604,0.372547
0.128594,0.372635
0.127583,0.372719
0.126572,0.372801
0.125559,0.372881
0.124546,0.372957
0.123532,0.373032
0.122517,0.373103
0.121501,0.373173
0.120484,0.373239
0.119466,0.373303
0.118448,0.373364
0.117428,0.373423
0.116408,0.373479
0.115387,0.373532
0.114366,0.373583
0.113343,0.373631
0.11232,0.373677
0.111296,0.37372
0.110271,0.37376
0.109245,0.373798
0.108219,0.373833
0.107191,0.373865
0.106163,0.373894
0.105134,0.373921
0.104105,0.373946
0.103075,0.373967
0.102044,0.373986
0.101012,0.374002
0.0999792,0.374015
0.098946,0.374026
0.097912,0.374034
0.0968773,0.374039
0.0958419,0.374042
0.0948059,0.374042
0.0937691,0.374039
0.0927316,0.374033
0.0916935,0.374024
0.0906546,0.374013
0.0896151,0.373999
0.088575,0.373982
0.0875342,0.373963
0.0864927,0.37394
0.0854506,0.373915
0.0844078,0.373887
0.0833644,0.373857
0.0823204,0.373823
0.0812758,0.373787
0.0802305,0.373748
0.0791847,0.373706
0.0781382,0.373661
0.0770912,0.373613
0.0760436,0.373563
0.0749954,0.37351
0.0739466,0.373453
0.0728972,0.373394
0.0718473,0.373332
0.0707969,0.373268
0.0697459,0.3732
0.0686943,0.373129
0.0676423,0.373056
0.0665897,0.37298
0.0655366,0.372901
0.0644829,0.372819
0.0634288,0.372734
0.0623742,0.372646
0.0613191,0.372555
0.0602635,0.372461
0.0592074,0.372364
0.0581509,0.372265
0.0570939,0.372162
0.0560365,0.372057
0.0549786,0.371948
0.0539202,0.371837
0.0528615,0.371722
0.0518023,0.371605
0.0507427,0.371485
0.0496827,0.371361
0.0486223,0.371235
0.0475615,0.371106
0.0465003,0.370973
0.0454388,0.370838
0.0443769,0.3707
0.0433146,0.370559
0.042252,0.370414
0.041189,0.370267
0.0401257,0.370116
0.039062,0.369963
0.037998,0.369807
0.0369338,0.369647
0.0358692,0.369484
0.0348043,0.369319
0.0337391,0.36915
0.0326737,0.368978
0.0316079,0.368804
0.030542,0.368626
0.0294757,0.368445
0.0284092,0.368261
0.0273425,0.368073
0.0262755,0.367883
0.0252084,0.36769
0.024141,0.367493
0.0230734,0.367293
0.0220056,0.367091
0.0209376,0.366885
0.0198694,0.366676
0.0188011,0.366464
0.0177326,0.366248
0.0166639,0.36603
0.0155951,0.365808
0.0145262,0.365583
0.0134572,0.365355
0.012388,0.365124
0.0113187,0.36489
0.0102493,0.364652
0.00917987,0.364412
0.00811032,0.364168
0.00704071,0.363921
0.00597103,0.363671
