# step time Ekin Epot Etot T
5610 11.22 506.238 -134.55 371.688 2.53119
5620 11.24 497.301 -131.168 366.132 2.4865
5630 11.26 504.975 -124.067 380.908 2.52487
5640 11.28 506.746 -111.245 395.501 2.53373
5650 11.3 511.814 -116.505 395.309 2.55907
5660 11.32 497.541 -122.998 374.543 2.4877
5670 11.34 496.214 -119.592 376.622 2.48107
5680 11.36 514.083 -112.009 402.075 2.57042
5690 11.38 505.039 -108.727 396.311 2.52519
5700 11.4 498.329 -108.38 389.949 2.49164
5710 11.42 510.113 -112.112 398.001 2.55056
5720 11.44 497.099 -102.96 394.139 2.4855
5730 11.46 517.904 -115.797 402.106 2.58952
5740 11.48 497.432 -123.879 373.553 2.48716
5750 11.5 492.505 -123.543 368.962 2.46252
5760 11.52 521.236 -127.288 393.948 2.60618
5770 11.54 495.66 -123.346 372.314 2.4783
5780 11.56 487.813 -105.972 381.841 2.43907
5790 11.58 529.281 -94.8584 434.422 2.6464
5800 11.6 507.637 -100.537 407.1 2.53818
5810 11.62 476.387 -98.5947 377.792 2.38193
5820 11.64 529.881 -104.79 425.092 2.64941
5830 11.66 512.125 -121.742 390.383 2.56063
5840 11.68 474.016 -136.435 337.58 2.37008
5850 11.7 512.474 -137.668 374.806 2.56237
5860 11.72 514.578 -124.658 389.919 2.57289
5870 11.74 490.481 -114.128 376.353 2.4524
5880 11.76 512.82 -114.444 398.377 2.5641
5890 11.78 507.257 -112.107 395.15 2.53628
5900 11.8 491.365 -103.375 387.989 2.45682
5910 11.82 522.615 -113.769 408.846 2.61308
5920 11.84 500.537 -123.489 377.048 2.50268
5930 11.86 487.104 -126.073 361.031 2.43552
5940 11.88 518.109 -125.056 393.053 2.59055
5950 11.9 502.917 -116.022 386.895 2.51458
5960 11.92 493.478 -107.85 385.628 2.46739
5970 11.94 510.262 -93.1839 417.078 2.55131
5980 11.96 518.856 -96.3502 422.505 2.59428
5990 11.98 490.454 -104.722 385.732 2.45227
6000 12 500.342 -106.553 393.789 2.50171
6010 12.02 521.878 -115.38 406.498 2.60939
6020 12.04 481.925 -104.891 377.033 2.40962
6030 12.06 506.581 -92.8979 413.684 2.53291
6040 12.08 530.277 -97.4142 432.863 2.65139
6050 12.1 481.759 -102.28 379.48 2.4088
6060 12.12 497.237 -103.531 393.706 2.48618
6070 12.14 531.532 -108.342 423.19 2.65766
6080 12.16 487.245 -112.319 374.926 2.43623
6090 12.18 483.139 -98.0529 385.086 2.4157
6100 12.2 537.639 -87.6819 449.957 2.68819
6110 12.22 509.331 -101.369 407.962 2.54666
6120 12.24 473.421 -113.434 359.987 2.3671
6130 12.26 517.565 -117.261 400.305 2.58783
6140 12.28 518.856 -120.135 398.721 2.59428
6150 12.3 476.888 -114.547 362.341 2.38444
6160 12.32 517.373 -115.922 401.45 2.58686
6170 12.34 520.089 -122.825 397.263 2.60044
6180 12.36 473.313 -118.153 355.16 2.36657
6190 12.38 505.511 -99.9329 405.578 2.52756
6200 12.4 535.803 -88.6243 447.179 2.67902
6210 12.42 486.285 -89.62 396.665 2.43142
6220 12.44 500.288 -105.492 394.796 2.50144
6230 12.46 519.974 -118.66 401.314 2.59987
6240 12.48 483.952 -113.821 370.13 2.41976
6250 12.5 502.116 -101.201 400.915 2.51058
6260 12.52 537.106 -111.755 425.351 2.68553
6270 12.54 482.954 -127.204 355.75 2.41477
6280 12.56 483.734 -127.187 356.548 2.41867
6290 12.58 536.555 -124.523 412.033 2.68278
6300 12.6 499.272 -126.702 372.57 2.49636
6310 12.62 481.309 -130.008 351.302 2.40655
6320 12.64 522.161 -126.614 395.546 2.6108
6330 12.66 508.876 -122.886 385.99 2.54438
6340 12.68 484.1 -115.717 368.382 2.4205
6350 12.7 524.442 -124.094 400.348 2.62221
6360 12.72 504.445 -129.79 374.654 2.52222
6370 12.74 485.584 -133.761 351.824 2.42792
6380 12.76 514.164 -131.005 383.159 2.57082
6390 12.78 506.292 -119.196 387.096 2.53146
6400 12.8 493.67 -105.458 388.212 2.46835
6410 12.82 522.618 -112.14 410.478 2.61309
6420 12.84 497.304 -115.963 381.341 2.48652
6430 12.86 488.243 -111.175 377.068 2.44121
6440 12.88 525.339 -109.578 415.761 2.62669
6450 12.9 510.4 -124.099 386.301 2.552
6460 12.92 478.959 -133.919 345.04 2.39479
6470 12.94 509.588 -129.781 379.808 2.54794
6480 12.96 519.054 -121.677 397.377 2.59527
6490 12.98 488.614 -114.897 373.717 2.44307
6500 13 506.195 -111.246 394.948 2.53097
6510 13.02 525.506 -123.935 401.57 2.62753
6520 13.04 486.208 -136.983 349.225 2.43104
6530 13.06 492.589 -137.915 354.674 2.46294
6540 13.08 523.761 -131.255 392.506 2.6188
6550 13.1 497.116 -121.83 375.285 2.48558
6560 13.12 498.34 -120.577 377.762 2.4917
6570 13.14 518.663 -125.857 392.806 2.59331
6580 13.16 494.096 -125.157 368.939 2.47048
6590 13.18 495.425 -117.653 377.772 2.47712
6600 13.2 518.286 -107.811 410.476 2.59143
6610 13.22 501.332 -98.5396 402.792 2.50666
6620 13.24 502.87 -104.02 398.849 2.51435
6630 13.26 513.136 -116.043 397.093 2.56568
6640 13.28 496.893 -127.577 369.316 2.48447
6650 13.3 485.665 -112.13 373.535 2.42832
6660 13.32 534.548 -113.1 421.448 2.67274
6670 13.34 499.022 -118.411 380.611 2.49511
6680 13.36 475.565 -111.438 364.127 2.37783
6690 13.38 535.73 -113.678 422.051 2.67865
6700 13.4 508.714 -119.323 389.39 2.54357
6710 13.42 479.152 -133.753 345.399 2.39576
6720 13.44 512.682 -137.75 374.932 2.56341
6730 13.46 511.606 -130.844 380.761 2.55803
6740 13.48 490.246 -119.907 370.34 2.45123
6750 13.5 515.273 -121.12 394.153 2.57637
6760 13.52 504.285 -116.272 388.013 2.52142
6770 13.54 501.168 -123.186 377.982 2.50584
6780 13.56 498.362 -116.871 381.491 2.49181
6790 13.58 505.235 -98.7312 406.503 2.52617
6800 13.6 526.39 -115.347 411.044 2.63195
6810 13.62 479.222 -117.644 361.578 2.39611
6820 13.64 504.254 -118.692 385.563 2.52127
6830 13.66 532.246 -134.877 397.37 2.66123
6840 13.68 471.31 -132.049 339.26 2.35655
6850 13.7 497.609 -116.995 380.614 2.48805
6860 13.72 542.713 -108.67 434.043 2.71357
6870 13.74 486.245 -111.242 375.003 2.43123
6880 13.76 491.246 -123.144 368.103 2.45623
6890 13.78 522.383 -122.396 399.988 2.61192
6900 13.8 499.069 -121.136 377.933 2.49534
6910 13.82 489.115 -113.295 375.821 2.44558
6920 13.84 523.019 -109.302 413.717 2.61509
6930 13.86 504.463 -109.363 395.1 2.52231
6940 13.88 485.543 -105.088 380.454 2.42771
6950 13.9 524.265 -109.338 414.927 2.62133
6960 13.92 506.591 -118.301 388.29 2.53295
6970 13.94 481.246 -119.949 361.297 2.40623
6980 13.96 519.344 -121.072 398.272 2.59672
6990 13.98 509.823 -118.648 391.174 2.54911
7000 14 484.65 -113.146 371.505 2.42325
7010 14.02 512.787 -104.066 408.721 2.56394
7020 14.04 519.257 -103.807 415.45 2.59628
7030 14.06 485.19 -102.769 382.421 2.42595
7040 14.08 510.519 -108.556 401.962 2.55259
7050 14.1 518.815 -120.35 398.465 2.59407
7060 14.12 481.952 -123.533 358.419 2.40976
7070 14.14 502.315 -115.607 386.708 2.51157
7080 14.16 528.199 -113.572 414.627 2.64099
7090 14.18 490.605 -117.047 373.558 2.45303
7100 14.2 496.728 -124.429 372.298 2.48364
7110 14.22 514.198 -120.185 394.013 2.57099
7120 14.24 497.014 -106.702 390.312 2.48507
7130 14.26 507.318 -101.864 405.454 2.53659
7140 14.28 519.934 -116.862 403.071 2.59967
7150 14.3 489.286 -132.373 356.914 2.44643
7160 14.32 489.608 -127.641 361.966 2.44804
7170 14.34 521.683 -111.524 410.16 2.60842
7180 14.36 510.305 -107.796 402.508 2.55152
7190 14.38 489.99 -110.362 379.628 2.44995
7200 14.4 512.99 -120.165 392.825 2.56495
7210 14.42 504.262 -121.01 383.252 2.52131
7220 14.44 496.626 -122.738 373.887 2.48313
7230 14.46 504.441 -115.137 389.304 2.5222
7240 14.48 507.022 -101.805 405.216 2.53511
7250 14.5 516.654 -114.454 402.2 2.58327
7260 14.52 491.745 -124.656 367.089 2.45872
7270 14.54 495.375 -122.425 372.95 2.47688
7280 14.56 517.901 -113.872 404.029 2.5895
7290 14.58 497.678 -99.1787 398.5 2.48839
7300 14.6 508.229 -100.111 408.118 2.54115
7310 14.62 514.384 -115.7 398.684 2.57192
7320 14.64 484.231 -115.651 368.58 2.42115
7330 14.66 512.334 -118.87 393.464 2.56167
7340 14.68 518.906 -129.314 389.592 2.59453
7350 14.7 481.676 -132.25 349.426 2.40838
7360 14.72 502.263 -124.772 377.491 2.51131
7370 14.74 525.212 -116.452 408.76 2.62606
7380 14.76 495.819 -119.594 376.224 2.47909
7390 14.78 491.736 -120.325 371.41 2.45868
7400 14.8 520.469 -120.457 400.012 2.60235
7410 14.82 497.866 -113.764 384.102 2.48933
7420 14.84 495.86 -106.837 389.022 2.4793
7430 14.86 527.758 -120.234 407.525 2.63879
7440 14.88 488.772 -126.446 362.326 2.44386
7450 14.9 491.647 -125.261 366.386 2.45823
7460 14.92 526.217 -122.788 403.429 2.63109
7470 14.94 496.495 -118.482 378.013 2.48247
7480 14.96 487.521 -109.05 378.472 2.43761
7490 14.98 518.683 -89.4177 429.266 2.59342
7500 15 516.749 -82.4648 434.284 2.58375
7510 15.02 499.49 -108.902 390.588 2.49745
7520 15.04 488.09 -118.523 369.567 2.44045
7530 15.06 512.975 -116.644 396.33 2.56487
7540 15.08 512.178 -116.096 396.082 2.56089
7550 15.1 490.162 -115.716 374.445 2.45081
7560 15.12 502.953 -106.351 396.603 2.51477
7570 15.14 520.569 -102.263 418.307 2.60285
7580 15.16 495.299 -103.096 392.203 2.4765
7590 15.18 494.19 -99.5711 394.618 2.47095
7600 15.2 513.569 -85.1056 428.464 2.56785
7610 15.22 516.975 -91.0823 425.893 2.58488
7620 15.24 490.742 -101.714 389.028 2.45371
7630 15.26 503.305 -113.503 389.802 2.51652
7640 15.28 505.196 -106.435 398.76 2.52598
7650 15.3 501.982 -96.8547 405.128 2.50991
7660 15.32 512.356 -97.7251 414.63 2.56178
7670 15.34 505.682 -109.428 396.254 2.52841
7680 15.36 486.319 -105.671 380.648 2.43159
7690 15.38 515.449 -96.28 419.169 2.57725
7700 15.4 519.424 -104.246 415.178 2.59712
7710 15.42 474.462 -98.229 376.233 2.37231
7720 15.44 523.979 -107.559 416.42 2.6199
7730 15.46 516.821 -122.13 394.691 2.58411
7740 15.48 467.06 -119.986 347.074 2.3353
7750 15.5 509.266 -97.7526 411.513 2.54633
7760 15.52 545.525 -95.2265 450.299 2.72763
7770 15.54 478.69 -111.71 366.98 2.39345
7780 15.56 484.279 -120.285 363.994 2.42139
7790 15.58 530.598 -111.601 418.996 2.65299
7800 15.6 502.079 -104.86 397.219 2.51039
7810 15.62 490.127 -109.584 380.543 2.45063
7820 15.64 512.024 -106.087 405.937 2.56012
7830 15.66 504.595 -94.5086 410.086 2.52297
7840 15.68 504.737 -96.7383 407.999 2.52369
7850 15.7 510.429 -107.171 403.258 2.55215
7860 15.72 492.623 -108.034 384.588 2.46311
7870 15.74 507.807 -108.469 399.338 2.53903
7880 15.76 514.116 -113.776 400.34 2.57058
7890 15.78 487.202 -108.117 379.085 2.43601
7900 15.8 519.203 -120.44 398.762 2.59601
7910 15.82 503.213 -126.114 377.099 2.51606
7920 15.84 483.653 -118.607 365.046 2.41826
7930 15.86 516.927 -104.511 412.416 2.58464
7940 15.88 515.487 -94.9714 420.515 2.57743
7950 15.9 488.467 -94.6031 393.864 2.44233
7960 15.92 510.304 -96.6656 413.638 2.55152
7970 15.94 522.785 -119.187 403.599 2.61393
7980 15.96 466.805 -110.805 355.999 2.33402
7990 15.98 524.758 -115.783 408.975 2.62379
8000 16 512.77 -108.247 404.522 2.56385
8010 16.02 477.444 -94.5649 382.879 2.38722
8020 16.04 535.072 -110.175 424.897 2.67536
8030 16.06 487.118 -101.33 385.788 2.43559
8040 16.08 498.638 -97.7353 400.902 2.49319
8050 16.1 539.185 -118.315 420.87 2.69593
8060 16.12 473.755 -127.341 346.414 2.36878
8070 16.14 491.563 -125.115 366.449 2.45782
8080 16.16 541.08 -126.337 414.743 2.7054
8090 16.18 481.796 -119.229 362.567 2.40898
8100 16.2 494.15 -118.938 375.212 2.47075
8110 16.22 529.915 -116.076 413.84 2.64958
8120 16.24 488.088 -106.354 381.733 2.44044
8130 16.26 495.649 -96.5535 399.096 2.47825
8140 16.28 534.764 -107.789 426.975 2.67382
8150 16.3 483.715 -112.308 371.407 2.41858
8160 16.32 493.518 -114.766 378.752 2.46759
8170 16.34 530.514 -118.841 411.673 2.65257
8180 16.36 492.523 -123.153 369.37 2.46262
8190 16.38 485.091 -118.51 366.581 2.42545
8200 16.4 533.78 -116.274 417.506 2.6689
8210 16.42 502.073 -124.808 377.265 2.51037
8220 16.44 464.22 -107.313 356.907 2.3211
8230 16.46 543.299 -96.6761 446.623 2.71649
8240 16.48 522.476 -115.228 407.248 2.61238
8250 16.5 448.791 -116.95 331.841 2.24395
8260 16.52 531.864 -120.578 411.287 2.65932
8270 16.54 529.699 -125.232 404.468 2.6485
8280 16.56 457.116 -121.686 335.43 2.28558
8290 16.58 520.708 -122.941 397.766 2.60354
8300 16.6 525.079 -112.73 412.349 2.6254
8310 16.62 475.593 -105.676 369.917 2.37796
8320 16.64 513.9 -108.127 405.773 2.5695
8330 16.66 521.702 -109.726 411.975 2.60851
8340 16.68 483.914 -114.795 369.119 2.41957
8350 16.7 503.001 -116.252 386.749 2.515
8360 16.72 523.506 -119.81 403.696 2.61753
8370 16.74 486.575 -117.847 368.728 2.43287
8380 16.76 499.228 -112.14 387.089 2.49614
8390 16.78 525.925 -110.492 415.434 2.62963
8400 16.8 495.571 -116.547 379.024 2.47785
8410 16.82 492.557 -121.447 371.11 2.46279
8420 16.84 518.062 -123.452 394.61 2.59031
8430 16.86 502.998 -124.744 378.254 2.51499
8440 16.88 491.149 -122.72 368.43 2.45575
8450 16.9 517.439 -122.16 395.279 2.5872
8460 16.92 506.614 -126.324 380.29 2.53307
8470 16.94 479.522 -111.331 368.191 2.39761
8480 16.96 523.322 -100.478 422.844 2.61661
8490 16.98 514.091 -93.2199 420.871 2.57046
8500 17 491.765 -105.295 386.47 2.45883
8510 17.02 505.022 -115.651 389.37 2.52511
8520 17.04 506.881 -114.898 391.983 2.53441
8530 17.06 495.05 -103.826 391.225 2.47525
8540 17.08 514.675 -101.305 413.37 2.57338
8550 17.1 511.498 -112.053 399.445 2.55749
8560 17.12 485.314 -114.879 370.435 2.42657
8570 17.14 511.458 -116.02 395.438 2.55729
8580 17.16 511.938 -113.997 397.941 2.55969
8590 17.18 488.083 -104.602 383.481 2.44042
8600 17.2 516.186 -106.047 410.139 2.58093
8610 17.22 508.205 -106.903 401.302 2.54103
8620 17.24 488.966 -103.826 385.14 2.44483
8630 17.26 515.184 -105.291 409.894 2.57592
8640 17.28 507.112 -104.462 402.65 2.53556
8650 17.3 491.051 -101.316 389.735 2.45526
8660 17.32 516.713 -105.276 411.438 2.58357
8670 17.34 507.073 -112.38 394.693 2.53536
8680 17.36 483.666 -107.306 376.36 2.41833
8690 17.38 516.258 -98.2679 417.99 2.58129
8700 17.4 525.256 -113.325 411.931 2.62628
8710 17.42 471.652 -116.511 355.141 2.35826
8720 17.44 505.589 -111.026 394.563 2.52795
8730 17.46 532.985 -108.779 424.206 2.66492
8740 17.48 484.115 -111.842 372.274 2.42058
8750 17.5 496.366 -116.41 379.956 2.48183
8760 17.52 527.29 -121.276 406.013 2.63645
8770 17.54 489.379 -120.676 368.703 2.44689
8780 17.56 487.062 -106.293 380.769 2.43531
8790 17.58 535.182 -97.123 438.059 2.67591
8800 17.6 508.048 -113.081 394.967 2.54024
8810 17.62 471.212 -120.766 350.446 2.35606
8820 17.64 519.272 -117.948 401.324 2.59636
8830 17.66 519.034 -111.786 407.248 2.59517
8840 17.68 487.978 -119.609 368.37 2.43989
8850 17.7 506.132 -129.671 376.461 2.53066
8860 17.72 510.248 -130.896 379.352 2.55124
8870 17.74 491.859 -121.954 369.905 2.4593
8880 17.76 510.897 -115.812 395.085 2.55448
8890 17.78 514.301 -118.7 395.601 2.57151
8900 17.8 488.58 -118.015 370.565 2.4429
8910 17.82 507.708 -117.225 390.483 2.53854
8920 17.84 512.199 -112.947 399.252 2.56099
8930 17.86 493.603 -104.465 389.138 2.46802
8940 17.88 516.291 -115.122 401.169 2.58145
8950 17.9 501.472 -121.437 380.036 2.50736
8960 17.92 495.162 -126.257 368.905 2.47581
8970 17.94 511.878 -128.91 382.968 2.55939
8980 17.96 502.034 -125.012 377.022 2.51017
8990 17.98 502.004 -125.391 376.613 2.51002
9000 18 508.56 -127.557 381.002 2.5428
9010 18.02 494.276 -116.879 377.397 2.47138
9020 18.04 507.447 -102.67 404.776 2.53723
9030 18.06 522.243 -110.055 412.188 2.61121
9040 18.08 487.812 -117.631 370.181 2.43906
9050 18.1 498.097 -119.708 378.388 2.49048
9060 18.12 518.678 -114.488 404.19 2.59339
9070 18.14 501.521 -115.381 386.14 2.50761
9080 18.16 491.666 -113.197 378.469 2.45833
9090 18.18 511.241 -100.959 410.282 2.5562
9100 18.2 520.579 -109.772 410.808 2.6029
9110 18.22 480.577 -107.785 372.792 2.40288
9120 18.24 514.186 -118.249 395.937 2.57093
9130 18.26 510.873 -118.388 392.485 2.55437
9140 18.28 486.819 -112.385 374.434 2.43409
9150 18.3 515.955 -114.298 401.657 2.57978
9160 18.32 507.855 -111.016 396.839 2.53928
9170 18.34 494.049 -113.534 380.515 2.47024
9180 18.36 504.899 -109.345 395.554 2.5245
9190 18.38 504.116 -91.5799 412.536 2.52058
9200 18.4 520.13 -101.449 418.681 2.60065
9210 18.42 496.957 -118.037 378.92 2.48478
9220 18.44 488.118 -121.071 367.047 2.44059
9230 18.46 520.804 -121.174 399.63 2.60402
9240 18.48 501.941 -117.527 384.414 2.5097
9250 18.5 482.649 -100.943 381.706 2.41325
9260 18.52 541.508 -103.834 437.674 2.70754
9270 18.54 504.246 -126.18 378.067 2.52123
9280 18.56 454.107 -119.114 334.993 2.27053
9290 18.58 536.845 -102.247 434.598 2.68423
9300 18.6 533.211 -104.213 428.999 2.66606
9310 18.62 459.368 -114.748 344.62 2.29684
9320 18.64 504.278 -110.419 393.859 2.52139
9330 18.66 544.574 -107.247 437.328 2.72287
9340 18.68 479.351 -117.418 361.933 2.39676
9350 18.7 485.266 -119.963 365.303 2.42633
9360 18.72 537.871 -118.987 418.884 2.68936
9370 18.74 493.021 -115.978 377.043 2.46511
9380 18.76 486.208 -117.268 368.94 2.43104
9390 18.78 523.386 -110.281 413.104 2.61693
9400 18.8 511.482 -115.639 395.844 2.55741
9410 18.82 485.978 -126.185 359.793 2.42989
9420 18.84 507.308 -129.555 377.753 2.53654
9430 18.86 511.705 -123.452 388.254 2.55853
9440 18.88 493.093 -114.658 378.434 2.46546
9450 18.9 504.823 -101.484 403.339 2.52412
9460 18.92 524.126 -106.827 417.298 2.62063
9470 18.94 492.389 -119.459 372.93 2.46194
9480 18.96 490.387 -122.412 367.974 2.45193
9490 18.98 517.786 -112.228 405.558 2.58893
9500 19 513.508 -118.175 395.334 2.56754
9510 19.02 475.837 -107.992 367.845 2.37918
9520 19.04 525.32 -109.793 415.528 2.6266
9530 19.06 510.206 -107.681 402.525 2.55103
9540 19.08 472.257 -90.3844 381.872 2.36128
9550 19.1 538.787 -97.6416 441.145 2.69393
9560 19.12 500.791 -93.6316 407.159 2.50395
9570 19.14 487.228 -124.236 362.992 2.43614
9580 19.16 498.226 -117.369 380.858 2.49113
9590 19.18 532.065 -126.861 405.203 2.66032
9600 19.2 480.335 -124.338 355.996 2.40167
9610 19.22 491.18 -108.443 382.737 2.4559
9620 19.24 544.209 -108.948 435.261 2.72105
9630 19.26 483.908 -106.999 376.909 2.41954
9640 19.28 490.965 -114.394 376.571 2.45483
9650 19.3 527.912 -114.805 413.108 2.63956
9660 19.32 496.932 -116.525 380.407 2.48466
9670 19.34 486.644 -113.083 373.561 2.43322
9680 19.36 524.775 -109.666 415.109 2.62388
9690 19.38 506.2 -112.703 393.497 2.531
9700 19.4 484.713 -114.257 370.457 2.42357
9710 19.42 519.734 -119.343 400.392 2.59867
9720 19.44 508.452 -124.446 384.006 2.54226
9730 19.46 485.371 -125.624 359.747 2.42685
9740 19.48 511.902 -121.939 389.964 2.55951
9750 19.5 513.674 -116.983 396.691 2.56837
9760 19.52 489.146 -110.125 379.021 2.44573
9770 19.54 509.37 -105.567 403.803 2.54685
9780 19.56 516.416 -106.39 410.025 2.58208
9790 19.58 491.089 -109.269 381.82 2.45545
9800 19.6 501.041 -106.972 394.069 2.50521
9810 19.62 514.037 -97.539 416.498 2.57019
9820 19.64 509.189 -109.022 400.167 2.54594
9830 19.66 489.508 -113.499 376.008 2.44754
9840 19.68 513.022 -121.983 391.039 2.56511
9850 19.7 502.479 -117.753 384.725 2.51239
9860 19.72 499.994 -117.08 382.914 2.49997
9870 19.74 511.313 -119.805 391.508 2.55656
9880 19.76 501.142 -121.637 379.505 2.50571
9890 19.78 496.463 -116.448 380.015 2.48232
9900 19.8 514.665 -113.624 401.041 2.57333
9910 19.82 508.928 -121.836 387.092 2.54464
9920 19.84 488.993 -125.942 363.05 2.44496
9930 19.86 502.947 -115.794 387.153 2.51473
9940 19.88 514.741 -99.3247 415.416 2.57371
9950 19.9 506.781 -98.1997 408.581 2.5339
9960 19.92 503.648 -114.619 389.029 2.51824
9970 19.94 499.323 -125.879 373.444 2.49662
9980 19.96 502.991 -128.462 374.529 2.51495
9990 19.98 508.394 -129.627 378.767 2.54197
10000 20 501.53 -130.587 370.942 2.50765
