# step time x y
24920 49.84 3.9535 13.4196
24930 49.86 3.93365 13.3712
24940 49.88 3.91315 13.3227
24950 49.9 3.89233 13.2736
24960 49.92 3.8718 13.2231
24970 49.94 3.85242 13.1705
24980 49.96 3.83559 13.1159
24990 49.98 3.82473 13.0633
25000 50 3.82671 13.0263
25010 50.02 3.84533 13.0226
25020 50.04 3.87452 13.0463
25030 50.06 3.90733 13.0792
25040 50.08 3.9409 13.1129
25050 50.1 3.97573 13.1441
25060 50.12 4.01647 13.1693
25070 50.14 4.07129 13.1844
25080 50.16 4.14228 13.1903
25090 50.18 4.22236 13.1918
25100 50.2 4.30509 13.1922
25110 50.22 4.38762 13.1927
25120 50.24 4.46841 13.1941
25130 50.26 4.54539 13.1975
25140 50.28 4.61531 13.2046
25150 50.3 4.67528 13.2166
25160 50.32 4.72549 13.233
25170 50.34 4.76917 13.252
25180 50.36 4.80981 13.2721
25190 50.38 4.84958 13.2927
25200 50.4 4.88948 13.3133
25210 50.42 4.9299 13.3338
25220 50.44 4.97093 13.3543
25230 50.46 5.0126 13.3748
25240 50.48 5.05495 13.3952
25250 50.5 5.09798 13.4156
25260 50.52 5.14168 13.4358
25270 50.54 5.18599 13.456
25280 50.56 5.23081 13.4761
25290 50.58 5.27592 13.4962
25300 50.6 5.32099 13.5163
25310 50.62 5.36552 13.5365
25320 50.64 5.40882 13.5571
25330 50.66 5.45008 13.5783
25340 50.68 5.4885 13.6002
25350 50.7 5.52358 13.623
25360 50.72 5.55533 13.6466
25370 50.74 5.58426 13.6711
25380 50.76 5.61117 13.6963
25390 50.78 5.63692 13.7218
25400 50.8 5.66223 13.7475
25410 50.82 5.68765 13.7734
25420 50.84 5.71355 13.7992
25430 50.86 5.74017 13.8251
25440 50.88 5.76767 13.8509
25450 50.9 5.79615 13.8766
25460 50.92 5.82566 13.9023
25470 50.94 5.85623 13.9279
25480 50.96 5.88788 13.9536
25490 50.98 5.92064 13.9792
25500 51 5.9545 14.0048
25510 51.02 5.98949 14.0306
25520 51.04 6.02565 14.0564
25530 51.06 6.06303 14.0823
25540 51.08 6.10171 14.1084
25550 51.1 6.14173 14.1348
25560 51.12 6.183 14.1614
25570 51.14 6.22511 14.1886
25580 51.16 6.26697 14.2165
25590 51.18 6.30649 14.2457
25600 51.2 6.34087 14.2772
25610 51.22 6.36809 14.3121
25620 51.24 6.38849 14.3507
25630 51.26 6.40428 14.3924
25640 51.28 6.41774 14.4364
25650 51.3 6.43035 14.4819
25660 51.32 6.44286 14.5286
25670 51.34 6.45562 14.5761
25680 51.36 6.4687 14.6245
25690 51.38 6.48206 14.6733
25700 51.4 6.49567 14.7222
25710 51.42 6.5098 14.7692
25720 51.44 6.52551 14.8107
25730 51.46 6.54385 14.843
25740 51.48 6.56272 14.8691
25750 51.5 6.57727 14.898
25760 51.52 6.58616 14.934
25770 51.54 6.59205 14.9747
25780 51.56 6.5973 15.0166
25790 51.58 6.60279 15.0584
25800 51.6 6.60865 15.0997
25810 51.62 6.61493 15.1404
25820 51.64 6.62208 15.1797
25830 51.66 6.63158 15.2149
25840 51.68 6.64629 15.2408
25850 51.7 6.66876 15.2521
25860 51.72 6.69806 15.2502
25870 51.74 6.731 15.2407
25880 51.76 6.76522 15.2286
25890 51.78 6.79966 15.2159
25900 51.8 6.83396 15.2036
25910 51.82 6.86806 15.1917
25920 51.84 6.90198 15.1802
25930 51.86 6.93574 15.1689
25940 51.88 6.9694 15.1579
25950 51.9 7.00298 15.147
25960 51.92 7.0365 15.136
25970 51.94 7.06999 15.1251
25980 51.96 7.10346 15.114
25990 51.98 7.13691 15.1028
26000 52 7.17034 15.0915
26010 52.02 7.20377 15.08
26020 52.04 7.2372 15.0684
26030 52.06 7.27063 15.0566
26040 52.08 7.30406 15.0446
26050 52.1 7.3375 15.0325
26060 52.12 7.37095 15.0202
26070 52.14 7.40442 15.0078
26080 52.16 7.4379 14.9952
26090 52.18 7.47141 14.9825
26100 52.2 7.50495 14.9696
26110 52.22 7.53854 14.9566
26120 52.24 7.57218 14.9434
26130 52.26 7.6059 14.93
26140 52.28 7.63972 14.9164
26150 52.3 7.67366 14.9025
26160 52.32 7.70776 14.8883
26170 52.34 7.74207 14.8736
26180 52.36 7.77662 14.8583
26190 52.38 7.81148 14.8422
26200 52.4 7.84666 14.8253
26210 52.42 7.88209 14.8077
26220 52.44 7.91749 14.7902
26230 52.46 7.95211 14.776
26240 52.48 7.98481 14.7719
26250 52.5 8.0151 14.7852
26260 52.52 8.044 14.8145
26270 52.54 8.07261 14.8517
26280 52.56 8.10123 14.8909
26290 52.58 8.12983 14.9298
26300 52.6 8.15833 14.9679
26310 52.62 8.18672 15.0052
26320 52.64 8.21502 15.0418
26330 52.66 8.24323 15.0779
26340 52.68 8.27142 15.1137
26350 52.7 8.29962 15.1492
26360 52.72 8.32791 15.1846
26370 52.74 8.35637 15.22
26380 52.76 8.38514 15.2555
26390 52.78 8.41439 15.2912
26400 52.8 8.44435 15.3272
26410 52.82 8.47507 15.3636
26420 52.84 8.50557 15.3999
26430 52.86 8.5295 15.4327
26440 52.88 8.52698 15.4511
26450 52.9 8.48705 15.4483
26460 52.92 8.43048 15.4357
26470 52.94 8.37117 15.4215
26480 52.96 8.31228 15.4075
26490 52.98 8.25415 15.3941
26500 53 8.19661 15.381
26510 53.02 8.13948 15.3683
26520 53.04 8.08261 15.3557
26530 53.06 8.02592 15.3433
26540 53.08 7.96935 15.3311
26550 53.1 7.91284 15.3188
26560 53.12 7.85638 15.3067
26570 53.14 7.79995 15.2945
26580 53.16 7.74353 15.2825
26590 53.18 7.68711 15.2704
26600 53.2 7.63069 15.2583
26610 53.22 7.57427 15.2463
26620 53.24 7.51782 15.2343
26630 53.26 7.46135 15.2222
26640 53.28 7.40484 15.2102
26650 53.3 7.34828 15.1982
26660 53.32 7.29164 15.1861
26670 53.34 7.23492 15.174
26680 53.36 7.17805 15.1619
26690 53.38 7.121 15.1497
26700 53.4 7.06368 15.1374
26710 53.42 7.00595 15.1249
26720 53.44 6.94763 15.1122
26730 53.46 6.88846 15.0991
26740 53.48 6.82835 15.0856
26750 53.5 6.76862 15.0725
26760 53.52 6.71875 15.0643
26770 53.54 6.70621 15.0746
26780 53.56 6.73402 15.1048
26790 53.58 6.77388 15.1413
26800 53.6 6.81444 15.1783
26810 53.62 6.85389 15.215
26820 53.64 6.89228 15.2514
26830 53.66 6.92983 15.2875
26840 53.68 6.96675 15.3234
26850 53.7 7.00316 15.3592
26860 53.72 7.03916 15.3949
26870 53.74 7.07483 15.4305
26880 53.76 7.11021 15.466
26890 53.78 7.14534 15.5014
26900 53.8 7.18024 15.5368
26910 53.82 7.21492 15.5721
26920 53.84 7.24937 15.6074
26930 53.86 7.28359 15.6426
26940 53.88 7.31757 15.6777
26950 53.9 7.35129 15.7128
26960 53.92 7.38478 15.748
26970 53.94 7.41804 15.7831
26980 53.96 7.45113 15.8183
26990 53.98 7.48417 15.8535
27000 54 7.51732 15.8889
27010 54.02 7.55086 15.9244
27020 54.04 7.58498 15.9601
27030 54.06 7.61888 15.9962
27040 54.08 7.6472 16.0346
27050 54.1 7.65523 16.0823
27060 54.12 7.63595 16.1455
27070 54.14 7.60302 16.2166
27080 54.16 7.56436 16.2861
27090 54.18 7.5196 16.3486
27100 54.2 7.47376 16.4066
27110 54.22 7.44321 16.4732
27120 54.24 7.42692 16.5526
27130 54.26 7.40911 16.6358
27140 54.28 7.38503 16.7156
27150 54.3 7.35182 16.7736
27160 54.32 7.30077 16.7833
27170 54.34 7.23837 16.7657
27180 54.36 7.17406 16.7432
27190 54.38 7.11002 16.7204
27200 54.4 7.0463 16.6975
27210 54.42 6.98267 16.6744
27220 54.44 6.91897 16.6508
27230 54.46 6.8551 16.6266
27240 54.48 6.79101 16.6018
27250 54.5 6.72669 16.5762
27260 54.52 6.66213 16.5498
27270 54.54 6.59734 16.5227
27280 54.56 6.53232 16.4948
27290 54.58 6.46706 16.4661
27300 54.6 6.40152 16.4367
27310 54.62 6.33561 16.4065
27320 54.64 6.26917 16.3756
27330 54.66 6.20198 16.3441
27340 54.68 6.13398 16.312
27350 54.7 6.067 16.2786
27360 54.72 6.01308 16.2378
27370 54.74 6.00034 16.171
27380 54.76 6.02076 16.0795
27390 54.78 6.04814 15.9849
27400 54.8 6.07576 15.9035
27410 54.82 6.10454 15.848
27420 54.84 6.13548 15.8135
27430 54.86 6.16748 15.7869
27440 54.88 6.1995 15.7616
27450 54.9 6.23118 15.7358
27460 54.92 6.26251 15.7093
27470 54.94 6.29355 15.6822
27480 54.96 6.32439 15.6547
27490 54.98 6.35512 15.6266
27500 55 6.38578 15.5981
27510 55.02 6.41643 15.5691
27520 55.04 6.44712 15.5394
27530 55.06 6.47791 15.5092
27540 55.08 6.50881 15.4784
27550 55.1 6.53983 15.4469
27560 55.12 6.57094 15.4149
27570 55.14 6.60207 15.3824
27580 55.16 6.63312 15.3492
27590 55.18 6.664 15.3155
27600 55.2 6.69461 15.2812
27610 55.22 6.72485 15.2463
27620 55.24 6.75466 15.2107
27630 55.26 6.78396 15.1745
27640 55.28 6.81271 15.1376
27650 55.3 6.84086 15.1001
27660 55.32 6.86839 15.062
27670 55.34 6.89527 15.0232
27680 55.36 6.92149 14.9837
27690 55.38 6.94706 14.9435
27700 55.4 6.97197 14.9025
27710 55.42 6.99625 14.8607
27720 55.44 7.01993 14.8179
27730 55.46 7.04304 14.7742
27740 55.48 7.06564 14.7293
27750 55.5 7.08777 14.6834
27760 55.52 7.1094 14.6377
27770 55.54 7.13002 14.5964
27780 55.56 7.14792 14.5706
27790 55.58 7.16084 14.5713
27800 55.6 7.16949 14.5927
27810 55.62 7.17645 14.622
27820 55.64 7.18315 14.6528
27830 55.66 7.18935 14.6829
27840 55.68 7.19196 14.7095
27850 55.7 7.18206 14.7267
27860 55.72 7.14935 14.7281
27870 55.74 7.09777 14.717
27880 55.76 7.03846 14.701
27890 55.78 6.97722 14.6837
27900 55.8 6.91681 14.6665
27910 55.82 6.86356 14.6512
27920 55.84 6.83595 14.6425
27930 55.86 6.84684 14.6431
27940 55.88 6.87815 14.6482
27950 55.9 6.91427 14.6544
27960 55.92 6.9509 14.6607
27970 55.94 6.98743 14.667
27980 55.96 7.02398 14.6734
27990 55.98 7.06081 14.6798
28000 56 7.09812 14.6864
28010 56.02 7.13606 14.693
28020 56.04 7.17473 14.6997
28030 56.06 7.21418 14.7064
28040 56.08 7.25435 14.7128
28050 56.1 7.29501 14.7188
28060 56.12 7.33523 14.7235
28070 56.14 7.37019 14.7232
28080 56.16 7.38129 14.7036
28090 56.18 7.35264 14.6522
28100 56.2 7.30505 14.5856
28110 56.22 7.25356 14.5172
28120 56.24 7.20019 14.4511
28130 56.26 7.14409 14.3878
28140 56.28 7.08515 14.3266
28150 56.3 7.02431 14.2661
28160 56.32 6.96274 14.2054
28170 56.34 6.90208 14.1449
28180 56.36 6.84908 14.089
28190 56.38 6.82472 14.0513
28200 56.4 6.83773 14.0361
28210 56.42 6.86212 14.0292
28220 56.44 6.87295 14.0216
28230 56.46 6.85516 14.0091
28240 56.48 6.81756 13.9914
28250 56.5 6.7744 13.9714
28260 56.52 6.73114 13.9507
28270 56.54 6.6889 13.9299
28280 56.56 6.64771 13.909
28290 56.58 6.60741 13.8879
28300 56.6 6.56783 13.8666
28310 56.62 6.52878 13.8451
28320 56.64 6.49011 13.8233
28330 56.66 6.4517 13.8011
28340 56.68 6.41346 13.7786
28350 56.7 6.37533 13.7558
28360 56.72 6.33734 13.7327
28370 56.74 6.29962 13.7095
28380 56.76 6.26255 13.6864
28390 56.78 6.22683 13.6637
28400 56.8 6.19365 13.6419
28410 56.82 6.16458 13.6217
28420 56.84 6.14109 13.6037
28430 56.86 6.12367 13.588
28440 56.88 6.11154 13.5744
28450 56.9 6.10308 13.5624
28460 56.92 6.09669 13.5513
28470 56.94 6.09115 13.5409
28480 56.96 6.0857 13.5308
28490 56.98 6.07986 13.521
28500 57 6.07333 13.5114
28510 57.02 6.06593 13.5021
28520 57.04 6.0575 13.493
28530 57.06 6.04794 13.4842
28540 57.08 6.03714 13.4757
28550 57.1 6.02501 13.4676
28560 57.12 6.01147 13.4601
28570 57.14 5.99648 13.453
28580 57.16 5.98007 13.4466
28590 57.18 5.96249 13.4404
28600 57.2 5.94441 13.4338
28610 57.22 5.92745 13.4249
28620 57.24 5.91435 13.4099
28630 57.26 5.90784 13.3847
28640 57.28 5.90783 13.3485
28650 57.3 5.9115 13.305
28660 57.32 5.91609 13.2581
28670 57.34 5.92021 13.2105
28680 57.36 5.92363 13.1633
28690 57.38 5.92703 13.117
28700 57.4 5.93219 13.0719
28710 57.42 5.94227 13.0286
28720 57.44 5.96089 12.9875
28730 57.46 5.98956 12.9484
28740 57.48 6.02616 12.9111
28750 57.5 6.06697 12.8748
28760 57.52 6.10906 12.8394
28770 57.54 6.15079 12.8046
28780 57.56 6.19144 12.7704
28790 57.58 6.23077 12.7366
28800 57.6 6.26877 12.7031
28810 57.62 6.30553 12.67
28820 57.64 6.34121 12.6372
28830 57.66 6.37596 12.6046
28840 57.68 6.40992 12.5722
28850 57.7 6.44323 12.5399
28860 57.72 6.47603 12.5076
28870 57.74 6.50841 12.4753
28880 57.76 6.5405 12.443
28890 57.78 6.57238 12.4106
28900 57.8 6.60415 12.378
28910 57.82 6.6359 12.345
28920 57.84 6.66771 12.3116
28930 57.86 6.69961 12.2775
28940 57.88 6.73161 12.2429
28950 57.9 6.76359 12.2089
28960 57.92 6.79522 12.179
28970 57.94 6.82612 12.1621
28980 57.96 6.85654 12.1674
28990 57.98 6.88726 12.1918
29000 58 6.91847 12.2248
29010 58.02 6.94994 12.2601
29020 58.04 6.98147 12.2955
29030 58.06 7.013 12.3307
29040 58.08 7.04449 12.3657
29050 58.1 7.07593 12.4008
29060 58.12 7.10729 12.4362
29070 58.14 7.13852 12.4722
29080 58.16 7.16956 12.5089
29090 58.18 7.20033 12.5464
29100 58.2 7.23073 12.5846
29110 58.22 7.26065 12.6237
29120 58.24 7.28999 12.6635
29130 58.26 7.31863 12.7039
29140 58.28 7.34647 12.7451
29150 58.3 7.37342 12.7868
29160 58.32 7.39937 12.8291
29170 58.34 7.42421 12.872
29180 58.36 7.44786 12.9156
29190 58.38 7.47026 12.9599
29200 58.4 7.49137 13.0048
29210 58.42 7.51119 13.0505
29220 58.44 7.52976 13.0969
29230 58.46 7.54715 13.144
29240 58.48 7.56348 13.192
29250 58.5 7.57886 13.2409
29260 58.52 7.59342 13.2907
29270 58.54 7.60717 13.3415
29280 58.56 7.61983 13.3928
29290 58.58 7.63042 13.4427
29300 58.6 7.63683 13.4868
29310 58.62 7.63647 13.5184
29320 58.64 7.62891 13.5347
29330 58.66 7.61621 13.5392
29340 58.68 7.60014 13.5364
29350 58.7 7.58137 13.5282
29360 58.72 7.56023 13.5159
29370 58.74 7.53714 13.5008
29380 58.76 7.51258 13.4842
29390 58.78 7.48695 13.4674
29400 58.8 7.46055 13.4508
29410 58.82 7.43358 13.435
29420 58.84 7.40617 13.4202
29430 58.86 7.37841 13.4063
29440 58.88 7.35036 13.3935
29450 58.9 7.32208 13.3817
29460 58.92 7.29361 13.371
29470 58.94 7.265 13.3613
29480 58.96 7.2363 13.3527
29490 58.98 7.20739 13.3449
29500 59 7.17744 13.3362
29510 59.02 7.14358 13.3221
29520 59.04 7.09996 13.2931
29530 59.06 7.04298 13.2439
29540 59.08 6.97726 13.1824
29550 59.1 6.90805 13.1218
29560 59.12 6.83443 13.0789
29570 59.14 6.75285 13.0612
29580 59.16 6.66654 13.0528
29590 59.18 6.58033 13.0369
29600 59.2 6.49544 13.0068
29610 59.22 6.41132 12.9651
29620 59.24 6.32756 12.9178
29630 59.26 6.24409 12.8688
29640 59.28 6.16085 12.8194
29650 59.3 6.07777 12.7699
29660 59.32 5.99496 12.7206
29670 59.34 5.913 12.6735
29680 59.36 5.83294 12.6346
29690 59.38 5.75478 12.6118
29700 59.4 5.67665 12.6049
29710 59.42 5.5975 12.605
29720 59.44 5.51791 12.6065
29730 59.46 5.43949 12.6089
29740 59.48 5.36488 12.6163
29750 59.5 5.29613 12.6347
29760 59.52 5.23184 12.665
29770 59.54 5.16887 12.702
29780 59.56 5.10579 12.7409
29790 59.58 5.04489 12.7786
29800 59.6 5 12.8082
29810 59.62 4.99598 12.816
29820 59.64 5.02199 12.8062
29830 59.66 5.05507 12.7918
29840 59.68 5.08864 12.7771
29850 59.7 5.12191 12.7629
29860 59.72 5.15506 12.7493
29870 59.74 5.18837 12.7362
29880 59.76 5.22206 12.7238
29890 59.78 5.25636 12.7121
29900 59.8 5.29149 12.7012
29910 59.82 5.32771 12.6906
29920 59.84 5.36511 12.6794
29930 59.86 5.40209 12.6664
29940 59.88 5.42787 12.6543
29950 59.9 5.41781 12.6553
29960 59.92 5.38075 12.6585
29970 59.94 5.3449 12.6385
29980 59.96 5.31502 12.6
29990 59.98 5.28767 12.5554
30000 60 5.26098 12.5097
30010 60.02 5.23423 12.4637
30020 60.04 5.20705 12.4175
30030 60.06 5.17995 12.3715
30040 60.08 5.15904 12.3282
30050 60.1 5.1669 12.2941
30060 60.12 5.21523 12.2693
30070 60.14 5.27981 12.2471
30080 60.16 5.34672 12.2255
30090 60.18 5.4133 12.2039
30100 60.2 5.47914 12.182
30110 60.22 5.54411 12.1595
30120 60.24 5.60823 12.1364
30130 60.26 5.67164 12.113
30140 60.28 5.73452 12.0895
30150 60.3 5.797 12.066
30160 60.32 5.85914 12.0425
30170 60.34 5.92102 12.0192
30180 60.36 5.98269 11.9961
30190 60.38 6.04422 11.9732
30200 60.4 6.10566 11.9504
30210 60.42 6.16708 11.9278
30220 60.44 6.22856 11.9051
30230 60.46 6.29017 11.8825
30240 60.48 6.352 11.8598
30250 60.5 6.41409 11.8372
30260 60.52 6.47643 11.8146
30270 60.54 6.53901 11.7922
30280 60.56 6.60177 11.7699
30290 60.58 6.6647 11.7476
30300 60.6 6.72781 11.7253
30310 60.62 6.79114 11.7028
30320 60.64 6.85447 11.6803
30330 60.66 6.91652 11.6587
30340 60.68 6.97224 11.6416
30350 60.7 7.00947 11.6385
30360 60.72 7.02124 11.6555
30370 60.74 7.01868 11.6847
30380 60.76 7.01232 11.7179
30390 60.78 7.00576 11.7519
30400 60.8 6.99984 11.786
30410 60.82 6.99471 11.82
30420 60.84 6.99045 11.8532
30430 60.86 6.98713 11.885
30440 60.88 6.98477 11.914
30450 60.9 6.98329 11.9391
30460 60.92 6.98253 11.9598
30470 60.94 6.9824 11.9767
30480 60.96 6.98289 11.9903
30490 60.98 6.98413 12.0007
30500 61 6.98627 12.0081
30510 61.02 6.98945 12.0133
30520 61.04 6.99364 12.0172
30530 61.06 6.99874 12.0208
30540 61.08 7.00459 12.0247
30550 61.1 7.01105 12.0292
30560 61.12 7.01799 12.0343
30570 61.14 7.02536 12.0401
30580 61.16 7.0331 12.0465
30590 61.18 7.04122 12.0533
30600 61.2 7.04971 12.0605
30610 61.22 7.05858 12.0679
30620 61.24 7.06787 12.0754
30630 61.26 7.0776 12.0828
30640 61.28 7.08777 12.0902
30650 61.3 7.09841 12.0974
30660 61.32 7.10952 12.1044
30670 61.34 7.12113 12.111
30680 61.36 7.13323 12.1173
30690 61.38 7.14582 12.1233
30700 61.4 7.1589 12.1288
30710 61.42 7.17245 12.1339
30720 61.44 7.18645 12.1386
30730 61.46 7.20086 12.143
30740 61.48 7.21566 12.1469
30750 61.5 7.23083 12.1505
30760 61.52 7.24633 12.1539
30770 61.54 7.26213 12.1569
30780 61.56 7.27821 12.1598
30790 61.58 7.29455 12.1626
30800 61.6 7.3111 12.1654
30810 61.62 7.32782 12.1682
30820 61.64 7.34469 12.1711
30830 61.66 7.36165 12.1743
30840 61.68 7.37867 12.1779
30850 61.7 7.39571 12.182
30860 61.72 7.41281 12.1867
30870 61.74 7.4301 12.1919
30880 61.76 7.44803 12.1974
30890 61.78 7.46758 12.2028
30900 61.8 7.49066 12.2067
30910 61.82 7.52007 12.2077
30920 61.84 7.55806 12.2046
30930 61.86 7.60423 12.197
30940 61.88 7.65541 12.1856
30950 61.9 7.70775 12.1695
30960 61.92 7.75843 12.1466
30970 61.94 7.80663 12.1155
30980 61.96 7.85321 12.0776
30990 61.98 7.89914 12.0363
31000 62 7.9448 11.9942
31010 62.02 7.99034 11.9522
31020 62.04 8.03595 11.9102
31030 62.06 8.08182 11.868
31040 62.08 8.12748 11.8257
31050 62.1 8.16883 11.7848
31060 62.12 8.1907 11.7512
31070 62.14 8.17551 11.7308
31080 62.16 8.13604 11.7182
31090 62.18 8.09021 11.7075
31100 62.2 8.04381 11.6967
31110 62.22 7.99782 11.6856
31120 62.24 7.95212 11.674
31130 62.26 7.90647 11.662
31140 62.28 7.86067 11.6495
31150 62.3 7.81468 11.6366
31160 62.32 7.7687 11.623
31170 62.34 7.7235 11.6086
31180 62.36 7.68115 11.5922
31190 62.38 7.64721 11.5707
31200 62.4 7.63263 11.537
31210 62.42 7.64257 11.4859
31220 62.44 7.66637 11.4235
31230 62.46 7.69397 11.3575
31240 62.48 7.72134 11.2918
31250 62.5 7.74577 11.2294
31260 62.52 7.76262 11.1754
31270 62.54 7.76683 11.1348
31280 62.56 7.75899 11.1063
31290 62.58 7.74463 11.0841
31300 62.6 7.72813 11.064
31310 62.62 7.71143 11.0441
31320 62.64 7.69515 11.0242
31330 62.66 7.6794 11.0039
31340 62.68 7.6641 10.9835
31350 62.7 7.64915 10.9631
31360 62.72 7.63446 10.9426
31370 62.74 7.61995 10.9222
31380 62.76 7.60558 10.9018
31390 62.78 7.59138 10.8815
31400 62.8 7.57737 10.8612
31410 62.82 7.56358 10.8409
31420 62.84 7.55004 10.8207
31430 62.86 7.53676 10.8004
31440 62.88 7.52374 10.7801
31450 62.9 7.511 10.7597
31460 62.92 7.49854 10.7393
31470 62.94 7.48636 10.7188
31480 62.96 7.47446 10.6982
31490 62.98 7.46284 10.6775
31500 63 7.4515 10.6567
31510 63.02 7.44045 10.6358
31520 63.04 7.42966 10.6147
31530 63.06 7.41913 10.5935
31540 63.08 7.40885 10.5721
31550 63.1 7.3988 10.5505
31560 63.12 7.38895 10.5288
31570 63.14 7.37927 10.507
31580 63.16 7.36973 10.4849
31590 63.18 7.36027 10.4627
31600 63.2 7.35083 10.4403
31610 63.22 7.34133 10.4176
31620 63.24 7.33168 10.3947
31630 63.26 7.32179 10.3715
31640 63.28 7.31156 10.348
31650 63.3 7.3009 10.3241
31660 63.32 7.28974 10.2999
31670 63.34 7.2781 10.2754
31680 63.36 7.26609 10.2507
31690 63.38 7.25409 10.226
31700 63.4 7.24283 10.2017
31710 63.42 7.23359 10.1785
31720 63.44 7.22811 10.1572
31730 63.46 7.22801 10.1385
31740 63.48 7.23386 10.1225
31750 63.5 7.24472 10.1088
31760 63.52 7.25883 10.0965
31770 63.54 7.27451 10.0849
31780 63.56 7.29056 10.0735
31790 63.58 7.3063 10.062
31800 63.6 7.32137 10.0503
31810 63.62 7.33561 10.0383
31820 63.64 7.349 10.0261
31830 63.66 7.36153 10.0136
31840 63.68 7.37325 10.0009
31850 63.7 7.38423 9.98791
31860 63.72 7.39451 9.97468
31870 63.74 7.40416 9.96121
31880 63.76 7.41324 9.94752
31890 63.78 7.42179 9.93363
31900 63.8 7.42987 9.91955
31910 63.82 7.43751 9.90532
31920 63.84 7.44474 9.89095
31930 63.86 7.4516 9.87648
31940 63.88 7.45808 9.86195
31950 63.9 7.46419 9.84737
31960 63.92 7.4699 9.83279
31970 63.94 7.4752 9.81823
31980 63.96 7.48004 9.8037
31990 63.98 7.48439 9.7892
32000 64 7.48821 9.77474
32010 64.02 7.49146 9.76028
32020 64.04 7.4941 9.7458
32030 64.06 7.49614 9.73124
32040 64.08 7.49755 9.71655
32050 64.1 7.49834 9.70167
32060 64.12 7.49852 9.68654
32070 64.14 7.49811 9.67111
32080 64.16 7.49714 9.65531
32090 64.18 7.49561 9.6391
32100 64.2 7.49358 9.62244
32110 64.22 7.49111 9.60529
32120 64.24 7.48824 9.58762
32130 64.26 7.48504 9.56942
32140 64.28 7.48153 9.55066
32150 64.3 7.47772 9.53131
32160 64.32 7.47364 9.51135
32170 64.34 7.46927 9.49073
32180 64.36 7.46461 9.46942
32190 64.38 7.45963 9.44736
32200 64.4 7.45433 9.42447
32210 64.42 7.4487 9.40069
32220 64.44 7.44274 9.37594
32230 64.46 7.43643 9.35017
32240 64.48 7.4298 9.32342
32250 64.5 7.42288 9.29597
32260 64.52 7.41571 9.26875
32270 64.54 7.40823 9.24402
32280 64.56 7.40011 9.22577
32290 64.58 7.39061 9.21814
32300 64.6 7.3791 9.22152
32310 64.62 7.3658 9.23206
32320 64.64 7.35143 9.24552
32330 64.66 7.33661 9.25939
32340 64.68 7.32167 9.27265
32350 64.7 7.30676 9.28502
32360 64.72 7.29191 9.29653
32370 64.74 7.27711 9.30731
32380 64.76 7.26232 9.31754
32390 64.78 7.24752 9.32735
32400 64.8 7.23268 9.33691
32410 64.82 7.21781 9.34635
32420 64.84 7.20292 9.3558
32430 64.86 7.18806 9.3654
32440 64.88 7.17328 9.37529
32450 64.9 7.15865 9.38562
32460 64.92 7.1442 9.3965
32470 64.94 7.12983 9.4078
32480 64.96 7.11492 9.41882
32490 64.98 7.09751 9.42702
32500 65 7.07298 9.42636
32510 65.02 7.03558 9.40933
32520 65.04 6.98566 9.3764
32530 65.06 6.93087 9.3358
32540 65.08 6.88676 9.2963
32550 65.1 6.88239 9.26657
32560 65.12 6.91709 9.24578
32570 65.14 6.9643 9.22774
32580 65.16 7.01369 9.21027
32590 65.18 7.06294 9.19281
32600 65.2 7.11138 9.1751
32610 65.22 7.15885 9.15709
32620 65.24 7.20543 9.13888
32630 65.26 7.25124 9.12068
32640 65.28 7.2963 9.10265
32650 65.3 7.34058 9.08495
32660 65.32 7.38406 9.06766
32670 65.34 7.4268 9.05084
32680 65.36 7.46909 9.03458
32690 65.38 7.51168 9.01911
32700 65.4 7.55603 9.00489
32710 65.42 7.60458 8.99271
32720 65.44 7.66021 8.98356
32730 65.46 7.72443 8.97801
32740 65.48 7.79572 8.97649
32750 65.5 7.8695 8.98243
32760 65.52 7.94025 9.006
32770 65.54 8.00645 9.05349
32780 65.56 8.0705 9.11491
32790 65.58 8.13345 9.17968
32800 65.6 8.19528 9.24402
32810 65.62 8.25597 9.30728
32820 65.64 8.31563 9.36966
32830 65.66 8.37439 9.43151
32840 65.68 8.43237 9.49309
32850 65.7 8.48966 9.55461
32860 65.72 8.54629 9.61618
32870 65.74 8.6023 9.6779
32880 65.76 8.65769 9.73981
32890 65.78 8.71245 9.80195
32900 65.8 8.76657 9.86433
32910 65.82 8.82002 9.92695
32920 65.84 8.87278 9.98982
32930 65.86 8.92484 10.0529
32940 65.88 8.97617 10.1162
32950 65.9 9.02674 10.1798
32960 65.92 9.07653 10.2435
32970 65.94 9.12552 10.3073
32980 65.96 9.1737 10.3713
32990 65.98 9.22104 10.4353
33000 66 9.26755 10.4995
33010 66.02 9.31321 10.5636
33020 66.04 9.358 10.6278
33030 66.06 9.40189 10.6919
33040 66.08 9.44487 10.756
33050 66.1 9.48691 10.8199
33060 66.12 9.52801 10.8836
33070 66.14 9.56821 10.9471
33080 66.16 9.60758 11.0102
33090 66.18 9.64619 11.073
33100 66.2 9.6841 11.1353
33110 66.22 9.72138 11.1973
33120 66.24 9.75812 11.2589
33130 66.26 9.79445 11.3202
33140 66.28 9.83053 11.3812
33150 66.3 9.86658 11.4421
33160 66.32 9.90278 11.5032
33170 66.34 9.93903 11.5639
33180 66.36 9.97374 11.6211
33190 66.38 10.0008 11.6613
33200 66.4 10.0123 11.6658
33210 66.42 10.0131 11.6438
