# it time Tinst Tset
49560 99.12 1.2555 1.29639
49570 99.14 1.27136 1.29639
49580 99.16 1.32445 1.29639
49590 99.18 1.29292 1.29639
49600 99.2 1.25515 1.29143
49610 99.22 1.28536 1.29143
49620 99.24 1.31085 1.29143
49630 99.26 1.2905 1.29143
49640 99.28 1.24629 1.29143
49650 99.3 1.23905 1.29143
49660 99.32 1.30423 1.29143
49670 99.34 1.40683 1.29143
49680 99.36 1.28292 1.29143
49690 99.38 1.1667 1.29143
49700 99.4 1.25069 1.29143
49710 99.42 1.37339 1.29143
49720 99.44 1.31366 1.29143
49730 99.46 1.21868 1.29143
49740 99.48 1.27622 1.29143
49750 99.5 1.35669 1.29143
49760 99.52 1.30667 1.29143
49770 99.54 1.22055 1.29143
49780 99.56 1.23014 1.29143
49790 99.58 1.32723 1.29143
49800 99.6 1.35664 1.28647
49810 99.62 1.25062 1.28647
49820 99.64 1.21826 1.28647
49830 99.66 1.28638 1.28647
49840 99.68 1.32174 1.28647
49850 99.7 1.2937 1.28647
49860 99.72 1.25477 1.28647
49870 99.74 1.26887 1.28647
49880 99.76 1.29917 1.28647
49890 99.78 1.27731 1.28647
49900 99.8 1.26404 1.28647
49910 99.82 1.28028 1.28647
49920 99.84 1.28657 1.28647
49930 99.86 1.27622 1.28647
49940 99.88 1.28327 1.28647
49950 99.9 1.27707 1.28647
49960 99.92 1.29587 1.28647
49970 99.94 1.30293 1.28647
49980 99.96 1.26318 1.28647
49990 99.98 1.25187 1.28647
50000 100 1.28691 1.28151
50010 100.02 1.29043 1.28151
50020 100.04 1.24815 1.28151
50030 100.06 1.25131 1.28151
50040 100.08 1.31584 1.28151
50050 100.1 1.30171 1.28151
50060 100.12 1.21572 1.28151
50070 100.14 1.26945 1.28151
50080 100.16 1.36415 1.28151
50090 100.18 1.27584 1.28151
50100 100.2 1.20081 1.28151
50110 100.22 1.25193 1.28151
50120 100.24 1.33215 1.28151
50130 100.26 1.30217 1.28151
50140 100.28 1.22853 1.28151
50150 100.3 1.23542 1.28151
50160 100.32 1.31745 1.28151
50170 100.34 1.32158 1.28151
50180 100.36 1.23296 1.28151
50190 100.38 1.24015 1.28151
50200 100.4 1.32096 1.27655
50210 100.42 1.29601 1.27655
50220 100.44 1.23752 1.27655
50230 100.46 1.25141 1.27655
50240 100.48 1.27802 1.27655
50250 100.5 1.26814 1.27655
50260 100.52 1.26305 1.27655
50270 100.54 1.28797 1.27655
50280 100.56 1.28869 1.27655
50290 100.58 1.25715 1.27655
50300 100.6 1.25103 1.27655
50310 100.62 1.26586 1.27655
50320 100.64 1.26881 1.27655
50330 100.66 1.26277 1.27655
50340 100.68 1.26501 1.27655
50350 100.7 1.32824 1.27655
50360 100.72 1.28609 1.27655
50370 100.74 1.19849 1.27655
50380 100.76 1.25474 1.27655
50390 100.78 1.36882 1.27655
50400 100.8 1.29584 1.2716
50410 100.82 1.15788 1.2716
50420 100.84 1.18916 1.2716
50430 100.86 1.35536 1.2716
50440 100.88 1.35321 1.2716
50450 100.9 1.20019 1.2716
50460 100.92 1.18278 1.2716
50470 100.94 1.30005 1.2716
50480 100.96 1.34135 1.2716
50490 100.98 1.24334 1.2716
50500 101 1.21122 1.2716
50510 101.02 1.2887 1.2716
50520 101.04 1.31113 1.2716
50530 101.06 1.22824 1.2716
50540 101.08 1.20555 1.2716
50550 101.1 1.31854 1.2716
50560 101.12 1.347 1.2716
50570 101.14 1.20767 1.2716
50580 101.16 1.1769 1.2716
50590 101.18 1.29605 1.2716
50600 101.2 1.35117 1.26664
50610 101.22 1.25735 1.26664
50620 101.24 1.18009 1.26664
50630 101.26 1.24763 1.26664
50640 101.28 1.33348 1.26664
50650 101.3 1.26502 1.26664
50660 101.32 1.21257 1.26664
50670 101.34 1.25329 1.26664
50680 101.36 1.28 1.26664
50690 101.38 1.27399 1.26664
50700 101.4 1.25796 1.26664
50710 101.42 1.25776 1.26664
50720 101.44 1.28164 1.26664
50730 101.46 1.2569 1.26664
50740 101.48 1.21943 1.26664
50750 101.5 1.24379 1.26664
50760 101.52 1.30095 1.26664
50770 101.54 1.27637 1.26664
50780 101.56 1.22507 1.26664
50790 101.58 1.2519 1.26664
50800 101.6 1.29207 1.26168
50810 101.62 1.27535 1.26168
50820 101.64 1.22971 1.26168
50830 101.66 1.2286 1.26168
50840 101.68 1.26379 1.26168
50850 101.7 1.2808 1.26168
50860 101.72 1.26877 1.26168
50870 101.74 1.23262 1.26168
50880 101.76 1.20413 1.26168
50890 101.78 1.24717 1.26168
50900 101.8 1.32339 1.26168
50910 101.82 1.30569 1.26168
50920 101.84 1.21773 1.26168
50930 101.86 1.18869 1.26168
50940 101.88 1.26493 1.26168
50950 101.9 1.33048 1.26168
50960 101.92 1.25932 1.26168
50970 101.94 1.18326 1.26168
50980 101.96 1.22045 1.26168
50990 101.98 1.30427 1.26168
51000 102 1.30928 1.25672
51010 102.02 1.22788 1.25672
51020 102.04 1.2022 1.25672
51030 102.06 1.25963 1.25672
51040 102.08 1.28432 1.25672
51050 102.1 1.25079 1.25672
51060 102.12 1.21704 1.25672
51070 102.14 1.22954 1.25672
51080 102.16 1.27409 1.25672
51090 102.18 1.2935 1.25672
51100 102.2 1.24303 1.25672
51110 102.22 1.20335 1.25672
51120 102.24 1.26709 1.25672
51130 102.26 1.28832 1.25672
51140 102.28 1.20817 1.25672
51150 102.3 1.21394 1.25672
51160 102.32 1.31066 1.25672
51170 102.34 1.2885 1.25672
51180 102.36 1.2045 1.25672
51190 102.38 1.20943 1.25672
51200 102.4 1.27826 1.25176
51210 102.42 1.28167 1.25176
51220 102.44 1.22606 1.25176
51230 102.46 1.22001 1.25176
51240 102.48 1.24774 1.25176
51250 102.5 1.25394 1.25176
51260 102.52 1.24702 1.25176
51270 102.54 1.23599 1.25176
51280 102.56 1.23847 1.25176
51290 102.58 1.27717 1.25176
51300 102.6 1.26127 1.25176
51310 102.62 1.22227 1.25176
51320 102.64 1.24259 1.25176
51330 102.66 1.2394 1.25176
51340 102.68 1.22793 1.25176
51350 102.7 1.25256 1.25176
51360 102.72 1.27726 1.25176
51370 102.74 1.2388 1.25176
51380 102.76 1.20479 1.25176
51390 102.78 1.24323 1.25176
51400 102.8 1.29474 1.24681
51410 102.82 1.2748 1.24681
51420 102.84 1.19694 1.24681
51430 102.86 1.17906 1.24681
51440 102.88 1.26336 1.24681
51450 102.9 1.31018 1.24681
51460 102.92 1.2445 1.24681
51470 102.94 1.17501 1.24681
51480 102.96 1.2134 1.24681
51490 102.98 1.29885 1.24681
51500 103 1.26889 1.24681
51510 103.02 1.18865 1.24681
51520 103.04 1.21021 1.24681
51530 103.06 1.29859 1.24681
51540 103.08 1.25851 1.24681
51550 103.1 1.20331 1.24681
51560 103.12 1.21858 1.24681
51570 103.14 1.25834 1.24681
51580 103.16 1.27251 1.24681
51590 103.18 1.25142 1.24681
51600 103.2 1.21926 1.24185
51610 103.22 1.21159 1.24185
51620 103.24 1.23195 1.24185
51630 103.26 1.24824 1.24185
51640 103.28 1.23201 1.24185
51650 103.3 1.22214 1.24185
51660 103.32 1.23282 1.24185
51670 103.34 1.24196 1.24185
51680 103.36 1.30909 1.24185
51690 103.38 1.2474 1.24185
51700 103.4 1.13557 1.24185
51710 103.42 1.16673 1.24185
51720 103.44 1.31041 1.24185
51730 103.46 1.34483 1.24185
51740 103.48 1.19879 1.24185
51750 103.5 1.09922 1.24185
51760 103.52 1.21016 1.24185
51770 103.54 1.40756 1.24185
51780 103.56 1.30498 1.24185
51790 103.58 1.10797 1.24185
51800 103.6 1.14563 1.23689
51810 103.62 1.30736 1.23689
51820 103.64 1.30986 1.23689
51830 103.66 1.17202 1.23689
51840 103.68 1.13693 1.23689
51850 103.7 1.27325 1.23689
51860 103.72 1.36649 1.23689
51870 103.74 1.19977 1.23689
51880 103.76 1.08942 1.23689
51890 103.78 1.22303 1.23689
51900 103.8 1.36733 1.23689
51910 103.82 1.2514 1.23689
51920 103.84 1.1348 1.23689
51930 103.86 1.1886 1.23689
51940 103.88 1.30884 1.23689
51950 103.9 1.28797 1.23689
51960 103.92 1.16494 1.23689
51970 103.94 1.14667 1.23689
51980 103.96 1.25517 1.23689
51990 103.98 1.33096 1.23689
52000 104 1.25091 1.23193
52010 104.02 1.13917 1.23193
52020 104.04 1.16913 1.23193
52030 104.06 1.29746 1.23193
52040 104.08 1.30671 1.23193
52050 104.1 1.19057 1.23193
52060 104.12 1.14307 1.23193
52070 104.14 1.21471 1.23193
52080 104.16 1.29481 1.23193
52090 104.18 1.26902 1.23193
52100 104.2 1.15285 1.23193
52110 104.22 1.16815 1.23193
52120 104.24 1.29461 1.23193
52130 104.26 1.2906 1.23193
52140 104.28 1.17956 1.23193
52150 104.3 1.1561 1.23193
52160 104.32 1.24083 1.23193
52170 104.34 1.29656 1.23193
52180 104.36 1.23421 1.23193
52190 104.38 1.1657 1.23193
52200 104.4 1.19694 1.22697
52210 104.42 1.27438 1.22697
52220 104.44 1.26016 1.22697
52230 104.46 1.18963 1.22697
52240 104.48 1.17212 1.22697
52250 104.5 1.22555 1.22697
52260 104.52 1.27127 1.22697
52270 104.54 1.23162 1.22697
52280 104.56 1.15694 1.22697
52290 104.58 1.1766 1.22697
52300 104.6 1.30734 1.22697
52310 104.62 1.30181 1.22697
52320 104.64 1.156 1.22697
52330 104.66 1.11064 1.22697
52340 104.68 1.22571 1.22697
52350 104.7 1.37339 1.22697
52360 104.72 1.24308 1.22697
52370 104.74 1.0678 1.22697
52380 104.76 1.1658 1.22697
52390 104.78 1.36468 1.22697
52400 104.8 1.28402 1.22202
52410 104.82 1.10056 1.22202
52420 104.84 1.14185 1.22202
52430 104.86 1.31294 1.22202
52440 104.88 1.27473 1.22202
52450 104.9 1.12945 1.22202
52460 104.92 1.17362 1.22202
52470 104.94 1.2996 1.22202
52480 104.96 1.26312 1.22202
52490 104.98 1.14689 1.22202
52500 105 1.15893 1.22202
52510 105.02 1.26474 1.22202
52520 105.04 1.27469 1.22202
52530 105.06 1.18177 1.22202
52540 105.08 1.15682 1.22202
52550 105.1 1.23263 1.22202
52560 105.12 1.27269 1.22202
52570 105.14 1.20183 1.22202
52580 105.16 1.16177 1.22202
52590 105.18 1.21401 1.22202
52600 105.2 1.25934 1.21706
52610 105.22 1.23779 1.21706
52620 105.24 1.19042 1.21706
52630 105.26 1.19321 1.21706
52640 105.28 1.21909 1.21706
52650 105.3 1.2205 1.21706
52660 105.32 1.20228 1.21706
52670 105.34 1.19026 1.21706
52680 105.36 1.20552 1.21706
52690 105.38 1.23609 1.21706
52700 105.4 1.22946 1.21706
52710 105.42 1.19599 1.21706
52720 105.44 1.19011 1.21706
52730 105.46 1.20141 1.21706
52740 105.48 1.21666 1.21706
52750 105.5 1.22669 1.21706
52760 105.52 1.23258 1.21706
52770 105.54 1.2267 1.21706
52780 105.56 1.19461 1.21706
52790 105.58 1.17012 1.21706
52800 105.6 1.19196 1.2121
52810 105.62 1.24232 1.2121
52820 105.64 1.24611 1.2121
52830 105.66 1.18212 1.2121
52840 105.68 1.15579 1.2121
52850 105.7 1.21077 1.2121
52860 105.72 1.25617 1.2121
52870 105.74 1.20737 1.2121
52880 105.76 1.18921 1.2121
52890 105.78 1.21495 1.2121
52900 105.8 1.20702 1.2121
52910 105.82 1.17228 1.2121
52920 105.84 1.19515 1.2121
52930 105.86 1.25235 1.2121
52940 105.88 1.21865 1.2121
52950 105.9 1.17632 1.2121
52960 105.92 1.19061 1.2121
52970 105.94 1.21235 1.2121
52980 105.96 1.21531 1.2121
52990 105.98 1.22077 1.2121
53000 106 1.22491 1.20714
53010 106.02 1.17289 1.20714
53020 106.04 1.16068 1.20714
53030 106.06 1.21266 1.20714
53040 106.08 1.24967 1.20714
53050 106.1 1.20772 1.20714
53060 106.12 1.14863 1.20714
53070 106.14 1.18068 1.20714
53080 106.16 1.26492 1.20714
53090 106.18 1.22121 1.20714
53100 106.2 1.14375 1.20714
53110 106.22 1.18159 1.20714
53120 106.24 1.2436 1.20714
53130 106.26 1.21505 1.20714
53140 106.28 1.16798 1.20714
53150 106.3 1.19745 1.20714
53160 106.32 1.23177 1.20714
53170 106.34 1.2117 1.20714
53180 106.36 1.17337 1.20714
53190 106.38 1.16873 1.20714
53200 106.4 1.20997 1.20218
53210 106.42 1.2384 1.20218
53220 106.44 1.21011 1.20218
53230 106.46 1.16314 1.20218
53240 106.48 1.16505 1.20218
53250 106.5 1.21754 1.20218
53260 106.52 1.2257 1.20218
53270 106.54 1.1669 1.20218
53280 106.56 1.16918 1.20218
53290 106.58 1.2408 1.20218
53300 106.6 1.23714 1.20218
53310 106.62 1.15143 1.20218
53320 106.64 1.14019 1.20218
53330 106.66 1.22741 1.20218
53340 106.68 1.26106 1.20218
53350 106.7 1.18548 1.20218
53360 106.72 1.1371 1.20218
53370 106.74 1.18675 1.20218
53380 106.76 1.24554 1.20218
53390 106.78 1.20442 1.20218
53400 106.8 1.14382 1.19723
53410 106.82 1.17967 1.19723
53420 106.84 1.24341 1.19723
53430 106.86 1.21191 1.19723
53440 106.88 1.16768 1.19723
53450 106.9 1.175 1.19723
53460 106.92 1.19277 1.19723
53470 106.94 1.18988 1.19723
53480 106.96 1.1823 1.19723
53490 106.98 1.19381 1.19723
53500 107 1.19981 1.19723
53510 107.02 1.21583 1.19723
53520 107.04 1.1993 1.19723
53530 107.06 1.14731 1.19723
53540 107.08 1.15544 1.19723
53550 107.1 1.23559 1.19723
53560 107.12 1.2445 1.19723
53570 107.14 1.15558 1.19723
53580 107.16 1.12612 1.19723
53590 107.18 1.21527 1.19723
53600 107.2 1.28165 1.19227
53610 107.22 1.18154 1.19227
53620 107.24 1.09582 1.19227
53630 107.26 1.15227 1.19227
53640 107.28 1.2507 1.19227
53650 107.3 1.22486 1.19227
53660 107.32 1.13411 1.19227
53670 107.34 1.12913 1.19227
53680 107.36 1.24971 1.19227
53690 107.38 1.26456 1.19227
53700 107.4 1.15526 1.19227
53710 107.42 1.12275 1.19227
53720 107.44 1.18436 1.19227
53730 107.46 1.23969 1.19227
53740 107.48 1.19588 1.19227
53750 107.5 1.13753 1.19227
53760 107.52 1.16114 1.19227
53770 107.54 1.20295 1.19227
53780 107.56 1.18261 1.19227
53790 107.58 1.22406 1.19227
53800 107.6 1.24583 1.18731
53810 107.62 1.13485 1.18731
53820 107.64 1.09742 1.18731
53830 107.66 1.1871 1.18731
53840 107.68 1.25039 1.18731
53850 107.7 1.19627 1.18731
53860 107.72 1.14471 1.18731
53870 107.74 1.16266 1.18731
53880 107.76 1.19818 1.18731
53890 107.78 1.19137 1.18731
53900 107.8 1.16359 1.18731
53910 107.82 1.17968 1.18731
53920 107.84 1.21198 1.18731
53930 107.86 1.18751 1.18731
53940 107.88 1.15013 1.18731
53950 107.9 1.15416 1.18731
53960 107.92 1.2021 1.18731
53970 107.94 1.22594 1.18731
53980 107.96 1.18 1.18731
53990 107.98 1.14834 1.18731
54000 108 1.16838 1.18235
54010 108.02 1.20111 1.18235
54020 108.04 1.18547 1.18235
54030 108.06 1.13547 1.18235
54040 108.08 1.14255 1.18235
54050 108.1 1.21553 1.18235
54060 108.12 1.24892 1.18235
54070 108.14 1.17274 1.18235
54080 108.16 1.09893 1.18235
54090 108.18 1.13116 1.18235
54100 108.2 1.21798 1.18235
54110 108.22 1.24666 1.18235
54120 108.24 1.18758 1.18235
54130 108.26 1.1233 1.18235
54140 108.28 1.13642 1.18235
54150 108.3 1.20601 1.18235
54160 108.32 1.21626 1.18235
54170 108.34 1.16022 1.18235
54180 108.36 1.14921 1.18235
54190 108.38 1.18544 1.18235
54200 108.4 1.20364 1.17739
54210 108.42 1.15059 1.17739
54220 108.44 1.14001 1.17739
54230 108.46 1.20499 1.17739
54240 108.48 1.20921 1.17739
54250 108.5 1.14877 1.17739
54260 108.52 1.11885 1.17739
54270 108.54 1.15111 1.17739
54280 108.56 1.22083 1.17739
54290 108.58 1.21515 1.17739
54300 108.6 1.14205 1.17739
54310 108.62 1.13171 1.17739
54320 108.64 1.18287 1.17739
54330 108.66 1.21543 1.17739
54340 108.68 1.15703 1.17739
54350 108.7 1.13306 1.17739
54360 108.72 1.20229 1.17739
54370 108.74 1.19919 1.17739
54380 108.76 1.14329 1.17739
54390 108.78 1.13869 1.17739
54400 108.8 1.19807 1.17244
54410 108.82 1.2069 1.17244
54420 108.84 1.13924 1.17244
54430 108.86 1.11102 1.17244
54440 108.88 1.16452 1.17244
54450 108.9 1.23383 1.17244
54460 108.92 1.1908 1.17244
54470 108.94 1.11429 1.17244
54480 108.96 1.14332 1.17244
54490 108.98 1.21622 1.17244
54500 109 1.19966 1.17244
54510 109.02 1.10625 1.17244
54520 109.04 1.10211 1.17244
54530 109.06 1.22368 1.17244
54540 109.08 1.24559 1.17244
54550 109.1 1.13016 1.17244
54560 109.12 1.06368 1.17244
54570 109.14 1.16048 1.17244
54580 109.16 1.3005 1.17244
54590 109.18 1.21531 1.17244
54600 109.2 1.06935 1.16748
54610 109.22 1.07695 1.16748
54620 109.24 1.19673 1.16748
54630 109.26 1.24827 1.16748
54640 109.28 1.16839 1.16748
54650 109.3 1.09128 1.16748
54660 109.32 1.11807 1.16748
54670 109.34 1.22752 1.16748
54680 109.36 1.23336 1.16748
54690 109.38 1.11338 1.16748
54700 109.4 1.07078 1.16748
54710 109.42 1.1527 1.16748
54720 109.44 1.23066 1.16748
54730 109.46 1.22028 1.16748
54740 109.48 1.14323 1.16748
54750 109.5 1.12025 1.16748
54760 109.52 1.15095 1.16748
54770 109.54 1.17703 1.16748
54780 109.56 1.17297 1.16748
54790 109.58 1.14837 1.16748
54800 109.6 1.16109 1.16252
54810 109.62 1.15846 1.16252
54820 109.64 1.14087 1.16252
54830 109.66 1.17164 1.16252
54840 109.68 1.1899 1.16252
54850 109.7 1.12087 1.16252
54860 109.72 1.12325 1.16252
54870 109.74 1.18822 1.16252
54880 109.76 1.19269 1.16252
54890 109.78 1.11905 1.16252
54900 109.8 1.14387 1.16252
54910 109.82 1.20773 1.16252
54920 109.84 1.15812 1.16252
54930 109.86 1.10601 1.16252
54940 109.88 1.14297 1.16252
54950 109.9 1.20181 1.16252
54960 109.92 1.17047 1.16252
54970 109.94 1.10419 1.16252
54980 109.96 1.13365 1.16252
54990 109.98 1.21437 1.16252
55000 110 1.20675 1.15756
55010 110.02 1.12101 1.15756
55020 110.04 1.08215 1.15756
55030 110.06 1.14157 1.15756
55040 110.08 1.21197 1.15756
55050 110.1 1.18449 1.15756
55060 110.12 1.11699 1.15756
55070 110.14 1.10107 1.15756
55080 110.16 1.15401 1.15756
55090 110.18 1.2116 1.15756
55100 110.2 1.16287 1.15756
55110 110.22 1.09413 1.15756
55120 110.24 1.13575 1.15756
55130 110.26 1.20678 1.15756
55140 110.28 1.18879 1.15756
55150 110.3 1.1149 1.15756
55160 110.32 1.10363 1.15756
55170 110.34 1.15413 1.15756
55180 110.36 1.18618 1.15756
55190 110.38 1.16712 1.15756
55200 110.4 1.15095 1.15261
55210 110.42 1.12833 1.15261
55220 110.44 1.13225 1.15261
55230 110.46 1.15945 1.15261
55240 110.48 1.15514 1.15261
55250 110.5 1.14794 1.15261
55260 110.52 1.13458 1.15261
55270 110.54 1.13117 1.15261
55280 110.56 1.15627 1.15261
55290 110.58 1.17331 1.15261
55300 110.6 1.14418 1.15261
55310 110.62 1.10502 1.15261
55320 110.64 1.14624 1.15261
55330 110.66 1.20443 1.15261
55340 110.68 1.16712 1.15261
55350 110.7 1.10229 1.15261
55360 110.72 1.09849 1.15261
55370 110.74 1.15144 1.15261
55380 110.76 1.18989 1.15261
55390 110.78 1.16211 1.15261
55400 110.8 1.13553 1.14765
55410 110.82 1.13131 1.14765
55420 110.84 1.14135 1.14765
55430 110.86 1.15572 1.14765
55440 110.88 1.14035 1.14765
55450 110.9 1.11646 1.14765
55460 110.92 1.12624 1.14765
55470 110.94 1.15565 1.14765
55480 110.96 1.17135 1.14765
55490 110.98 1.15089 1.14765
55500 111 1.11893 1.14765
55510 111.02 1.12166 1.14765
55520 111.04 1.15498 1.14765
55530 111.06 1.17075 1.14765
55540 111.08 1.13934 1.14765
55550 111.1 1.11135 1.14765
55560 111.12 1.1324 1.14765
55570 111.14 1.17721 1.14765
55580 111.16 1.15724 1.14765
55590 111.18 1.1022 1.14765
55600 111.2 1.10459 1.14269
55610 111.22 1.18 1.14269
55620 111.24 1.1762 1.14269
55630 111.26 1.09943 1.14269
55640 111.28 1.09013 1.14269
55650 111.3 1.17126 1.14269
55660 111.32 1.19659 1.14269
55670 111.34 1.13586 1.14269
55680 111.36 1.08952 1.14269
55690 111.38 1.11445 1.14269
55700 111.4 1.14725 1.14269
55710 111.42 1.13006 1.14269
55720 111.44 1.14259 1.14269
55730 111.46 1.20851 1.14269
55740 111.48 1.12708 1.14269
55750 111.5 1.04601 1.14269
55760 111.52 1.1184 1.14269
55770 111.54 1.23488 1.14269
55780 111.56 1.18526 1.14269
55790 111.58 1.0612 1.14269
55800 111.6 1.05744 1.13773
55810 111.62 1.16658 1.13773
55820 111.64 1.21576 1.13773
55830 111.66 1.12749 1.13773
55840 111.68 1.05559 1.13773
55850 111.7 1.10159 1.13773
55860 111.72 1.2045 1.13773
55870 111.74 1.20099 1.13773
55880 111.76 1.08718 1.13773
55890 111.78 1.04017 1.13773
55900 111.8 1.13016 1.13773
55910 111.82 1.21829 1.13773
55920 111.84 1.16093 1.13773
55930 111.86 1.06768 1.13773
55940 111.88 1.08937 1.13773
55950 111.9 1.18853 1.13773
55960 111.92 1.18591 1.13773
55970 111.94 1.08894 1.13773
55980 111.96 1.05617 1.13773
55990 111.98 1.14414 1.13773
56000 112 1.21741 1.13277
56010 112.02 1.14082 1.13277
56020 112.04 1.08462 1.13277
56030 112.06 1.11595 1.13277
56040 112.08 1.12718 1.13277
56050 112.1 1.10641 1.13277
56060 112.12 1.11227 1.13277
56070 112.14 1.16289 1.13277
56080 112.16 1.16239 1.13277
56090 112.18 1.10912 1.13277
56100 112.2 1.06897 1.13277
56110 112.22 1.1124 1.13277
56120 112.24 1.21454 1.13277
56130 112.26 1.17703 1.13277
56140 112.28 1.06387 1.13277
56150 112.3 1.0512 1.13277
56160 112.32 1.13929 1.13277
56170 112.34 1.19213 1.13277
56180 112.36 1.14959 1.13277
56190 112.38 1.09851 1.13277
56200 112.4 1.0891 1.12782
56210 112.42 1.12095 1.12782
56220 112.44 1.15538 1.12782
56230 112.46 1.14952 1.12782
56240 112.48 1.09738 1.12782
56250 112.5 1.08654 1.12782
56260 112.52 1.11855 1.12782
56270 112.54 1.14514 1.12782
56280 112.56 1.14275 1.12782
56290 112.58 1.10736 1.12782
56300 112.6 1.09664 1.12782
56310 112.62 1.13556 1.12782
56320 112.64 1.14805 1.12782
56330 112.66 1.11719 1.12782
56340 112.68 1.11702 1.12782
56350 112.7 1.12515 1.12782
56360 112.72 1.11707 1.12782
56370 112.74 1.114 1.12782
56380 112.76 1.12431 1.12782
56390 112.78 1.12927 1.12782
56400 112.8 1.11915 1.12286
56410 112.82 1.11521 1.12286
56420 112.84 1.11934 1.12286
56430 112.86 1.10994 1.12286
56440 112.88 1.09903 1.12286
56450 112.9 1.10757 1.12286
56460 112.92 1.14215 1.12286
56470 112.94 1.1516 1.12286
56480 112.96 1.11519 1.12286
56490 112.98 1.09225 1.12286
56500 113 1.10256 1.12286
56510 113.02 1.12211 1.12286
56520 113.04 1.12663 1.12286
56530 113.06 1.12573 1.12286
56540 113.08 1.11648 1.12286
56550 113.1 1.10584 1.12286
56560 113.12 1.10375 1.12286
56570 113.14 1.11096 1.12286
56580 113.16 1.12562 1.12286
56590 113.18 1.14317 1.12286
56600 113.2 1.13487 1.1179
56610 113.22 1.0965 1.1179
56620 113.24 1.08157 1.1179
56630 113.26 1.10769 1.1179
56640 113.28 1.13609 1.1179
56650 113.3 1.12841 1.1179
56660 113.32 1.10089 1.1179
56670 113.34 1.09248 1.1179
56680 113.36 1.10217 1.1179
56690 113.38 1.11748 1.1179
56700 113.4 1.15459 1.1179
56710 113.42 1.11145 1.1179
56720 113.44 1.053 1.1179
56730 113.46 1.10079 1.1179
56740 113.48 1.17789 1.1179
56750 113.5 1.14599 1.1179
56760 113.52 1.06713 1.1179
56770 113.54 1.06623 1.1179
56780 113.56 1.13579 1.1179
56790 113.58 1.15631 1.1179
56800 113.6 1.09105 1.11294
56810 113.62 1.0597 1.11294
56820 113.64 1.12694 1.11294
56830 113.66 1.16918 1.11294
56840 113.68 1.10575 1.11294
56850 113.7 1.0453 1.11294
56860 113.72 1.06555 1.11294
56870 113.74 1.1412 1.11294
56880 113.76 1.16655 1.11294
56890 113.78 1.10788 1.11294
56900 113.8 1.07056 1.11294
56910 113.82 1.09017 1.11294
56920 113.84 1.10738 1.11294
56930 113.86 1.13019 1.11294
56940 113.88 1.14172 1.11294
56950 113.9 1.08963 1.11294
56960 113.92 1.06734 1.11294
56970 113.94 1.12193 1.11294
56980 113.96 1.13687 1.11294
56990 113.98 1.08401 1.11294
57000 114 1.06594 1.10798
57010 114.02 1.11721 1.10798
57020 114.04 1.14521 1.10798
57030 114.06 1.10386 1.10798
57040 114.08 1.09009 1.10798
57050 114.1 1.101 1.10798
57060 114.12 1.10748 1.10798
57070 114.14 1.0953 1.10798
57080 114.16 1.08362 1.10798
57090 114.18 1.10575 1.10798
57100 114.2 1.12557 1.10798
57110 114.22 1.11072 1.10798
57120 114.24 1.08819 1.10798
57130 114.26 1.07138 1.10798
57140 114.28 1.09083 1.10798
57150 114.3 1.14104 1.10798
57160 114.32 1.14038 1.10798
57170 114.34 1.08856 1.10798
57180 114.36 1.06339 1.10798
57190 114.38 1.08949 1.10798
57200 114.4 1.11409 1.10303
57210 114.42 1.12098 1.10303
57220 114.44 1.10626 1.10303
57230 114.46 1.08733 1.10303
57240 114.48 1.0816 1.10303
57250 114.5 1.09697 1.10303
57260 114.52 1.11746 1.10303
57270 114.54 1.10147 1.10303
57280 114.56 1.07548 1.10303
57290 114.58 1.08459 1.10303
57300 114.6 1.10827 1.10303
57310 114.62 1.11906 1.10303
57320 114.64 1.10488 1.10303
57330 114.66 1.07269 1.10303
57340 114.68 1.06797 1.10303
57350 114.7 1.10492 1.10303
57360 114.72 1.13638 1.10303
57370 114.74 1.13426 1.10303
57380 114.76 1.06212 1.10303
57390 114.78 1.03216 1.10303
57400 114.8 1.09072 1.09807
57410 114.82 1.1727 1.09807
57420 114.84 1.15233 1.09807
57430 114.86 1.04307 1.09807
57440 114.88 1.01067 1.09807
57450 114.9 1.09828 1.09807
57460 114.92 1.17297 1.09807
57470 114.94 1.11327 1.09807
57480 114.96 1.01523 1.09807
57490 114.98 1.02691 1.09807
57500 115 1.13813 1.09807
57510 115.02 1.16604 1.09807
57520 115.04 1.08185 1.09807
57530 115.06 1.06146 1.09807
57540 115.08 1.10677 1.09807
57550 115.1 1.10159 1.09807
57560 115.12 1.06726 1.09807
57570 115.14 1.09099 1.09807
57580 115.16 1.12162 1.09807
57590 115.18 1.08882 1.09807
57600 115.2 1.05749 1.09311
57610 115.22 1.08803 1.09311
57620 115.24 1.11974 1.09311
57630 115.26 1.10049 1.09311
57640 115.28 1.06345 1.09311
57650 115.3 1.05766 1.09311
57660 115.32 1.08975 1.09311
57670 115.34 1.13435 1.09311
57680 115.36 1.11623 1.09311
57690 115.38 1.0354 1.09311
57700 115.4 1.01409 1.09311
57710 115.42 1.11445 1.09311
57720 115.44 1.19972 1.09311
57730 115.46 1.10392 1.09311
57740 115.48 0.978833 1.09311
57750 115.5 1.01219 1.09311
57760 115.52 1.16186 1.09311
57770 115.54 1.19658 1.09311
57780 115.56 1.07036 1.09311
57790 115.58 1.00533 1.09311
57800 115.6 1.06227 1.08815
