iter,max_change,S,max_abs_res,rms_res
492,4.12526e-08,-22.5934,8.32584e-06,4.08585e-06
493,4.07628e-08,-22.5934,8.22675e-06,4.03745e-06
494,4.02786e-08,-22.5934,8.12881e-06,3.9896e-06
495,3.98e-08,-22.5934,8.03201e-06,3.9423e-06
496,3.9327e-08,-22.5934,7.93632e-06,3.89554e-06
497,3.88594e-08,-22.5934,7.84176e-06,3.84931e-06
498,3.83972e-08,-22.5934,7.74829e-06,3.80362e-06
499,3.79403e-08,-22.5934,7.6559e-06,3.75846e-06
500,3.74888e-08,-22.5934,7.5646e-06,3.71382e-06
501,3.70424e-08,-22.5934,7.47436e-06,3.66969e-06
502,3.66013e-08,-22.5934,7.38517e-06,3.62607e-06
503,3.61653e-08,-22.5934,7.29703e-06,3.58295e-06
504,3.57343e-08,-22.5934,7.20992e-06,3.54034e-06
505,3.53084e-08,-22.5934,7.12382e-06,3.49821e-06
506,3.48874e-08,-22.5934,7.03873e-06,3.45658e-06
507,3.44713e-08,-22.5934,6.95464e-06,3.41543e-06
508,3.40601e-08,-22.5934,6.87153e-06,3.37475e-06
509,3.36537e-08,-22.5934,6.78945e-06,3.33455e-06
510,3.3252e-08,-22.5934,6.70835e-06,3.29482e-06
511,3.2855e-08,-22.5934,6.62821e-06,3.25555e-06
512,3.24627e-08,-22.5934,6.549e-06,3.21673e-06
513,3.20749e-08,-22.5934,6.47072e-06,3.17837e-06
514,3.16917e-08,-22.5934,6.3934e-06,3.14046e-06
515,3.1313e-08,-22.5934,6.31701e-06,3.10299e-06
516,3.09387e-08,-22.5934,6.24152e-06,3.06595e-06
517,3.05688e-08,-22.5934,6.16691e-06,3.02935e-06
518,3.02033e-08,-22.5934,6.09317e-06,2.99318e-06
519,2.98421e-08,-22.5934,6.0203e-06,2.95743e-06
520,2.94851e-08,-22.5934,5.94829e-06,2.9221e-06
521,2.91323e-08,-22.5934,5.87713e-06,2.88719e-06
522,2.87836e-08,-22.5934,5.8068e-06,2.85268e-06
523,2.84391e-08,-22.5934,5.7373e-06,2.81858e-06
524,2.80986e-08,-22.5934,5.66862e-06,2.78488e-06
525,2.77622e-08,-22.5934,5.60075e-06,2.75158e-06
526,2.74297e-08,-22.5934,5.53368e-06,2.71866e-06
527,2.71011e-08,-22.5934,5.4674e-06,2.68614e-06
528,2.67764e-08,-22.5934,5.4019e-06,2.654e-06
529,2.64556e-08,-22.5934,5.33718e-06,2.62223e-06
530,2.61385e-08,-22.5934,5.27322e-06,2.59084e-06
531,2.58252e-08,-22.5934,5.21002e-06,2.55982e-06
532,2.55156e-08,-22.5934,5.14756e-06,2.52917e-06
533,2.52097e-08,-22.5934,5.08585e-06,2.49888e-06
534,2.49075e-08,-22.5934,5.02487e-06,2.46894e-06
535,2.46089e-08,-22.5934,4.9646e-06,2.43936e-06
536,2.4314e-08,-22.5934,4.90506e-06,2.41013e-06
537,2.40225e-08,-22.5934,4.84622e-06,2.38125e-06
538,2.37345e-08,-22.5934,4.78807e-06,2.3527e-06
539,2.34499e-08,-22.5934,4.73062e-06,2.3245e-06
540,2.31687e-08,-22.5934,4.67384e-06,2.29663e-06
541,2.28908e-08,-22.5934,4.61775e-06,2.26908e-06
542,2.26162e-08,-22.5934,4.56231e-06,2.24187e-06
543,2.23449e-08,-22.5934,4.50754e-06,2.21498e-06
544,2.20768e-08,-22.5934,4.45342e-06,2.1884e-06
545,2.18118e-08,-22.5934,4.39994e-06,2.16214e-06
546,2.15501e-08,-22.5934,4.3471e-06,2.1362e-06
547,2.12914e-08,-22.5934,4.29489e-06,2.11056e-06
548,2.10358e-08,-22.5934,4.24329e-06,2.08523e-06
549,2.07832e-08,-22.5934,4.19231e-06,2.06019e-06
550,2.05336e-08,-22.5934,4.14194e-06,2.03546e-06
551,2.0287e-08,-22.5934,4.09217e-06,2.01102e-06
552,2.00434e-08,-22.5934,4.043e-06,1.98686e-06
553,1.98026e-08,-22.5934,3.9944e-06,1.963e-06
554,1.95647e-08,-22.5934,3.94639e-06,1.93942e-06
555,1.93296e-08,-22.5934,3.89895e-06,1.91612e-06
556,1.90974e-08,-22.5934,3.85208e-06,1.8931e-06
557,1.88679e-08,-22.5934,3.80576e-06,1.87036e-06
558,1.86411e-08,-22.5934,3.76e-06,1.84788e-06
559,1.8417e-08,-22.5934,3.71479e-06,1.82567e-06
560,1.81957e-08,-22.5934,3.67011e-06,1.80373e-06
561,1.79769e-08,-22.5934,3.62597e-06,1.78205e-06
562,1.77608e-08,-22.5934,3.58235e-06,1.76062e-06
563,1.75472e-08,-22.5934,3.53926e-06,1.73946e-06
564,1.73362e-08,-22.5934,3.49668e-06,1.71854e-06
565,1.71277e-08,-22.5934,3.45462e-06,1.69788e-06
566,1.69217e-08,-22.5934,3.41305e-06,1.67746e-06
567,1.67182e-08,-22.5934,3.37198e-06,1.65728e-06
568,1.65171e-08,-22.5934,3.3314e-06,1.63735e-06
569,1.63184e-08,-22.5934,3.29131e-06,1.61766e-06
570,1.61221e-08,-22.5934,3.2517e-06,1.5982e-06
571,1.59281e-08,-22.5934,3.21256e-06,1.57897e-06
572,1.57364e-08,-22.5934,3.17389e-06,1.55997e-06
573,1.55471e-08,-22.5934,3.13568e-06,1.5412e-06
574,1.536e-08,-22.5934,3.09794e-06,1.52266e-06
575,1.51751e-08,-22.5934,3.06064e-06,1.50433e-06
576,1.49925e-08,-22.5934,3.02379e-06,1.48623e-06
577,1.4812e-08,-22.5934,2.98738e-06,1.46834e-06
578,1.46337e-08,-22.5934,2.95141e-06,1.45067e-06
579,1.44575e-08,-22.5934,2.91587e-06,1.4332e-06
580,1.42835e-08,-22.5934,2.88075e-06,1.41595e-06
581,1.41115e-08,-22.5934,2.84606e-06,1.3989e-06
582,1.39416e-08,-22.5934,2.81178e-06,1.38206e-06
583,1.37737e-08,-22.5934,2.77792e-06,1.36542e-06
584,1.36079e-08,-22.5934,2.74445e-06,1.34898e-06
585,1.3444e-08,-22.5934,2.7114e-06,1.33274e-06
586,1.32821e-08,-22.5934,2.67873e-06,1.31669e-06
587,1.31221e-08,-22.5934,2.64646e-06,1.30083e-06
588,1.29641e-08,-22.5934,2.61458e-06,1.28517e-06
589,1.28079e-08,-22.5934,2.58308e-06,1.26969e-06
590,1.26536e-08,-22.5934,2.55196e-06,1.25439e-06
591,1.25012e-08,-22.5934,2.52121e-06,1.23928e-06
592,1.23506e-08,-22.5934,2.49083e-06,1.22436e-06
593,1.22018e-08,-22.5934,2.46082e-06,1.20961e-06
594,1.20548e-08,-22.5934,2.43116e-06,1.19504e-06
595,1.19096e-08,-22.5934,2.40187e-06,1.18064e-06
596,1.17661e-08,-22.5934,2.37292e-06,1.16641e-06
597,1.16243e-08,-22.5934,2.34432e-06,1.15236e-06
598,1.14842e-08,-22.5934,2.31607e-06,1.13848e-06
599,1.13458e-08,-22.5934,2.28815e-06,1.12476e-06
600,1.12091e-08,-22.5934,2.26057e-06,1.1112e-06
601,1.1074e-08,-22.5934,2.23332e-06,1.09781e-06
602,1.09406e-08,-22.5934,2.2064e-06,1.08458e-06
603,1.08087e-08,-22.5934,2.17981e-06,1.07151e-06
604,1.06784e-08,-22.5934,2.15353e-06,1.0586e-06
605,1.05497e-08,-22.5934,2.12757e-06,1.04584e-06
606,1.04226e-08,-22.5934,2.10192e-06,1.03323e-06
607,1.02969e-08,-22.5934,2.07658e-06,1.02078e-06
608,1.01728e-08,-22.5934,2.05155e-06,1.00848e-06
609,1.00502e-08,-22.5934,2.02681e-06,9.96321e-07
610,9.92903e-09,-22.5934,2.00237e-06,9.84311e-07
611,9.80933e-09,-22.5934,1.97823e-06,9.72445e-07
612,9.69107e-09,-22.5934,1.95438e-06,9.60722e-07
613,9.57424e-09,-22.5934,1.93081e-06,9.4914e-07
614,9.45881e-09,-22.5934,1.90753e-06,9.37697e-07
615,9.34476e-09,-22.5934,1.88453e-06,9.26392e-07
616,9.23209e-09,-22.5934,1.8618e-06,9.15223e-07
617,9.12078e-09,-22.5934,1.83935e-06,9.04188e-07
618,9.0108e-09,-22.5934,1.81717e-06,8.93286e-07
619,8.90215e-09,-22.5934,1.79526e-06,8.82515e-07
620,8.7948e-09,-22.5934,1.77361e-06,8.71874e-07
621,8.68875e-09,-22.5934,1.75221e-06,8.61361e-07
622,8.58397e-09,-22.5934,1.73108e-06,8.50974e-07
623,8.48046e-09,-22.5934,1.7102e-06,8.40712e-07
624,8.37818e-09,-22.5934,1.68958e-06,8.30574e-07
625,8.27715e-09,-22.5934,1.6692e-06,8.20558e-07
626,8.17732e-09,-22.5934,1.64907e-06,8.10662e-07
627,8.0787e-09,-22.5934,1.62918e-06,8.00886e-07
628,7.98127e-09,-22.5934,1.60953e-06,7.91227e-07
629,7.88501e-09,-22.5934,1.59011e-06,7.81685e-07
630,7.78991e-09,-22.5934,1.57093e-06,7.72257e-07
631,7.69595e-09,-22.5934,1.55198e-06,7.62943e-07
632,7.60312e-09,-22.5934,1.53326e-06,7.53741e-07
633,7.51142e-09,-22.5934,1.51477e-06,7.4465e-07
634,7.42081e-09,-22.5934,1.49649e-06,7.35668e-07
635,7.3313e-09,-22.5934,1.47844e-06,7.26794e-07
636,7.24287e-09,-22.5934,1.46061e-06,7.18028e-07
637,7.1555e-09,-22.5934,1.44298e-06,7.09367e-07
638,7.06919e-09,-22.5934,1.42558e-06,7.0081e-07
639,6.98391e-09,-22.5934,1.40838e-06,6.92356e-07
640,6.89966e-09,-22.5934,1.39139e-06,6.84005e-07
641,6.81643e-09,-22.5934,1.3746e-06,6.75753e-07
642,6.7342e-09,-22.5934,1.35802e-06,6.67601e-07
643,6.65296e-09,-22.5934,1.34163e-06,6.59548e-07
644,6.57269e-09,-22.5934,1.32545e-06,6.51591e-07
645,6.4934e-09,-22.5934,1.30946e-06,6.43731e-07
646,6.41506e-09,-22.5934,1.29366e-06,6.35965e-07
647,6.33767e-09,-22.5934,1.27805e-06,6.28292e-07
648,6.26121e-09,-22.5934,1.26263e-06,6.20712e-07
649,6.18567e-09,-22.5934,1.24739e-06,6.13224e-07
650,6.11104e-09,-22.5934,1.23234e-06,6.05825e-07
651,6.03731e-09,-22.5934,1.21747e-06,5.98516e-07
652,5.96446e-09,-22.5934,1.20278e-06,5.91295e-07
653,5.8925e-09,-22.5934,1.18827e-06,5.84161e-07
654,5.8214e-09,-22.5934,1.17393e-06,5.77113e-07
655,5.75116e-09,-22.5934,1.15977e-06,5.7015e-07
656,5.68177e-09,-22.5934,1.14577e-06,5.6327e-07
657,5.61322e-09,-22.5934,1.13195e-06,5.56474e-07
658,5.54548e-09,-22.5934,1.11829e-06,5.4976e-07
659,5.47857e-09,-22.5934,1.10479e-06,5.43126e-07
660,5.41247e-09,-22.5934,1.09146e-06,5.36573e-07
661,5.34716e-09,-22.5934,1.07829e-06,5.30098e-07
662,5.28263e-09,-22.5934,1.06528e-06,5.23702e-07
663,5.21889e-09,-22.5934,1.05242e-06,5.17383e-07
664,5.15591e-09,-22.5934,1.03973e-06,5.1114e-07
665,5.0937e-09,-22.5934,1.02718e-06,5.04972e-07
666,5.03223e-09,-22.5934,1.01478e-06,4.98878e-07
667,4.97151e-09,-22.5934,1.00254e-06,4.92858e-07
668,4.91151e-09,-22.5934,9.90438e-07,4.86911e-07
669,4.85224e-09,-22.5934,9.78485e-07,4.81035e-07
670,4.79369e-09,-22.5934,9.66677e-07,4.75231e-07
671,4.73584e-09,-22.5934,9.55011e-07,4.69496e-07
672,4.67869e-09,-22.5934,9.43486e-07,4.6383e-07
673,4.62223e-09,-22.5934,9.321e-07,4.58233e-07
674,4.56645e-09,-22.5934,9.20851e-07,4.52703e-07
675,4.51134e-09,-22.5934,9.09738e-07,4.4724e-07
676,4.4569e-09,-22.5934,8.98758e-07,4.41843e-07
677,4.40311e-09,-22.5934,8.87912e-07,4.3651e-07
678,4.34997e-09,-22.5934,8.77195e-07,4.31243e-07
679,4.29748e-09,-22.5934,8.6661e-07,4.26038e-07
680,4.24561e-09,-22.5934,8.56151e-07,4.20897e-07
681,4.19438e-09,-22.5934,8.45817e-07,4.15817e-07
682,4.14376e-09,-22.5934,8.3561e-07,4.10799e-07
683,4.09375e-09,-22.5934,8.25525e-07,4.05841e-07
684,4.04434e-09,-22.5934,8.15561e-07,4.00943e-07
685,3.99553e-09,-22.5934,8.05717e-07,3.96104e-07
686,3.94731e-09,-22.5934,7.95994e-07,3.91324e-07
687,3.89967e-09,-22.5934,7.86386e-07,3.86601e-07
688,3.8526e-09,-22.5934,7.76895e-07,3.81935e-07
689,3.80611e-09,-22.5934,7.67519e-07,3.77326e-07
690,3.76017e-09,-22.5934,7.58256e-07,3.72772e-07
691,3.71479e-09,-22.5934,7.49103e-07,3.68273e-07
692,3.66995e-09,-22.5934,7.40062e-07,3.63828e-07
693,3.62566e-09,-22.5934,7.3113e-07,3.59437e-07
694,3.5819e-09,-22.5934,7.22306e-07,3.55099e-07
695,3.53867e-09,-22.5934,7.13587e-07,3.50813e-07
696,3.49596e-09,-22.5934,7.04975e-07,3.46579e-07
697,3.45376e-09,-22.5934,6.96466e-07,3.42396e-07
698,3.41208e-09,-22.5934,6.8806e-07,3.38263e-07
699,3.3709e-09,-22.5934,6.79754e-07,3.34181e-07
700,3.33021e-09,-22.5934,6.7155e-07,3.30147e-07
701,3.29002e-09,-22.5934,6.63444e-07,3.26163e-07
702,3.25031e-09,-22.5934,6.55437e-07,3.22226e-07
703,3.21107e-09,-22.5934,6.47526e-07,3.18337e-07
704,3.17232e-09,-22.5934,6.39709e-07,3.14494e-07
705,3.13403e-09,-22.5934,6.31989e-07,3.10698e-07
706,3.0962e-09,-22.5934,6.2436e-07,3.06948e-07
707,3.05883e-09,-22.5934,6.16824e-07,3.03244e-07
708,3.02191e-09,-22.5934,6.09379e-07,2.99583e-07
709,2.98543e-09,-22.5934,6.02024e-07,2.95967e-07
710,2.9494e-09,-22.5934,5.94756e-07,2.92395e-07
711,2.9138e-09,-22.5934,5.87578e-07,2.88866e-07
712,2.87863e-09,-22.5934,5.80486e-07,2.85379e-07
713,2.84388e-09,-22.5934,5.73478e-07,2.81935e-07
714,2.80956e-09,-22.5934,5.66557e-07,2.78532e-07
715,2.77564e-09,-22.5934,5.59717e-07,2.7517e-07
716,2.74214e-09,-22.5934,5.52962e-07,2.71848e-07
717,2.70904e-09,-22.5934,5.46287e-07,2.68567e-07
718,2.67634e-09,-22.5934,5.39693e-07,2.65325e-07
719,2.64404e-09,-22.5934,5.33178e-07,2.62123e-07
720,2.61212e-09,-22.5934,5.26743e-07,2.58959e-07
721,2.58059e-09,-22.5934,5.20385e-07,2.55833e-07
722,2.54944e-09,-22.5934,5.14103e-07,2.52745e-07
723,2.51867e-09,-22.5934,5.07898e-07,2.49694e-07
724,2.48827e-09,-22.5934,5.01767e-07,2.4668e-07
725,2.45823e-09,-22.5934,4.95709e-07,2.43702e-07
726,2.42856e-09,-22.5934,4.89727e-07,2.40761e-07
727,2.39925e-09,-22.5934,4.83815e-07,2.37855e-07
728,2.37029e-09,-22.5934,4.77975e-07,2.34984e-07
729,2.34167e-09,-22.5934,4.72205e-07,2.32147e-07
730,2.31341e-09,-22.5934,4.66505e-07,2.29345e-07
731,2.28548e-09,-22.5934,4.60874e-07,2.26577e-07
732,2.2579e-09,-22.5934,4.55311e-07,2.23842e-07
733,2.23064e-09,-22.5934,4.49816e-07,2.2114e-07
734,2.20372e-09,-22.5934,4.44385e-07,2.1847e-07
735,2.17711e-09,-22.5934,4.39019e-07,2.15833e-07
736,2.15083e-09,-22.5934,4.33722e-07,2.13228e-07
737,2.12487e-09,-22.5934,4.28486e-07,2.10654e-07
738,2.09922e-09,-22.5934,4.23313e-07,2.08111e-07
739,2.07388e-09,-22.5934,4.18204e-07,2.05599e-07
740,2.04885e-09,-22.5934,4.13156e-07,2.03117e-07
741,2.02412e-09,-22.5934,4.08168e-07,2.00665e-07
742,1.99968e-09,-22.5934,4.03241e-07,1.98243e-07
743,1.97554e-09,-22.5934,3.98374e-07,1.9585e-07
744,1.9517e-09,-22.5934,3.93564e-07,1.93486e-07
745,1.92814e-09,-22.5934,3.88814e-07,1.9115e-07
746,1.90486e-09,-22.5934,3.8412e-07,1.88843e-07
747,1.88187e-09,-22.5934,3.79485e-07,1.86563e-07
748,1.85915e-09,-22.5934,3.74901e-07,1.84311e-07
749,1.83671e-09,-22.5934,3.70378e-07,1.82087e-07
750,1.81454e-09,-22.5934,3.65906e-07,1.79889e-07
751,1.79264e-09,-22.5934,3.61489e-07,1.77717e-07
752,1.771e-09,-22.5934,3.57125e-07,1.75572e-07
753,1.74962e-09,-22.5934,3.52815e-07,1.73452e-07
754,1.7285e-09,-22.5934,3.48555e-07,1.71359e-07
755,1.70763e-09,-22.5934,3.44347e-07,1.6929e-07
756,1.68702e-09,-22.5934,3.40192e-07,1.67247e-07
757,1.66665e-09,-22.5934,3.36085e-07,1.65228e-07
758,1.64653e-09,-22.5934,3.32027e-07,1.63233e-07
759,1.62666e-09,-22.5934,3.28019e-07,1.61263e-07
760,1.60702e-09,-22.5934,3.2406e-07,1.59316e-07
761,1.58762e-09,-22.5934,3.20148e-07,1.57393e-07
762,1.56846e-09,-22.5934,3.16283e-07,1.55493e-07
763,1.54953e-09,-22.5934,3.12465e-07,1.53616e-07
764,1.53082e-09,-22.5934,3.08693e-07,1.51762e-07
765,1.51234e-09,-22.5934,3.04967e-07,1.4993e-07
766,1.49409e-09,-22.5934,3.01286e-07,1.4812e-07
767,1.47605e-09,-22.5934,2.97648e-07,1.46332e-07
768,1.45823e-09,-22.5934,2.94056e-07,1.44565e-07
769,1.44063e-09,-22.5934,2.90505e-07,1.4282e-07
770,1.42324e-09,-22.5934,2.86999e-07,1.41096e-07
771,1.40606e-09,-22.5934,2.83534e-07,1.39393e-07
772,1.38908e-09,-22.5934,2.80111e-07,1.3771e-07
773,1.37231e-09,-22.5934,2.76731e-07,1.36048e-07
774,1.35575e-09,-22.5934,2.7339e-07,1.34405e-07
775,1.33938e-09,-22.5934,2.7009e-07,1.32783e-07
776,1.32321e-09,-22.5934,2.66828e-07,1.3118e-07
777,1.30724e-09,-22.5934,2.63607e-07,1.29596e-07
778,1.29146e-09,-22.5934,2.60426e-07,1.28032e-07
779,1.27587e-09,-22.5934,2.57282e-07,1.26486e-07
780,1.26047e-09,-22.5934,2.54175e-07,1.2496e-07
781,1.24525e-09,-22.5934,2.51108e-07,1.23451e-07
782,1.23022e-09,-22.5934,2.48076e-07,1.21961e-07
783,1.21537e-09,-22.5934,2.45082e-07,1.20489e-07
784,1.2007e-09,-22.5934,2.42124e-07,1.19034e-07
785,1.1862e-09,-22.5934,2.39199e-07,1.17597e-07
786,1.17188e-09,-22.5934,2.36313e-07,1.16178e-07
787,1.15774e-09,-22.5934,2.3346e-07,1.14775e-07
788,1.14376e-09,-22.5934,2.30642e-07,1.1339e-07
789,1.12995e-09,-22.5934,2.27857e-07,1.12021e-07
790,1.11631e-09,-22.5934,2.25106e-07,1.10668e-07
791,1.10284e-09,-22.5934,2.2239e-07,1.09333e-07
792,1.08952e-09,-22.5934,2.19705e-07,1.08013e-07
793,1.07637e-09,-22.5934,2.17053e-07,1.06709e-07
794,1.06338e-09,-22.5934,2.14432e-07,1.05421e-07
795,1.05054e-09,-22.5934,2.11844e-07,1.04148e-07
796,1.03786e-09,-22.5934,2.09287e-07,1.02891e-07
797,1.02533e-09,-22.5934,2.0676e-07,1.01649e-07
798,1.01295e-09,-22.5934,2.04264e-07,1.00422e-07
799,1.00073e-09,-22.5934,2.01798e-07,9.92094e-08
800,9.88644e-10,-22.5934,1.99362e-07,9.80117e-08
801,9.76711e-10,-22.5934,1.96956e-07,9.68285e-08
802,9.6492e-10,-22.5934,1.94578e-07,9.56597e-08
803,9.53271e-10,-22.5934,1.92229e-07,9.45049e-08
804,9.41764e-10,-22.5934,1.89909e-07,9.3364e-08
805,9.30395e-10,-22.5934,1.87615e-07,9.2237e-08
806,9.19163e-10,-22.5934,1.85352e-07,9.11235e-08
807,9.08068e-10,-22.5934,1.83113e-07,9.00235e-08
808,8.97105e-10,-22.5934,1.80902e-07,8.89367e-08
809,8.86275e-10,-22.5934,1.78719e-07,8.78631e-08
810,8.75577e-10,-22.5934,1.76562e-07,8.68024e-08
811,8.65006e-10,-22.5934,1.7443e-07,8.57545e-08
812,8.54565e-10,-22.5934,1.72324e-07,8.47193e-08
813,8.44249e-10,-22.5934,1.70244e-07,8.36966e-08
814,8.34057e-10,-22.5934,1.68189e-07,8.26862e-08
815,8.23989e-10,-22.5934,1.66159e-07,8.16881e-08
816,8.14041e-10,-22.5934,1.64152e-07,8.07019e-08
817,8.04214e-10,-22.5934,1.62171e-07,7.97277e-08
818,7.94506e-10,-22.5934,1.60215e-07,7.87653e-08
819,7.84915e-10,-22.5934,1.58279e-07,7.78144e-08
820,7.75439e-10,-22.5934,1.56369e-07,7.6875e-08
821,7.66079e-10,-22.5934,1.54481e-07,7.5947e-08
822,7.5683e-10,-22.5934,1.52616e-07,7.50302e-08
823,7.47694e-10,-22.5934,1.50774e-07,7.41244e-08
824,7.38667e-10,-22.5934,1.48954e-07,7.32296e-08
825,7.29751e-10,-22.5934,1.47155e-07,7.23456e-08
826,7.20941e-10,-22.5934,1.45379e-07,7.14723e-08
827,7.12238e-10,-22.5934,1.43625e-07,7.06094e-08
828,7.03639e-10,-22.5934,1.4189e-07,6.97571e-08
829,6.95146e-10,-22.5934,1.40178e-07,6.8915e-08
830,6.86754e-10,-22.5934,1.38484e-07,6.8083e-08
831,6.78463e-10,-22.5934,1.36814e-07,6.72611e-08
832,6.70273e-10,-22.5934,1.35162e-07,6.64492e-08
833,6.62182e-10,-22.5934,1.3353e-07,6.5647e-08
834,6.54187e-10,-22.5934,1.31919e-07,6.48545e-08
835,6.46291e-10,-22.5934,1.30325e-07,6.40716e-08
836,6.38488e-10,-22.5934,1.28752e-07,6.32981e-08
837,6.30781e-10,-22.5934,1.27199e-07,6.2534e-08
838,6.23167e-10,-22.5934,1.25662e-07,6.17791e-08
839,6.15643e-10,-22.5934,1.24146e-07,6.10333e-08
840,6.08211e-10,-22.5934,1.22646e-07,6.02965e-08
841,6.00868e-10,-22.5934,1.21166e-07,5.95686e-08
842,5.93615e-10,-22.5934,1.19704e-07,5.88495e-08
843,5.86449e-10,-22.5934,1.18257e-07,5.81391e-08
844,5.7937e-10,-22.5934,1.16831e-07,5.74372e-08
845,5.72375e-10,-22.5934,1.1542e-07,5.67438e-08
846,5.65466e-10,-22.5934,1.14027e-07,5.60588e-08
847,5.5864e-10,-22.5934,1.12651e-07,5.53821e-08
848,5.51894e-10,-22.5934,1.11289e-07,5.47135e-08
849,5.45233e-10,-22.5934,1.09949e-07,5.4053e-08
850,5.38652e-10,-22.5934,1.08619e-07,5.34005e-08
851,5.32148e-10,-22.5934,1.07309e-07,5.27558e-08
852,5.25725e-10,-22.5934,1.06013e-07,5.2119e-08
853,5.19378e-10,-22.5934,1.04734e-07,5.14898e-08
854,5.13108e-10,-22.5934,1.03468e-07,5.08682e-08
855,5.06914e-10,-22.5934,1.02221e-07,5.02541e-08
856,5.00795e-10,-22.5934,1.00985e-07,4.96475e-08
857,4.94748e-10,-22.5934,9.97666e-08,4.90481e-08
858,4.88776e-10,-22.5934,9.85634e-08,4.8456e-08
859,4.82876e-10,-22.5934,9.73727e-08,4.78711e-08
860,4.77047e-10,-22.5934,9.6197e-08,4.72932e-08
861,4.71287e-10,-22.5934,9.50359e-08,4.67222e-08
862,4.65598e-10,-22.5934,9.38883e-08,4.61582e-08
863,4.59978e-10,-22.5934,9.27562e-08,4.5601e-08
864,4.54424e-10,-22.5934,9.16343e-08,4.50505e-08
865,4.48938e-10,-22.5934,9.053e-08,4.45067e-08
866,4.4352e-10,-22.5934,8.94362e-08,4.39694e-08
867,4.38165e-10,-22.5934,8.83563e-08,4.34386e-08
868,4.32875e-10,-22.5934,8.72907e-08,4.29142e-08
869,4.2765e-10,-22.5934,8.6236e-08,4.23961e-08
870,4.22487e-10,-22.5934,8.51952e-08,4.18843e-08
871,4.17387e-10,-22.5934,8.41677e-08,4.13787e-08
872,4.12348e-10,-22.5934,8.31498e-08,4.08792e-08
873,4.0737e-10,-22.5934,8.21477e-08,4.03857e-08
874,4.02453e-10,-22.5934,8.11539e-08,3.98981e-08
875,3.97595e-10,-22.5934,8.01771e-08,3.94165e-08
876,3.92794e-10,-22.5934,7.92066e-08,3.89407e-08
877,3.88052e-10,-22.5934,7.82528e-08,3.84706e-08
878,3.83369e-10,-22.5934,7.73058e-08,3.80061e-08
879,3.78739e-10,-22.5934,7.63738e-08,3.75473e-08
880,3.74169e-10,-22.5934,7.54517e-08,3.70941e-08
881,3.6965e-10,-22.5934,7.45408e-08,3.66463e-08
882,3.65189e-10,-22.5934,7.36397e-08,3.62039e-08
883,3.60779e-10,-22.5934,7.27534e-08,3.57668e-08
884,3.56425e-10,-22.5934,7.18736e-08,3.5335e-08
885,3.52122e-10,-22.5934,7.10052e-08,3.49085e-08
886,3.47872e-10,-22.5934,7.01491e-08,3.44871e-08
887,3.43671e-10,-22.5934,6.93013e-08,3.40707e-08
888,3.39523e-10,-22.5934,6.84664e-08,3.36594e-08
889,3.35424e-10,-22.5934,6.76391e-08,3.32531e-08
890,3.31375e-10,-22.5934,6.68217e-08,3.28517e-08
891,3.27374e-10,-22.5934,6.60152e-08,3.24551e-08
892,3.23423e-10,-22.5934,6.52193e-08,3.20633e-08
893,3.19518e-10,-22.5934,6.44311e-08,3.16762e-08
894,3.15661e-10,-22.5934,6.36536e-08,3.12938e-08
895,3.1185e-10,-22.5934,6.28849e-08,3.0916e-08
896,3.08086e-10,-22.5934,6.2127e-08,3.05428e-08
897,3.04367e-10,-22.5934,6.13748e-08,3.01741e-08
898,3.00692e-10,-22.5934,6.0635e-08,2.98098e-08
899,2.97062e-10,-22.5934,5.99036e-08,2.945e-08
900,2.93475e-10,-22.5934,5.91793e-08,2.90945e-08
901,2.89933e-10,-22.5934,5.84659e-08,2.87432e-08
902,2.86433e-10,-22.5934,5.77595e-08,2.83962e-08
903,2.82975e-10,-22.5934,5.70628e-08,2.80534e-08
904,2.79559e-10,-22.5934,5.63729e-08,2.77148e-08
905,2.76184e-10,-22.5934,5.56934e-08,2.73802e-08
906,2.72851e-10,-22.5934,5.50205e-08,2.70497e-08
907,2.69556e-10,-22.5934,5.43564e-08,2.67231e-08
908,2.66302e-10,-22.5934,5.37006e-08,2.64005e-08
909,2.63087e-10,-22.5934,5.30519e-08,2.60818e-08
910,2.59912e-10,-22.5934,5.24113e-08,2.5767e-08
911,2.56773e-10,-22.5934,5.17793e-08,2.54559e-08
912,2.53674e-10,-22.5934,5.11533e-08,2.51486e-08
913,2.50611e-10,-22.5934,5.05363e-08,2.4845e-08
914,2.47586e-10,-22.5934,4.99264e-08,2.45451e-08
915,2.44598e-10,-22.5934,4.93231e-08,2.42488e-08
916,2.41645e-10,-22.5934,4.8728e-08,2.3956e-08
917,2.38727e-10,-22.5934,4.81402e-08,2.36668e-08
918,2.35846e-10,-22.5934,4.7558e-08,2.33811e-08
919,2.32998e-10,-22.5934,4.69846e-08,2.30989e-08
920,2.30186e-10,-22.5934,4.64178e-08,2.282e-08
921,2.27406e-10,-22.5934,4.58563e-08,2.25445e-08
922,2.24661e-10,-22.5934,4.53041e-08,2.22724e-08
923,2.21949e-10,-22.5934,4.47563e-08,2.20035e-08
924,2.1927e-10,-22.5934,4.42161e-08,2.17379e-08
925,2.16623e-10,-22.5934,4.3682e-08,2.14755e-08
926,2.14008e-10,-22.5934,4.31553e-08,2.12162e-08
927,2.11423e-10,-22.5934,4.26343e-08,2.09601e-08
928,2.08873e-10,-22.5934,4.21189e-08,2.0707e-08
