iter,max_change,S,max_abs_res,rms_res
1427,3.57057e-06,-22.5931,0.012987,0.00474351
1428,3.55397e-06,-22.5931,0.0129267,0.00471938
1429,3.53744e-06,-22.5931,0.0128667,0.00469537
1430,3.52099e-06,-22.5931,0.012807,0.00467149
1431,3.50462e-06,-22.5931,0.0127476,0.00464774
1432,3.48833e-06,-22.5931,0.0126884,0.00462411
1433,3.47212e-06,-22.5931,0.0126296,0.0046006
1434,3.45599e-06,-22.5931,0.012571,0.00457722
1435,3.43993e-06,-22.5931,0.0125127,0.00455397
1436,3.42395e-06,-22.5931,0.0124547,0.00453083
1437,3.40805e-06,-22.5931,0.012397,0.00450782
1438,3.39223e-06,-22.5931,0.0123395,0.00448493
1439,3.37648e-06,-22.5931,0.0122823,0.00446216
1440,3.36081e-06,-22.5931,0.0122254,0.0044395
1441,3.34521e-06,-22.5931,0.0121688,0.00441697
1442,3.32969e-06,-22.5931,0.0121124,0.00439456
1443,3.31424e-06,-22.5931,0.0120563,0.00437226
1444,3.29887e-06,-22.5931,0.0120005,0.00435009
1445,3.28357e-06,-22.5931,0.0119449,0.00432803
1446,3.26834e-06,-22.5931,0.0118897,0.00430608
1447,3.25319e-06,-22.5931,0.0118346,0.00428425
1448,3.23811e-06,-22.5931,0.0117799,0.00426254
1449,3.2231e-06,-22.5931,0.0117254,0.00424094
1450,3.20816e-06,-22.5931,0.0116711,0.00421945
1451,3.1933e-06,-22.5931,0.0116172,0.00419808
1452,3.17851e-06,-22.5931,0.0115635,0.00417682
1453,3.16379e-06,-22.5931,0.01151,0.00415567
1454,3.14913e-06,-22.5931,0.0114568,0.00413463
1455,3.13455e-06,-22.5931,0.0114038,0.0041137
1456,3.12004e-06,-22.5931,0.0113512,0.00409289
1457,3.1056e-06,-22.5931,0.0112987,0.00407218
1458,3.09123e-06,-22.5931,0.0112465,0.00405158
1459,3.07693e-06,-22.5931,0.0111946,0.00403109
1460,3.06269e-06,-22.5931,0.0111429,0.00401071
1461,3.04853e-06,-22.5931,0.0110914,0.00399043
1462,3.03443e-06,-22.5931,0.0110402,0.00397026
1463,3.0204e-06,-22.5931,0.0109893,0.0039502
1464,3.00644e-06,-22.5931,0.0109386,0.00393024
1465,2.99254e-06,-22.5932,0.0108881,0.00391039
1466,2.97871e-06,-22.5932,0.0108379,0.00389064
1467,2.96495e-06,-22.5932,0.0107879,0.00387099
1468,2.95125e-06,-22.5932,0.0107382,0.00385145
1469,2.93762e-06,-22.5932,0.0106887,0.00383201
1470,2.92405e-06,-22.5932,0.0106394,0.00381268
1471,2.91055e-06,-22.5932,0.0105904,0.00379344
1472,2.89711e-06,-22.5932,0.0105416,0.00377431
1473,2.88374e-06,-22.5932,0.010493,0.00375527
1474,2.87043e-06,-22.5932,0.0104447,0.00373634
1475,2.85719e-06,-22.5932,0.0103965,0.0037175
1476,2.84401e-06,-22.5932,0.0103487,0.00369877
1477,2.83089e-06,-22.5932,0.010301,0.00368013
1478,2.81783e-06,-22.5932,0.0102536,0.00366159
1479,2.80484e-06,-22.5932,0.0102064,0.00364314
1480,2.79191e-06,-22.5932,0.0101594,0.0036248
1481,2.77904e-06,-22.5932,0.0101127,0.00360655
1482,2.76623e-06,-22.5932,0.0100662,0.00358839
1483,2.75348e-06,-22.5932,0.0100199,0.00357033
1484,2.7408e-06,-22.5932,0.00997381,0.00355237
1485,2.72817e-06,-22.5932,0.00992796,0.0035345
1486,2.71561e-06,-22.5932,0.00988232,0.00351672
1487,2.7031e-06,-22.5932,0.0098369,0.00349904
1488,2.69066e-06,-22.5932,0.00979169,0.00348145
1489,2.67827e-06,-22.5932,0.00974671,0.00346395
1490,2.66595e-06,-22.5932,0.00970193,0.00344654
1491,2.65368e-06,-22.5932,0.00965737,0.00342923
1492,2.64147e-06,-22.5932,0.00961303,0.003412
1493,2.62932e-06,-22.5932,0.00956889,0.00339487
1494,2.61723e-06,-22.5932,0.00952496,0.00337782
1495,2.60519e-06,-22.5932,0.00948125,0.00336086
1496,2.59322e-06,-22.5932,0.00943774,0.003344
1497,2.58129e-06,-22.5932,0.00939444,0.00332722
1498,2.56943e-06,-22.5932,0.00935134,0.00331053
1499,2.55762e-06,-22.5932,0.00930845,0.00329392
1500,2.54587e-06,-22.5932,0.00926576,0.0032774
1501,2.53418e-06,-22.5932,0.00922328,0.00326097
1502,2.52254e-06,-22.5932,0.009181,0.00324463
1503,2.51096e-06,-22.5932,0.00913892,0.00322837
1504,2.49943e-06,-22.5932,0.00909704,0.00321219
1505,2.48795e-06,-22.5932,0.00905536,0.0031961
1506,2.47654e-06,-22.5932,0.00901388,0.0031801
1507,2.46517e-06,-22.5932,0.0089726,0.00316418
1508,2.45386e-06,-22.5932,0.00893151,0.00314834
1509,2.44261e-06,-22.5932,0.00889061,0.00313258
1510,2.4314e-06,-22.5932,0.00884992,0.00311691
1511,2.42025e-06,-22.5932,0.00880941,0.00310131
1512,2.40916e-06,-22.5932,0.0087691,0.0030858
1513,2.39811e-06,-22.5932,0.00872898,0.00307037
1514,2.38712e-06,-22.5932,0.00868905,0.00305503
1515,2.37618e-06,-22.5932,0.00864931,0.00303976
1516,2.3653e-06,-22.5932,0.00860975,0.00302457
1517,2.35446e-06,-22.5932,0.00857039,0.00300946
1518,2.34368e-06,-22.5932,0.00853121,0.00299443
1519,2.33295e-06,-22.5932,0.00849222,0.00297947
1520,2.32227e-06,-22.5932,0.00845341,0.0029646
1521,2.31164e-06,-22.5932,0.00841479,0.0029498
1522,2.30106e-06,-22.5932,0.00837635,0.00293508
1523,2.29053e-06,-22.5932,0.0083381,0.00292044
1524,2.28005e-06,-22.5932,0.00830002,0.00290587
1525,2.26962e-06,-22.5932,0.00826213,0.00289138
1526,2.25924e-06,-22.5932,0.00822441,0.00287696
1527,2.24891e-06,-22.5932,0.00818688,0.00286262
1528,2.23862e-06,-22.5932,0.00814952,0.00284836
1529,2.22839e-06,-22.5932,0.00811234,0.00283417
1530,2.21821e-06,-22.5932,0.00807533,0.00282005
1531,2.20807e-06,-22.5932,0.0080385,0.00280601
1532,2.19798e-06,-22.5932,0.00800185,0.00279204
1533,2.18794e-06,-22.5932,0.00796536,0.00277814
1534,2.17795e-06,-22.5932,0.00792906,0.00276431
1535,2.16801e-06,-22.5932,0.00789292,0.00275056
1536,2.15811e-06,-22.5932,0.00785695,0.00273688
1537,2.14826e-06,-22.5932,0.00782116,0.00272327
1538,2.13845e-06,-22.5932,0.00778553,0.00270973
1539,2.12869e-06,-22.5932,0.00775007,0.00269626
1540,2.11898e-06,-22.5932,0.00771478,0.00268286
1541,2.10932e-06,-22.5932,0.00767966,0.00266953
1542,2.0997e-06,-22.5932,0.0076447,0.00265627
1543,2.09013e-06,-22.5932,0.00760991,0.00264308
1544,2.08061e-06,-22.5932,0.00757529,0.00262995
1545,2.07115e-06,-22.5932,0.00754082,0.0026169
1546,2.06173e-06,-22.5932,0.00750652,0.00260391
1547,2.05235e-06,-22.5932,0.00747239,0.00259099
1548,2.04302e-06,-22.5932,0.00743841,0.00257814
1549,2.03373e-06,-22.5932,0.00740459,0.00256536
1550,2.0245e-06,-22.5932,0.00737094,0.00255264
1551,2.01532e-06,-22.5932,0.00733744,0.00253999
1552,2.00618e-06,-22.5932,0.0073041,0.0025274
1553,1.99709e-06,-22.5933,0.00727092,0.00251488
1554,1.98803e-06,-22.5933,0.00723789,0.00250242
1555,1.97902e-06,-22.5933,0.00720502,0.00249003
1556,1.97005e-06,-22.5933,0.00717231,0.0024777
1557,1.96113e-06,-22.5933,0.00713975,0.00246544
1558,1.95224e-06,-22.5933,0.00710734,0.00245324
1559,1.9434e-06,-22.5933,0.00707509,0.0024411
1560,1.9346e-06,-22.5933,0.00704299,0.00242903
1561,1.92584e-06,-22.5933,0.00701104,0.00241701
1562,1.91712e-06,-22.5933,0.00697924,0.00240507
1563,1.90845e-06,-22.5933,0.00694759,0.00239318
1564,1.89981e-06,-22.5933,0.00691609,0.00238135
1565,1.89121e-06,-22.5933,0.00688474,0.00236959
1566,1.88266e-06,-22.5933,0.00685354,0.00235789
1567,1.87414e-06,-22.5933,0.00682248,0.00234624
1568,1.86567e-06,-22.5933,0.00679157,0.00233466
1569,1.85724e-06,-22.5933,0.00676081,0.00232314
1570,1.84884e-06,-22.5933,0.00673019,0.00231168
1571,1.84048e-06,-22.5933,0.00669971,0.00230027
1572,1.83217e-06,-22.5933,0.00666938,0.00228893
1573,1.82389e-06,-22.5933,0.00663919,0.00227764
1574,1.81565e-06,-22.5933,0.00660914,0.00226642
1575,1.80745e-06,-22.5933,0.00657924,0.00225525
1576,1.79929e-06,-22.5933,0.00654947,0.00224414
1577,1.79117e-06,-22.5933,0.00651985,0.00223308
1578,1.78308e-06,-22.5933,0.00649036,0.00222209
1579,1.77504e-06,-22.5933,0.00646101,0.00221115
1580,1.76703e-06,-22.5933,0.00643181,0.00220026
1581,1.75906e-06,-22.5933,0.00640273,0.00218944
1582,1.75112e-06,-22.5933,0.0063738,0.00217867
1583,1.74323e-06,-22.5933,0.006345,0.00216795
1584,1.73537e-06,-22.5933,0.00631634,0.00215729
1585,1.72754e-06,-22.5933,0.00628781,0.00214669
1586,1.71976e-06,-22.5933,0.00625941,0.00213614
1587,1.71201e-06,-22.5933,0.00623115,0.00212564
1588,1.70429e-06,-22.5933,0.00620302,0.0021152
1589,1.69662e-06,-22.5933,0.00617503,0.00210481
1590,1.68898e-06,-22.5933,0.00614716,0.00209448
1591,1.68137e-06,-22.5933,0.00611943,0.0020842
1592,1.6738e-06,-22.5933,0.00609182,0.00207397
1593,1.66627e-06,-22.5933,0.00606435,0.0020638
1594,1.65877e-06,-22.5933,0.006037,0.00205368
1595,1.6513e-06,-22.5933,0.00600978,0.00204361
1596,1.64387e-06,-22.5933,0.00598269,0.00203359
1597,1.63648e-06,-22.5933,0.00595573,0.00202362
1598,1.62912e-06,-22.5933,0.00592889,0.00201371
1599,1.6218e-06,-22.5933,0.00590218,0.00200384
1600,1.61451e-06,-22.5933,0.0058756,0.00199403
1601,1.60725e-06,-22.5933,0.00584914,0.00198427
1602,1.60003e-06,-22.5933,0.0058228,0.00197456
1603,1.59284e-06,-22.5933,0.00579659,0.00196489
1604,1.58568e-06,-22.5933,0.0057705,0.00195528
1605,1.57856e-06,-22.5933,0.00574453,0.00194572
1606,1.57147e-06,-22.5933,0.00571868,0.00193621
1607,1.56442e-06,-22.5933,0.00569296,0.00192674
1608,1.55739e-06,-22.5933,0.00566735,0.00191732
1609,1.5504e-06,-22.5933,0.00564187,0.00190796
1610,1.54345e-06,-22.5933,0.0056165,0.00189864
1611,1.53652e-06,-22.5933,0.00559125,0.00188937
1612,1.52963e-06,-22.5933,0.00556612,0.00188014
1613,1.52277e-06,-22.5933,0.00554111,0.00187097
1614,1.51594e-06,-22.5933,0.00551622,0.00186184
1615,1.50915e-06,-22.5933,0.00549144,0.00185276
1616,1.50238e-06,-22.5933,0.00546678,0.00184372
1617,1.49565e-06,-22.5933,0.00544223,0.00183473
1618,1.48895e-06,-22.5933,0.0054178,0.00182579
1619,1.48228e-06,-22.5933,0.00539348,0.00181689
1620,1.47564e-06,-22.5933,0.00536927,0.00180804
1621,1.46903e-06,-22.5933,0.00534518,0.00179924
1622,1.46245e-06,-22.5933,0.0053212,0.00179048
1623,1.45591e-06,-22.5933,0.00529734,0.00178176
1624,1.44939e-06,-22.5933,0.00527358,0.00177309
1625,1.44291e-06,-22.5933,0.00524994,0.00176446
1626,1.43645e-06,-22.5933,0.0052264,0.00175588
1627,1.43003e-06,-22.5933,0.00520298,0.00174734
1628,1.42363e-06,-22.5933,0.00517966,0.00173885
1629,1.41726e-06,-22.5933,0.00515646,0.0017304
1630,1.41093e-06,-22.5933,0.00513336,0.00172199
1631,1.40462e-06,-22.5933,0.00511037,0.00171363
1632,1.39835e-06,-22.5933,0.00508749,0.00170531
1633,1.3921e-06,-22.5933,0.00506471,0.00169703
1634,1.38588e-06,-22.5933,0.00504204,0.00168879
1635,1.37969e-06,-22.5933,0.00501948,0.0016806
1636,1.37353e-06,-22.5933,0.00499702,0.00167244
1637,1.3674e-06,-22.5933,0.00497466,0.00166433
1638,1.36129e-06,-22.5933,0.00495241,0.00165627
1639,1.35522e-06,-22.5933,0.00493026,0.00164824
1640,1.34917e-06,-22.5933,0.00490822,0.00164025
1641,1.34315e-06,-22.5933,0.00488628,0.00163231
1642,1.33716e-06,-22.5933,0.00486444,0.0016244
1643,1.3312e-06,-22.5933,0.0048427,0.00161654
1644,1.32526e-06,-22.5933,0.00482107,0.00160871
1645,1.31935e-06,-22.5933,0.00479953,0.00160093
1646,1.31347e-06,-22.5933,0.0047781,0.00159318
1647,1.30762e-06,-22.5933,0.00475676,0.00158548
1648,1.30179e-06,-22.5933,0.00473553,0.00157781
1649,1.29599e-06,-22.5933,0.00471439,0.00157019
1650,1.29022e-06,-22.5933,0.00469335,0.0015626
1651,1.28448e-06,-22.5933,0.00467241,0.00155505
1652,1.27876e-06,-22.5933,0.00465157,0.00154754
1653,1.27307e-06,-22.5933,0.00463082,0.00154007
1654,1.2674e-06,-22.5933,0.00461017,0.00153263
1655,1.26176e-06,-22.5933,0.00458961,0.00152524
1656,1.25615e-06,-22.5933,0.00456916,0.00151788
1657,1.25056e-06,-22.5933,0.00454879,0.00151056
1658,1.245e-06,-22.5933,0.00452852,0.00150328
1659,1.23946e-06,-22.5933,0.00450835,0.00149603
1660,1.23395e-06,-22.5933,0.00448827,0.00148882
1661,1.22847e-06,-22.5933,0.00446828,0.00148165
1662,1.22301e-06,-22.5933,0.00444838,0.00147451
1663,1.21758e-06,-22.5933,0.00442858,0.00146741
1664,1.21217e-06,-22.5933,0.00440887,0.00146035
1665,1.20678e-06,-22.5933,0.00438925,0.00145332
1666,1.20143e-06,-22.5933,0.00436972,0.00144633
1667,1.19609e-06,-22.5933,0.00435028,0.00143937
1668,1.19078e-06,-22.5933,0.00433093,0.00143245
1669,1.1855e-06,-22.5933,0.00431167,0.00142557
1670,1.18024e-06,-22.5933,0.0042925,0.00141872
1671,1.175e-06,-22.5933,0.00427342,0.0014119
1672,1.16979e-06,-22.5933,0.00425443,0.00140512
1673,1.1646e-06,-22.5933,0.00423553,0.00139838
1674,1.15944e-06,-22.5933,0.00421671,0.00139166
1675,1.1543e-06,-22.5933,0.00419798,0.00138499
1676,1.14919e-06,-22.5933,0.00417934,0.00137834
1677,1.14409e-06,-22.5933,0.00416078,0.00137173
1678,1.13903e-06,-22.5933,0.00414231,0.00136516
1679,1.13398e-06,-22.5933,0.00412393,0.00135861
1680,1.12896e-06,-22.5933,0.00410563,0.0013521
1681,1.12396e-06,-22.5933,0.00408741,0.00134562
1682,1.11898e-06,-22.5933,0.00406928,0.00133918
1683,1.11403e-06,-22.5933,0.00405123,0.00133277
1684,1.1091e-06,-22.5933,0.00403327,0.00132639
1685,1.10419e-06,-22.5933,0.00401539,0.00132004
1686,1.09931e-06,-22.5933,0.00399759,0.00131373
1687,1.09445e-06,-22.5933,0.00397988,0.00130745
1688,1.08961e-06,-22.5933,0.00396224,0.0013012
1689,1.08479e-06,-22.5933,0.00394469,0.00129498
1690,1.08e-06,-22.5933,0.00392722,0.00128879
1691,1.07523e-06,-22.5933,0.00390983,0.00128263
1692,1.07047e-06,-22.5933,0.00389252,0.00127651
1693,1.06575e-06,-22.5933,0.00387529,0.00127042
1694,1.06104e-06,-22.5933,0.00385814,0.00126435
1695,1.05635e-06,-22.5933,0.00384107,0.00125832
1696,1.05169e-06,-22.5933,0.00382407,0.00125232
1697,1.04705e-06,-22.5933,0.00380716,0.00124635
1698,1.04243e-06,-22.5933,0.00379032,0.00124041
1699,1.03783e-06,-22.5933,0.00377357,0.0012345
1700,1.03325e-06,-22.5933,0.00375688,0.00122861
1701,1.02869e-06,-22.5933,0.00374028,0.00122276
1702,1.02415e-06,-22.5933,0.00372375,0.00121694
1703,1.01964e-06,-22.5933,0.0037073,0.00121115
1704,1.01514e-06,-22.5933,0.00369092,0.00120538
1705,1.01067e-06,-22.5933,0.00367462,0.00119965
1706,1.00622e-06,-22.5933,0.0036584,0.00119395
1707,1.00178e-06,-22.5933,0.00364225,0.00118827
1708,9.97372e-07,-22.5933,0.00362617,0.00118262
1709,9.92979e-07,-22.5933,0.00361017,0.001177
1710,9.88607e-07,-22.5933,0.00359424,0.00117141
1711,9.84255e-07,-22.5933,0.00357839,0.00116585
1712,9.79923e-07,-22.5933,0.00356261,0.00116031
1713,9.75611e-07,-22.5933,0.0035469,0.00115481
1714,9.71319e-07,-22.5933,0.00353126,0.00114933
1715,9.67046e-07,-22.5933,0.00351569,0.00114388
1716,9.62793e-07,-22.5933,0.0035002,0.00113845
1717,9.5856e-07,-22.5933,0.00348478,0.00113306
1718,9.54346e-07,-22.5933,0.00346943,0.00112769
1719,9.50151e-07,-22.5933,0.00345415,0.00112234
1720,9.45976e-07,-22.5933,0.00343894,0.00111703
1721,9.4182e-07,-22.5933,0.0034238,0.00111174
1722,9.37682e-07,-22.5933,0.00340872,0.00110648
1723,9.33564e-07,-22.5933,0.00339372,0.00110124
1724,9.29465e-07,-22.5933,0.00337879,0.00109603
1725,9.25384e-07,-22.5933,0.00336393,0.00109085
1726,9.21322e-07,-22.5933,0.00334913,0.00108569
1727,9.17279e-07,-22.5933,0.0033344,0.00108056
1728,9.13254e-07,-22.5933,0.00331974,0.00107546
1729,9.09248e-07,-22.5933,0.00330515,0.00107038
1730,9.0526e-07,-22.5933,0.00329062,0.00106532
1731,9.01291e-07,-22.5934,0.00327616,0.00106029
1732,8.97339e-07,-22.5934,0.00326177,0.00105529
1733,8.93406e-07,-22.5934,0.00324744,0.00105031
1734,8.8949e-07,-22.5934,0.00323318,0.00104536
1735,8.85593e-07,-22.5934,0.00321898,0.00104043
1736,8.81713e-07,-22.5934,0.00320485,0.00103553
1737,8.77852e-07,-22.5934,0.00319079,0.00103065
1738,8.74007e-07,-22.5934,0.00317679,0.00102579
1739,8.70181e-07,-22.5934,0.00316285,0.00102096
1740,8.66372e-07,-22.5934,0.00314897,0.00101616
1741,8.6258e-07,-22.5934,0.00313516,0.00101137
1742,8.58806e-07,-22.5934,0.00312142,0.00100662
1743,8.55049e-07,-22.5934,0.00310773,0.00100188
1744,8.51309e-07,-22.5934,0.00309411,0.00099717
1745,8.47586e-07,-22.5934,0.00308055,0.000992483
1746,8.4388e-07,-22.5934,0.00306706,0.000987819
1747,8.40191e-07,-22.5934,0.00305362,0.000983179
1748,8.36519e-07,-22.5934,0.00304025,0.000978562
1749,8.32864e-07,-22.5934,0.00302693,0.000973968
1750,8.29225e-07,-22.5934,0.00301368,0.000969397
1751,8.25603e-07,-22.5934,0.00300049,0.000964849
1752,8.21998e-07,-22.5934,0.00298736,0.000960323
1753,8.18409e-07,-22.5934,0.00297429,0.00095582
1754,8.14836e-07,-22.5934,0.00296128,0.00095134
1755,8.1128e-07,-22.5934,0.00294833,0.000946882
1756,8.07739e-07,-22.5934,0.00293544,0.000942446
1757,8.04215e-07,-22.5934,0.0029226,0.000938032
1758,8.00708e-07,-22.5934,0.00290983,0.000933641
1759,7.97216e-07,-22.5934,0.00289711,0.000929271
1760,7.9374e-07,-22.5934,0.00288445,0.000924923
1761,7.90279e-07,-22.5934,0.00287185,0.000920597
1762,7.86835e-07,-22.5934,0.00285931,0.000916292
1763,7.83406e-07,-22.5934,0.00284682,0.000912009
1764,7.79993e-07,-22.5934,0.00283439,0.000907747
1765,7.76596e-07,-22.5934,0.00282202,0.000903507
1766,7.73214e-07,-22.5934,0.00280971,0.000899287
1767,7.69847e-07,-22.5934,0.00279745,0.000895089
1768,7.66495e-07,-22.5934,0.00278524,0.000890911
1769,7.63159e-07,-22.5934,0.0027731,0.000886754
1770,7.59838e-07,-22.5934,0.002761,0.000882618
1771,7.56533e-07,-22.5934,0.00274896,0.000878502
1772,7.53242e-07,-22.5934,0.00273698,0.000874407
1773,7.49966e-07,-22.5934,0.00272505,0.000870333
1774,7.46705e-07,-22.5934,0.00271318,0.000866278
1775,7.43459e-07,-22.5934,0.00270136,0.000862244
1776,7.40228e-07,-22.5934,0.00268959,0.00085823
1777,7.37011e-07,-22.5934,0.00267788,0.000854235
1778,7.33809e-07,-22.5934,0.00266622,0.000850261
1779,7.30621e-07,-22.5934,0.00265462,0.000846306
1780,7.27448e-07,-22.5934,0.00264306,0.000842371
1781,7.2429e-07,-22.5934,0.00263156,0.000838455
1782,7.21145e-07,-22.5934,0.00262012,0.000834559
1783,7.18015e-07,-22.5934,0.00260872,0.000830682
1784,7.14899e-07,-22.5934,0.00259737,0.000826824
1785,7.11798e-07,-22.5934,0.00258608,0.000822986
1786,7.0871e-07,-22.5934,0.00257484,0.000819166
1787,7.05637e-07,-22.5934,0.00256365,0.000815366
1788,7.02577e-07,-22.5934,0.00255254,0.000811584
1789,6.99531e-07,-22.5934,0.00254147,0.000807821
1790,6.96499e-07,-22.5934,0.00253046,0.000804077
1791,6.93481e-07,-22.5934,0.00251949,0.000800351
1792,6.90476e-07,-22.5934,0.00250858,0.000796643
1793,6.87485e-07,-22.5934,0.00249771,0.000792954
1794,6.84508e-07,-22.5934,0.0024869,0.000789283
1795,6.81544e-07,-22.5934,0.00247613,0.000785631
1796,6.78594e-07,-22.5934,0.00246543,0.000781996
1797,6.75657e-07,-22.5934,0.00245478,0.000778379
1798,6.72733e-07,-22.5934,0.00244419,0.000774781
1799,6.69822e-07,-22.5934,0.00243364,0.0007712
1800,6.66925e-07,-22.5934,0.00242313,0.000767636
1801,6.6404e-07,-22.5934,0.00241268,0.00076409
1802,6.61169e-07,-22.5934,0.00240227,0.000760562
1803,6.58311e-07,-22.5934,0.00239191,0.000757051
1804,6.55466e-07,-22.5934,0.0023816,0.000753558
1805,6.52633e-07,-22.5934,0.00237133,0.000750082
1806,6.49814e-07,-22.5934,0.00236111,0.000746622
1807,6.47007e-07,-22.5934,0.00235093,0.00074318
1808,6.44212e-07,-22.5934,0.0023408,0.000739755
1809,6.41431e-07,-22.5934,0.00233072,0.000736347
1810,6.38662e-07,-22.5934,0.00232068,0.000732955
1811,6.35905e-07,-22.5934,0.00231069,0.000729581
1812,6.33161e-07,-22.5934,0.00230074,0.000726222
1813,6.3043e-07,-22.5934,0.00229084,0.000722881
1814,6.2771e-07,-22.5934,0.00228098,0.000719556
1815,6.25003e-07,-22.5934,0.00227117,0.000716247
1816,6.22308e-07,-22.5934,0.0022614,0.000712954
1817,6.19626e-07,-22.5934,0.00225167,0.000709678
1818,6.16955e-07,-22.5934,0.00224199,0.000706417
1819,6.14296e-07,-22.5934,0.00223235,0.000703173
1820,6.1165e-07,-22.5934,0.00222276,0.000699945
1821,6.09015e-07,-22.5934,0.0022132,0.000696732
1822,6.06393e-07,-22.5934,0.0022037,0.000693536
1823,6.03782e-07,-22.5934,0.00219423,0.000690355
1824,6.01183e-07,-22.5934,0.00218481,0.000687189
1825,5.98595e-07,-22.5934,0.00217542,0.000684039
1826,5.96019e-07,-22.5934,0.00216609,0.000680905
1827,5.93455e-07,-22.5934,0.00215679,0.000677786
1828,5.90903e-07,-22.5934,0.00214753,0.000674682
1829,5.88361e-07,-22.5934,0.00213832,0.000671594
1830,5.85832e-07,-22.5934,0.00212915,0.00066852
1831,5.83313e-07,-22.5934,0.00212002,0.000665462
1832,5.80806e-07,-22.5934,0.00211093,0.000662419
1833,5.78311e-07,-22.5934,0.00210188,0.00065939
1834,5.75826e-07,-22.5934,0.00209287,0.000656376
1835,5.73353e-07,-22.5934,0.0020839,0.000653377
1836,5.70891e-07,-22.5934,0.00207497,0.000650393
1837,5.6844e-07,-22.5934,0.00206609,0.000647424
1838,5.66e-07,-22.5934,0.00205724,0.000644468
1839,5.63571e-07,-22.5934,0.00204843,0.000641528
1840,5.61152e-07,-22.5934,0.00203966,0.000638601
1841,5.58745e-07,-22.5934,0.00203093,0.000635689
1842,5.56349e-07,-22.5934,0.00202224,0.000632792
1843,5.53963e-07,-22.5934,0.00201359,0.000629908
1844,5.51588e-07,-22.5934,0.00200498,0.000627038
1845,5.49223e-07,-22.5934,0.0019964,0.000624183
1846,5.4687e-07,-22.5934,0.00198787,0.000621341
1847,5.44527e-07,-22.5934,0.00197937,0.000618513
1848,5.42194e-07,-22.5934,0.00197091,0.000615699
1849,5.39872e-07,-22.5934,0.00196249,0.000612899
1850,5.3756e-07,-22.5934,0.00195411,0.000610112
1851,5.35258e-07,-22.5934,0.00194576,0.000607339
1852,5.32967e-07,-22.5934,0.00193745,0.00060458
1853,5.30687e-07,-22.5934,0.00192918,0.000601834
1854,5.28416e-07,-22.5934,0.00192095,0.000599101
1855,5.26156e-07,-22.5934,0.00191275,0.000596381
1856,5.23905e-07,-22.5934,0.00190459,0.000593675
1857,5.21665e-07,-22.5934,0.00189646,0.000590982
1858,5.19435e-07,-22.5934,0.00188837,0.000588302
1859,5.17215e-07,-22.5934,0.00188032,0.000585635
1860,5.15004e-07,-22.5934,0.00187231,0.000582981
1861,5.12804e-07,-22.5934,0.00186433,0.00058034
1862,5.10614e-07,-22.5934,0.00185638,0.000577712
1863,5.08433e-07,-22.5934,0.00184847,0.000575096
1864,5.06262e-07,-22.5934,0.0018406,0.000572493
1865,5.04101e-07,-22.5934,0.00183276,0.000569903
1866,5.01949e-07,-22.5934,0.00182496,0.000567325
1867,4.99807e-07,-22.5934,0.00181719,0.00056476
1868,4.97675e-07,-22.5934,0.00180945,0.000562208
1869,4.95552e-07,-22.5934,0.00180175,0.000559667
1870,4.93439e-07,-22.5934,0.00179409,0.000557139
1871,4.91335e-07,-22.5934,0.00178646,0.000554623
1872,4.89241e-07,-22.5934,0.00177886,0.00055212
1873,4.87155e-07,-22.5934,0.0017713,0.000549628
1874,4.8508e-07,-22.5934,0.00176377,0.000547149
1875,4.83013e-07,-22.5934,0.00175627,0.000544682
1876,4.80956e-07,-22.5934,0.00174881,0.000542226
1877,4.78908e-07,-22.5934,0.00174138,0.000539782
1878,4.76869e-07,-22.5934,0.00173398,0.000537351
1879,4.74839e-07,-22.5934,0.00172662,0.000534931
1880,4.72818e-07,-22.5934,0.00171929,0.000532522
1881,4.70806e-07,-22.5934,0.00171199,0.000530126
1882,4.68803e-07,-22.5934,0.00170472,0.00052774
1883,4.66809e-07,-22.5934,0.00169749,0.000525367
1884,4.64824e-07,-22.5934,0.00169029,0.000523005
1885,4.62848e-07,-22.5934,0.00168312,0.000520654
1886,4.60881e-07,-22.5934,0.00167598,0.000518315
1887,4.58922e-07,-22.5934,0.00166888,0.000515986
1888,4.56972e-07,-22.5934,0.00166181,0.000513669
1889,4.55031e-07,-22.5934,0.00165476,0.000511364
1890,4.53099e-07,-22.5934,0.00164775,0.000509069
1891,4.51175e-07,-22.5934,0.00164077,0.000506785
1892,4.49259e-07,-22.5934,0.00163382,0.000504513
1893,4.47353e-07,-22.5934,0.00162691,0.000502251
1894,4.45454e-07,-22.5934,0.00162002,0.0005
1895,4.43564e-07,-22.5934,0.00161316,0.00049776
1896,4.41683e-07,-22.5934,0.00160634,0.000495531
1897,4.3981e-07,-22.5934,0.00159954,0.000493313
1898,4.37945e-07,-22.5934,0.00159277,0.000491105
1899,4.36088e-07,-22.5934,0.00158604,0.000488908
1900,4.3424e-07,-22.5934,0.00157933,0.000486721
1901,4.324e-07,-22.5934,0.00157266,0.000484545
1902,4.30568e-07,-22.5934,0.00156601,0.000482379
1903,4.28745e-07,-22.5934,0.00155939,0.000480224
1904,4.26929e-07,-22.5934,0.00155281,0.000478079
1905,4.25121e-07,-22.5934,0.00154625,0.000475945
1906,4.23322e-07,-22.5934,0.00153972,0.00047382
1907,4.2153e-07,-22.5934,0.00153322,0.000471706
1908,4.19747e-07,-22.5934,0.00152675,0.000469602
