total_iter,N,S
2646,512,-22.2959
2647,512,-22.2959
2648,512,-22.2959
2649,512,-22.2959
2650,512,-22.2959
2651,512,-22.2959
2652,512,-22.2959
2653,512,-22.2959
2654,512,-22.2959
2655,512,-22.2959
2656,512,-22.2959
2657,512,-22.2959
2658,512,-22.2959
2659,512,-22.2959
2660,512,-22.2959
2661,512,-22.2959
2662,512,-22.2959
2663,512,-22.2959
2664,512,-22.2959
2665,512,-22.2959
2666,512,-22.2959
2667,512,-22.2959
2668,512,-22.2959
2669,512,-22.2959
2670,512,-22.2959
2671,512,-22.2959
2672,512,-22.2959
2673,512,-22.2959
2674,512,-22.2959
2675,512,-22.2959
2676,512,-22.2959
2677,512,-22.2959
2678,512,-22.2959
2679,512,-22.2959
2680,512,-22.2959
2681,512,-22.2959
2682,512,-22.2959
2683,512,-22.2959
2684,512,-22.2959
2685,512,-22.2959
2686,512,-22.2959
2687,512,-22.2959
2688,512,-22.2959
2689,512,-22.2959
2690,512,-22.2959
2691,512,-22.2959
2692,512,-22.2959
2693,512,-22.2959
2694,512,-22.2959
2695,512,-22.2959
2696,512,-22.2959
2697,512,-22.2959
2698,512,-22.2959
2699,512,-22.2959
2700,512,-22.2959
2701,512,-22.2959
2702,512,-22.2959
2703,512,-22.2959
2704,512,-22.2959
2705,512,-22.2959
2706,512,-22.2959
2707,512,-22.2959
2708,512,-22.2959
2709,512,-22.2959
2710,512,-22.2959
2711,512,-22.2959
2712,512,-22.2959
2713,512,-22.2959
2714,512,-22.2959
2715,512,-22.2959
2716,512,-22.2959
2717,512,-22.2959
2718,512,-22.2959
2719,512,-22.2959
2720,512,-22.2959
2721,512,-22.2959
2722,512,-22.2959
2723,512,-22.2959
2724,512,-22.2959
2725,512,-22.2959
2726,512,-22.2959
2727,512,-22.2959
2728,512,-22.2959
2729,512,-22.2959
2730,512,-22.2959
2731,512,-22.2959
2732,512,-22.2959
2733,512,-22.2959
2734,512,-22.2959
2735,512,-22.2959
2736,512,-22.2959
2737,512,-22.2959
2738,512,-22.2959
2739,512,-22.2959
2740,512,-22.2959
2741,512,-22.2959
2742,512,-22.2959
2743,512,-22.2959
2744,512,-22.2959
2745,512,-22.2959
2746,512,-22.2959
2747,512,-22.2959
2748,512,-22.2959
2749,512,-22.2959
2750,512,-22.2959
2751,512,-22.2959
2752,512,-22.2959
2753,512,-22.2959
2754,512,-22.2959
2755,512,-22.2959
2756,512,-22.2959
2757,512,-22.2959
2758,512,-22.2959
2759,512,-22.2959
2760,512,-22.2959
2761,512,-22.2959
2762,512,-22.2959
2763,512,-22.2959
2764,512,-22.2959
2765,512,-22.2959
2766,512,-22.2959
2767,512,-22.2959
2768,512,-22.2959
2769,512,-22.2959
2770,512,-22.2959
2771,512,-22.2959
2772,512,-22.2959
2773,512,-22.2959
2774,512,-22.2959
2775,512,-22.2959
2776,512,-22.2959
2777,512,-22.2959
2778,512,-22.2959
2779,512,-22.2959
2780,512,-22.2959
2781,512,-22.2959
2782,512,-22.2959
2783,512,-22.2959
2784,512,-22.2959
2785,512,-22.2959
2786,512,-22.2959
2787,512,-22.2959
2788,512,-22.2959
2789,512,-22.2959
2790,512,-22.2959
2791,512,-22.2959
2792,512,-22.2959
2793,512,-22.2959
2794,512,-22.2959
2795,512,-22.2959
2796,512,-22.2959
2797,512,-22.2959
2798,512,-22.2959
2799,512,-22.2959
2800,512,-22.2959
2801,512,-22.2959
2802,512,-22.2959
2803,512,-22.2959
2804,512,-22.2959
2805,512,-22.2959
2806,512,-22.2959
2807,512,-22.2959
2808,512,-22.2959
2809,512,-22.2959
2810,512,-22.2959
2811,512,-22.2959
2812,512,-22.2959
2813,512,-22.2959
2814,512,-22.2959
2815,512,-22.2959
2816,512,-22.2959
2817,512,-22.2959
2818,512,-22.2959
2819,512,-22.2959
2820,512,-22.2959
2821,512,-22.2959
2822,512,-22.2959
2823,512,-22.2959
2824,512,-22.2959
2825,512,-22.2959
2826,512,-22.2959
2827,512,-22.2959
2828,512,-22.2959
2829,512,-22.2959
2830,512,-22.2959
2831,512,-22.2959
2832,512,-22.2959
2833,512,-22.2959
2834,512,-22.2959
2835,512,-22.2959
2836,512,-22.2959
2837,512,-22.2959
2838,512,-22.2959
2839,512,-22.2959
2840,512,-22.2959
2841,512,-22.2959
2842,512,-22.2959
2843,512,-22.2959
2844,512,-22.2959
2845,512,-22.2959
2846,512,-22.2959
2847,512,-22.2959
2848,512,-22.2959
2849,512,-22.2959
2850,512,-22.2959
2851,512,-22.2959
2852,512,-22.2959
2853,512,-22.2959
2854,512,-22.2959
2855,512,-22.2959
2856,512,-22.2959
2857,512,-22.2959
2858,512,-22.2959
2859,512,-22.2959
2860,512,-22.2959
2861,512,-22.2959
2862,512,-22.2959
2863,512,-22.2959
2864,512,-22.2959
2865,512,-22.2959
2866,512,-22.2959
2867,512,-22.2959
2868,512,-22.2959
2869,512,-22.2959
2870,512,-22.2959
2871,512,-22.2959
2872,512,-22.2959
2873,512,-22.2959
2874,512,-22.2959
2875,512,-22.2959
2876,512,-22.2959
2877,512,-22.2959
2878,512,-22.2959
2879,512,-22.2959
2880,512,-22.2959
2881,512,-22.2959
2882,512,-22.2959
2883,512,-22.2959
2884,512,-22.2959
2885,512,-22.2959
2886,512,-22.2959
2887,512,-22.2959
2888,512,-22.2959
2889,512,-22.2959
2890,512,-22.2959
2891,512,-22.2959
2892,512,-22.2959
2893,512,-22.2959
2894,512,-22.2959
2895,512,-22.2959
2896,512,-22.2959
2897,512,-22.2959
2898,512,-22.2959
2899,512,-22.2959
2900,512,-22.2959
2901,512,-22.2959
2902,512,-22.2959
2903,512,-22.2959
2904,512,-22.2959
2905,512,-22.2959
2906,512,-22.2959
2907,512,-22.2959
2908,512,-22.2959
2909,512,-22.2959
2910,512,-22.2959
2911,512,-22.2959
2912,512,-22.2959
2913,512,-22.2959
2914,512,-22.2959
2915,512,-22.2959
2916,512,-22.2959
2917,512,-22.2959
2918,512,-22.2959
2919,512,-22.2959
2920,512,-22.2959
2921,512,-22.2959
2922,512,-22.2959
2923,512,-22.2959
2924,512,-22.2959
2925,512,-22.2959
2926,512,-22.2959
2927,512,-22.2959
2928,512,-22.2959
2929,512,-22.2959
2930,512,-22.2959
2931,512,-22.2959
2932,512,-22.2959
2933,512,-22.2959
2934,512,-22.2959
2935,512,-22.2959
2936,512,-22.2959
2937,512,-22.2959
2938,512,-22.2959
2939,512,-22.2959
2940,512,-22.2959
2941,512,-22.2959
2942,512,-22.2959
2943,512,-22.2959
2944,512,-22.2959
2945,512,-22.2959
2946,512,-22.2959
2947,512,-22.2959
2948,512,-22.2959
2949,512,-22.2959
2950,512,-22.2959
2951,512,-22.2959
2952,512,-22.2959
2953,512,-22.2959
2954,512,-22.2959
2955,512,-22.2959
2956,512,-22.2959
2957,512,-22.2959
2958,512,-22.2959
2959,512,-22.2959
2960,512,-22.2959
2961,512,-22.2959
2962,512,-22.2959
2963,512,-22.2959
2964,512,-22.2959
2965,512,-22.2959
2966,512,-22.2959
2967,512,-22.2959
2968,512,-22.2959
2969,512,-22.2959
2970,512,-22.2959
2971,512,-22.2959
2972,512,-22.2959
2973,512,-22.2959
2974,512,-22.2959
2975,512,-22.2959
2976,512,-22.2959
2977,512,-22.2959
2978,512,-22.2959
2979,512,-22.2959
2980,512,-22.2959
2981,512,-22.2959
2982,512,-22.2959
2983,512,-22.2959
2984,512,-22.2959
2985,512,-22.2959
2986,512,-22.2959
2987,512,-22.2959
2988,512,-22.2959
2989,512,-22.2959
2990,512,-22.2959
2991,512,-22.2959
2992,512,-22.2959
2993,512,-22.2959
2994,512,-22.2959
2995,512,-22.2959
2996,512,-22.2959
2997,512,-22.2959
2998,512,-22.2959
2999,512,-22.2959
3000,512,-22.2959
3001,512,-22.2959
3002,512,-22.2959
3003,512,-22.2959
3004,512,-22.2959
3005,512,-22.2959
3006,512,-22.2959
3007,512,-22.2959
3008,512,-22.2959
3009,512,-22.2959
3010,512,-22.2959
3011,512,-22.2959
3012,512,-22.2959
3013,512,-22.2959
3014,512,-22.2959
3015,512,-22.2959
3016,512,-22.2959
3017,512,-22.2959
3018,512,-22.2959
3019,512,-22.2959
3020,512,-22.2959
3021,512,-22.2959
3022,512,-22.2959
3023,512,-22.2959
3024,512,-22.2959
3025,512,-22.2959
3026,512,-22.2959
3027,512,-22.2959
3028,512,-22.2959
3029,512,-22.2959
3030,512,-22.2959
3031,512,-22.2959
3032,512,-22.2959
3033,512,-22.2959
3034,512,-22.2959
3035,512,-22.2959
3036,512,-22.2959
3037,512,-22.2959
3038,512,-22.2959
3039,512,-22.2959
3040,512,-22.2959
3041,512,-22.2959
3042,512,-22.2959
3043,512,-22.2959
3044,512,-22.2959
3045,512,-22.2959
3046,512,-22.2959
3047,512,-22.2959
3048,512,-22.2959
3049,512,-22.2959
3050,512,-22.2959
3051,512,-22.2959
3052,512,-22.2959
3053,512,-22.2959
3054,512,-22.2959
3055,512,-22.2959
3056,512,-22.2959
3057,512,-22.2959
3058,512,-22.2959
3059,512,-22.2959
3060,512,-22.2959
3061,512,-22.2959
3062,512,-22.2959
3063,512,-22.2959
3064,512,-22.2959
3065,512,-22.2959
3066,512,-22.2959
3067,512,-22.2959
3068,512,-22.2959
3069,512,-22.2959
3070,512,-22.2959
3071,512,-22.2959
3072,512,-22.2959
3073,512,-22.2959
3074,512,-22.2959
3075,512,-22.2959
3076,512,-22.2959
3077,512,-22.2959
3078,512,-22.2959
3079,512,-22.2959
3080,512,-22.2959
3081,512,-22.2959
3082,512,-22.2959
3083,512,-22.2959
3084,512,-22.2959
3085,512,-22.2959
3086,512,-22.2959
3087,512,-22.2959
3088,512,-22.2959
3089,512,-22.2959
3090,512,-22.2959
3091,512,-22.2959
3092,512,-22.2959
3093,512,-22.2959
3094,512,-22.2959
3095,512,-22.2959
3096,512,-22.2959
3097,512,-22.2959
3098,512,-22.2959
3099,512,-22.2959
3100,512,-22.2959
3101,512,-22.2959
3102,512,-22.2959
3103,512,-22.2959
3104,512,-22.2959
3105,512,-22.2959
3106,512,-22.2959
3107,512,-22.2959
3108,512,-22.2959
3109,512,-22.2959
3110,512,-22.2959
3111,512,-22.2959
3112,512,-22.2959
3113,512,-22.2959
3114,512,-22.2959
3115,512,-22.2959
3116,512,-22.2959
3117,512,-22.2959
3118,512,-22.2959
3119,512,-22.2959
3120,512,-22.2959
3121,512,-22.2959
3122,512,-22.2959
3123,512,-22.2959
3124,512,-22.2959
3125,512,-22.2959
3126,512,-22.2959
3127,512,-22.2959
3128,512,-22.2959
3129,512,-22.2959
3130,512,-22.2959
3131,512,-22.2959
3132,512,-22.2959
3133,512,-22.2959
3134,512,-22.2959
3135,512,-22.2959
3136,512,-22.2959
3137,512,-22.2959
3138,512,-22.2959
3139,512,-22.2959
3140,512,-22.2959
3141,512,-22.2959
3142,512,-22.2959
3143,512,-22.2959
3144,512,-22.2959
3145,512,-22.2959
3146,512,-22.2959
3147,512,-22.2959
3148,512,-22.2959
3149,512,-22.2959
3150,512,-22.2959
3151,512,-22.2959
3152,512,-22.2959
3153,512,-22.2959
3154,512,-22.2959
3155,512,-22.2959
3156,512,-22.2959
3157,512,-22.2959
3158,512,-22.2959
3159,512,-22.2959
3160,512,-22.2959
3161,512,-22.2959
3162,512,-22.2959
3163,512,-22.2959
3164,512,-22.2959
3165,512,-22.2959
3166,512,-22.2959
3167,512,-22.2959
3168,512,-22.2959
3169,512,-22.2959
3170,512,-22.2959
3171,512,-22.2959
3172,512,-22.2959
3173,512,-22.2959
3174,512,-22.2959
3175,512,-22.2959
3176,512,-22.2959
3177,512,-22.2959
3178,512,-22.2959
3179,512,-22.2959
3180,512,-22.2959
3181,512,-22.2959
3182,512,-22.2959
3183,512,-22.2959
3184,512,-22.2959
3185,512,-22.2959
3186,512,-22.2959
3187,512,-22.2959
3188,512,-22.2959
3189,512,-22.2959
3190,512,-22.2959
3191,512,-22.2959
3192,512,-22.2959
3193,512,-22.2959
3194,512,-22.2959
3195,512,-22.2959
3196,512,-22.2959
3197,512,-22.2959
3198,512,-22.2959
3199,512,-22.2959
3200,512,-22.2959
3201,512,-22.2959
3202,512,-22.2959
3203,512,-22.2959
3204,512,-22.2959
3205,512,-22.2959
3206,512,-22.2959
3207,512,-22.2959
3208,512,-22.2959
3209,512,-22.2959
3210,512,-22.2959
3211,512,-22.2959
3212,512,-22.2959
3213,512,-22.2959
3214,512,-22.2959
3215,512,-22.2959
3216,512,-22.2959
3217,512,-22.2959
3218,512,-22.2959
3219,512,-22.2959
3220,512,-22.2959
3221,512,-22.2959
3222,512,-22.2959
3223,512,-22.2959
3224,512,-22.2959
3225,512,-22.2959
3226,512,-22.2959
3227,512,-22.2959
3228,512,-22.2959
3229,512,-22.2959
3230,512,-22.2959
3231,512,-22.2959
3232,512,-22.2959
3233,512,-22.2959
3234,512,-22.2959
3235,512,-22.2959
3236,512,-22.2959
3237,512,-22.2959
3238,512,-22.2959
3239,512,-22.2959
3240,512,-22.2959
3241,512,-22.2959
3242,512,-22.2959
3243,512,-22.2959
3244,512,-22.2959
3245,512,-22.2959
3246,512,-22.2959
3247,512,-22.2959
3248,512,-22.2959
3249,512,-22.2959
3250,512,-22.2959
3251,512,-22.2959
3252,512,-22.2959
3253,512,-22.2959
3254,512,-22.2959
3255,512,-22.2959
3256,512,-22.2959
3257,512,-22.2959
3258,512,-22.2959
3259,512,-22.2959
3260,512,-22.2959
3261,512,-22.2959
3262,512,-22.2959
3263,512,-22.2959
3264,512,-22.2959
3265,512,-22.2959
3266,512,-22.2959
3267,512,-22.2959
3268,512,-22.2959
3269,512,-22.2959
3270,512,-22.2959
3271,512,-22.2959
3272,512,-22.2959
3273,512,-22.2959
3274,512,-22.2959
3275,512,-22.2959
3276,512,-22.2959
3277,512,-22.2959
3278,512,-22.2959
3279,512,-22.2959
3280,512,-22.2959
3281,512,-22.2959
3282,512,-22.2959
3283,512,-22.2959
3284,512,-22.2959
3285,512,-22.2959
3286,512,-22.2959
3287,512,-22.2959
3288,512,-22.2959
3289,512,-22.2959
3290,512,-22.2959
3291,512,-22.2959
3292,512,-22.2959
3293,512,-22.2959
3294,512,-22.2959
3295,512,-22.2959
3296,512,-22.2959
3297,512,-22.2959
3298,512,-22.2959
3299,512,-22.2959
3300,512,-22.2959
3301,512,-22.2959
3302,512,-22.2959
3303,512,-22.2959
3304,512,-22.2959
3305,512,-22.2959
3306,512,-22.2959
3307,512,-22.2959
3308,512,-22.2959
3309,512,-22.2959
3310,512,-22.2959
3311,512,-22.2959
3312,512,-22.2959
3313,512,-22.2959
3314,512,-22.2959
3315,512,-22.2959
3316,512,-22.2959
3317,512,-22.2959
3318,512,-22.2959
3319,512,-22.2959
3320,512,-22.2959
3321,512,-22.2959
3322,512,-22.2959
3323,512,-22.2959
3324,512,-22.2959
3325,512,-22.2959
3326,512,-22.2959
3327,512,-22.2959
3328,512,-22.2959
3329,512,-22.2959
3330,512,-22.2959
3331,512,-22.2959
3332,512,-22.2959
3333,512,-22.2959
3334,512,-22.2959
3335,512,-22.2959
3336,512,-22.2959
3337,512,-22.2959
3338,512,-22.2959
3339,512,-22.2959
3340,512,-22.2959
3341,512,-22.2959
3342,512,-22.2959
3343,512,-22.2959
3344,512,-22.2959
3345,512,-22.2959
3346,512,-22.2959
3347,512,-22.2959
3348,512,-22.2959
3349,512,-22.2959
3350,512,-22.2959
3351,512,-22.2959
3352,512,-22.2959
3353,512,-22.2959
3354,512,-22.2959
3355,512,-22.2959
3356,512,-22.2959
3357,512,-22.2959
3358,512,-22.2959
3359,512,-22.2959
3360,512,-22.2959
3361,512,-22.2959
3362,512,-22.2959
3363,512,-22.2959
3364,512,-22.2959
3365,512,-22.2959
3366,512,-22.2959
3367,512,-22.2959
3368,512,-22.2959
3369,512,-22.2959
3370,512,-22.2959
3371,512,-22.2959
3372,512,-22.2959
3373,512,-22.2959
3374,512,-22.2959
3375,512,-22.2959
3376,512,-22.2959
3377,512,-22.2959
3378,512,-22.2959
3379,512,-22.2959
3380,512,-22.2959
3381,512,-22.2959
3382,512,-22.2959
3383,512,-22.2959
3384,512,-22.2959
3385,512,-22.2959
3386,512,-22.2959
3387,512,-22.2959
3388,512,-22.2959
3389,512,-22.2959
3390,512,-22.2959
3391,512,-22.2959
3392,512,-22.2959
3393,512,-22.2959
3394,512,-22.2959
3395,512,-22.2959
3396,512,-22.2959
3397,512,-22.2959
3398,512,-22.2959
3399,512,-22.2959
3400,512,-22.2959
3401,512,-22.2959
3402,512,-22.2959
3403,512,-22.2959
3404,512,-22.2959
3405,512,-22.2959
3406,512,-22.2959
3407,512,-22.2959
3408,512,-22.2959
3409,512,-22.2959
3410,512,-22.2959
3411,512,-22.2959
3412,512,-22.2959
3413,512,-22.2959
3414,512,-22.2959
3415,512,-22.2959
3416,512,-22.2959
3417,512,-22.2959
3418,512,-22.2959
3419,512,-22.2959
3420,512,-22.2959
3421,512,-22.2959
3422,512,-22.2959
3423,512,-22.2959
3424,512,-22.2959
3425,512,-22.2959
3426,512,-22.2959
3427,512,-22.2959
3428,512,-22.2959
3429,512,-22.2959
3430,512,-22.2959
3431,512,-22.2959
3432,512,-22.2959
3433,512,-22.2959
3434,512,-22.2959
3435,512,-22.2959
3436,512,-22.2959
3437,512,-22.2959
3438,512,-22.2959
3439,512,-22.2959
3440,512,-22.2959
3441,512,-22.2959
3442,512,-22.2959
3443,512,-22.2959
3444,512,-22.2959
3445,512,-22.2959
3446,512,-22.2959
3447,512,-22.2959
3448,512,-22.2959
3449,512,-22.2959
3450,512,-22.2959
3451,512,-22.2959
3452,512,-22.2959
3453,512,-22.2959
3454,512,-22.2959
3455,512,-22.2959
3456,512,-22.2959
3457,512,-22.2959
3458,512,-22.2959
3459,512,-22.2959
3460,512,-22.2959
3461,512,-22.2959
3462,512,-22.2959
3463,512,-22.2959
3464,512,-22.2959
3465,512,-22.2959
3466,512,-22.2959
3467,512,-22.2959
3468,512,-22.2959
3469,512,-22.2959
3470,512,-22.2959
3471,512,-22.2959
3472,512,-22.2959
3473,512,-22.2959
3474,512,-22.2959
3475,512,-22.2959
3476,512,-22.2959
3477,512,-22.2959
3478,512,-22.2959
3479,512,-22.2959
3480,512,-22.2959
3481,512,-22.2959
3482,512,-22.2959
3483,512,-22.2959
3484,512,-22.2959
3485,512,-22.2959
3486,512,-22.2959
3487,512,-22.2959
3488,512,-22.2959
3489,512,-22.2959
3490,512,-22.2959
3491,512,-22.2959
3492,512,-22.2959
3493,512,-22.2959
3494,512,-22.2959
3495,512,-22.2959
3496,512,-22.2959
3497,512,-22.2959
3498,512,-22.2959
3499,512,-22.2959
3500,512,-22.2959
3501,512,-22.2959
3502,512,-22.2959
3503,512,-22.2959
3504,512,-22.2959
3505,512,-22.2959
3506,512,-22.2959
3507,512,-22.2959
3508,512,-22.2959
3509,512,-22.2959
3510,512,-22.2959
3511,512,-22.2959
3512,512,-22.2959
3513,512,-22.2959
3514,512,-22.2959
3515,512,-22.2959
3516,512,-22.2959
3517,512,-22.2959
3518,512,-22.2959
3519,512,-22.2959
3520,512,-22.2959
3521,512,-22.2959
3522,512,-22.2959
3523,512,-22.2959
3524,512,-22.2959
3525,512,-22.2959
3526,512,-22.2959
3527,512,-22.2959
3528,512,-22.2959
3529,512,-22.2959
3530,512,-22.2959
3531,512,-22.2959
3532,512,-22.2959
3533,512,-22.2959
3534,512,-22.2959
3535,512,-22.2959
3536,512,-22.2959
3537,512,-22.2959
3538,512,-22.2959
3539,512,-22.2959
3540,512,-22.2959
3541,512,-22.2959
3542,512,-22.2959
3543,512,-22.2959
3544,512,-22.2959
3545,512,-22.2959
3546,512,-22.2959
3547,512,-22.2959
3548,512,-22.2959
3549,512,-22.2959
3550,512,-22.2959
3551,512,-22.2959
3552,512,-22.2959
3553,512,-22.2959
3554,512,-22.2959
3555,512,-22.2959
3556,512,-22.2959
3557,512,-22.2959
3558,512,-22.2959
3559,512,-22.2959
3560,512,-22.2959
3561,512,-22.2959
3562,512,-22.2959
3563,512,-22.2959
3564,512,-22.2959
3565,512,-22.2959
3566,512,-22.2959
3567,512,-22.2959
3568,512,-22.2959
3569,512,-22.2959
3570,512,-22.2959
3571,512,-22.2959
3572,512,-22.2959
3573,512,-22.2959
3574,512,-22.2959
3575,512,-22.2959
3576,512,-22.2959
3577,512,-22.2959
3578,512,-22.2959
3579,512,-22.2959
3580,512,-22.2959
3581,512,-22.2959
3582,512,-22.2959
3583,512,-22.2959
3584,512,-22.2959
3585,512,-22.2959
3586,512,-22.2959
3587,512,-22.2959
3588,512,-22.2959
3589,512,-22.2959
3590,512,-22.2959
3591,512,-22.2959
3592,512,-22.2959
3593,512,-22.2959
3594,512,-22.2959
3595,512,-22.2959
3596,512,-22.2959
3597,512,-22.2959
3598,512,-22.2959
3599,512,-22.2959
3600,512,-22.2959
3601,512,-22.2959
3602,512,-22.2959
3603,512,-22.2959
3604,512,-22.2959
3605,512,-22.2959
3606,512,-22.2959
3607,512,-22.2959
3608,512,-22.2959
3609,512,-22.2959
3610,512,-22.2959
3611,512,-22.2959
3612,512,-22.2959
3613,512,-22.2959
3614,512,-22.2959
3615,512,-22.2959
3616,512,-22.2959
3617,512,-22.2959
3618,512,-22.2959
3619,512,-22.2959
3620,512,-22.2959
3621,512,-22.2959
3622,512,-22.2959
3623,512,-22.2959
3624,512,-22.2959
3625,512,-22.2959
3626,512,-22.2959
3627,512,-22.2959
3628,512,-22.2959
3629,512,-22.2959
3630,512,-22.2959
3631,512,-22.2959
3632,512,-22.2959
3633,512,-22.2959
3634,512,-22.2959
3635,512,-22.2959
3636,512,-22.2959
3637,512,-22.2959
3638,512,-22.2959
3639,512,-22.2959
3640,512,-22.2959
3641,512,-22.2959
3642,512,-22.2959
3643,512,-22.2959
3644,512,-22.2959
3645,512,-22.2959
3646,512,-22.2959
3647,512,-22.2959
3648,512,-22.2959
3649,512,-22.2959
3650,512,-22.2959
3651,512,-22.2959
3652,512,-22.2959
3653,512,-22.2959
3654,512,-22.2959
3655,512,-22.2959
3656,512,-22.2959
3657,512,-22.2959
3658,512,-22.2959
3659,512,-22.2959
3660,512,-22.2959
3661,512,-22.2959
3662,512,-22.2959
3663,512,-22.2959
3664,512,-22.2959
3665,512,-22.2959
3666,512,-22.2959
3667,512,-22.2959
3668,512,-22.2959
3669,512,-22.2959
3670,512,-22.2959
3671,512,-22.2959
3672,512,-22.2959
3673,512,-22.2959
3674,512,-22.2959
3675,512,-22.2959
3676,512,-22.2959
3677,512,-22.2959
3678,512,-22.2959
3679,512,-22.2959
3680,512,-22.2959
3681,512,-22.2959
3682,512,-22.2959
3683,512,-22.2959
3684,512,-22.2959
3685,512,-22.2959
3686,512,-22.2959
3687,512,-22.2959
3688,512,-22.2959
3689,512,-22.2959
3690,512,-22.2959
3691,512,-22.2959
3692,512,-22.2959
3693,512,-22.2959
3694,512,-22.2959
3695,512,-22.2959
3696,512,-22.2959
3697,512,-22.2959
3698,512,-22.2959
3699,512,-22.2959
3700,512,-22.2959
3701,512,-22.2959
3702,512,-22.2959
3703,512,-22.2959
3704,512,-22.2959
3705,512,-22.2959
3706,512,-22.2959
3707,512,-22.2959
3708,512,-22.2959
3709,512,-22.2959
3710,512,-22.2959
3711,512,-22.2959
3712,512,-22.2959
3713,512,-22.2959
3714,512,-22.2959
3715,512,-22.2959
3716,512,-22.2959
3717,512,-22.2959
3718,512,-22.2959
3719,512,-22.2959
3720,512,-22.2959
3721,512,-22.2959
3722,512,-22.2959
3723,512,-22.2959
3724,512,-22.2959
3725,512,-22.2959
3726,512,-22.2959
3727,512,-22.2959
3728,512,-22.2959
3729,512,-22.2959
3730,512,-22.2959
3731,512,-22.2959
3732,512,-22.2959
3733,512,-22.2959
3734,512,-22.2959
3735,512,-22.2959
3736,512,-22.2959
3737,512,-22.2959
3738,512,-22.2959
3739,512,-22.2959
3740,512,-22.2959
3741,512,-22.2959
3742,512,-22.2959
3743,512,-22.2959
3744,512,-22.2959
3745,512,-22.2959
3746,512,-22.2959
3747,512,-22.2959
3748,512,-22.2959
3749,512,-22.2959
3750,512,-22.2959
3751,512,-22.2959
3752,512,-22.2959
3753,512,-22.2959
3754,512,-22.2959
3755,512,-22.2959
3756,512,-22.2959
3757,512,-22.2959
3758,512,-22.2959
3759,512,-22.2959
3760,512,-22.2959
3761,512,-22.2959
3762,512,-22.2959
3763,512,-22.2959
3764,512,-22.2959
3765,512,-22.2959
3766,512,-22.2959
3767,512,-22.2959
3768,512,-22.2959
3769,512,-22.2959
3770,512,-22.2959
3771,512,-22.2959
3772,512,-22.2959
3773,512,-22.2959
3774,512,-22.2959
3775,512,-22.2959
3776,512,-22.2959
3777,512,-22.2959
3778,512,-22.2959
3779,512,-22.2959
3780,512,-22.2959
3781,512,-22.2959
3782,512,-22.2959
3783,512,-22.2959
3784,512,-22.2959
3785,512,-22.2959
3786,512,-22.2959
3787,512,-22.2959
3788,512,-22.2959
3789,512,-22.2959
3790,512,-22.2959
3791,512,-22.2959
3792,512,-22.2959
3793,512,-22.2959
3794,512,-22.2959
3795,512,-22.2959
3796,512,-22.2959
3797,512,-22.2959
3798,512,-22.2959
3799,512,-22.2959
3800,512,-22.2959
3801,512,-22.2959
3802,512,-22.2959
3803,512,-22.2959
3804,512,-22.2959
3805,512,-22.2959
3806,512,-22.2959
3807,512,-22.2959
3808,512,-22.2959
3809,512,-22.2959
3810,512,-22.2959
3811,512,-22.2959
3812,512,-22.2959
3813,512,-22.2959
3814,512,-22.2959
3815,512,-22.2959
3816,512,-22.2959
3817,512,-22.2959
3818,512,-22.2959
3819,512,-22.2959
3820,512,-22.2959
3821,512,-22.2959
3822,512,-22.2959
3823,512,-22.2959
3824,512,-22.2959
3825,512,-22.2959
3826,512,-22.2959
3827,512,-22.2959
3828,512,-22.2959
3829,512,-22.2959
3830,512,-22.2959
3831,512,-22.2959
3832,512,-22.2959
3833,512,-22.2959
3834,512,-22.2959
3835,512,-22.2959
3836,512,-22.2959
3837,512,-22.2959
3838,512,-22.2959
3839,512,-22.2959
3840,512,-22.2959
3841,512,-22.2959
3842,512,-22.2959
3843,512,-22.2959
3844,512,-22.2959
3845,512,-22.2959
3846,512,-22.2959
3847,512,-22.2959
3848,512,-22.2959
3849,512,-22.2959
3850,512,-22.2959
3851,512,-22.2959
3852,512,-22.2959
3853,512,-22.2959
3854,512,-22.2959
3855,512,-22.2959
3856,512,-22.2959
3857,512,-22.2959
3858,512,-22.2959
3859,512,-22.2959
3860,512,-22.2959
3861,512,-22.2959
3862,512,-22.2959
3863,512,-22.2959
3864,512,-22.2959
3865,512,-22.2959
3866,512,-22.2959
3867,512,-22.2959
3868,512,-22.2959
3869,512,-22.2959
3870,512,-22.2959
3871,512,-22.2959
3872,512,-22.2959
3873,512,-22.2959
3874,512,-22.2959
3875,512,-22.2959
3876,512,-22.2959
3877,512,-22.2959
3878,512,-22.2959
3879,512,-22.2959
3880,512,-22.2959
3881,512,-22.2959
3882,512,-22.2959
3883,512,-22.2959
3884,512,-22.2959
3885,512,-22.2959
3886,512,-22.2959
3887,512,-22.2959
3888,512,-22.2959
3889,512,-22.2959
3890,512,-22.2959
3891,512,-22.2959
3892,512,-22.2959
3893,512,-22.2959
3894,512,-22.2959
3895,512,-22.2959
3896,512,-22.2959
3897,512,-22.2959
3898,512,-22.2959
3899,512,-22.2959
3900,512,-22.2959
3901,512,-22.2959
3902,512,-22.2959
3903,512,-22.2959
3904,512,-22.2959
3905,512,-22.2959
3906,512,-22.2959
3907,512,-22.2959
3908,512,-22.2959
3909,512,-22.2959
3910,512,-22.2959
3911,512,-22.2959
3912,512,-22.2959
3913,512,-22.2959
3914,512,-22.2959
3915,512,-22.2959
3916,512,-22.2959
