t,norm,P0,P1,P2,P3,P4,P5,P6,P7,P8,P9,leakage_above_first_excited
59.75,0.996242283256205,0.29932854702067,0.32315909182476,0.326564878675147,3.87219248739916e-30,0.0275333220192044,0.0193846278019798,1.22054639647366e-30,4.07403094080915e-30,0.000127589547675572,0.000138597337742647,0.0509474824794222
60,0.995328455953537,0.318509887473091,0.317122445052909,0.320464611436732,3.3417544766738e-30,0.022916064363225,0.016133882357439,1.7036901650264e-30,2.53925944523668e-30,8.54602447390826e-05,9.28333285873008e-05,0.043903056037268
60.25,0.994282803304365,0.332304579989355,0.313163670921338,0.31646411562311,2.70309003905027e-30,0.018914709194761,0.0133167584161253,2.15699836425118e-30,1.90941017930895e-30,5.61680161806807e-05,6.10139125872761e-05,0.0380676334661973
60.5,0.993137167192304,0.340931536164375,0.310966413899307,0.314243701619699,2.02177759668011e-30,0.0157963946562712,0.0111213325733605,2.33768130474672e-30,1.74239255948008e-30,3.68605118294735e-05,4.00406530195216e-05,0.0338583483166192
60.75,0.991926135032029,0.345220665457634,0.310005112258585,0.313272268781773,1.41508210253745e-30,0.0137180623907251,0.0096580984097403,2.07930833210467e-30,1.89124136414223e-30,2.47183402607652e-05,2.68509154234879e-05,0.0315019535020082
61,0.99068227651872,0.346528749616832,0.309589639867045,0.312852417709751,9.10173554068958e-31,0.0127183841501769,0.00895428248076348,1.59326035568005e-30,2.29395190741618e-30,1.85490358455447e-05,2.01493541808096e-05,0.031029192806372
61.25,0.989432233579409,0.34658778811268,0.308941180250496,0.312197123950853,5.81702111362507e-31,0.0127149001511009,0.00895182959747886,9.39786438778888e-31,3.01257845578211e-30,1.8835410790322e-05,2.04604361280831e-05,0.0322739076859702
61.5,0.98819486903722,0.347308712134353,0.307284568539445,0.310523053141407,5.13700784510823e-31,0.0135104896883603,0.00951195841347018,3.81326179720329e-31,4.34015641900604e-30,2.66506834114217e-05,2.89499715073626e-05,0.0348836661847955
61.75,0.98698210710126,0.350569595613553,0.303937603356016,0.307140814155387,7.05168355954661e-31,0.0148145097842867,0.010430043931382,5.51875077990145e-32,6.16724833221004e-30,4.22647521919903e-05,4.59111442973247e-05,0.0383519868750433
62,0.985802399775068,0.358016585992693,0.298380381826534,0.301525024841527,1.15081020800334e-30,0.016281134175946,0.0114626097778786,5.20749974703594e-32,8.47457654863995e-30,6.41629142118769e-05,6.96985705615206e-05,0.0420780073392455
62.25,0.984666070692528,0.370899297093907,0.290295807709271,0.293355247067873,1.91581212348656e-30,0.0175616037435661,0.0123641147238769,4.33951321877701e-31,1.0796496941413e-29,8.88334498461386e-05,9.64975570136852e-05,0.0454496481289497
62.5,0.983591207342281,0.38995366291244,0.279582177110025,0.282528705078733,2.87573674458519e-30,0.0183608735837889,0.0129268346294248,1.19367814250401e-30,1.2841571101011e-29,0.000111337484760565,0.000120943127865142,0.0479354548988022
62.75,0.982608476069673,0.415337221900284,0.266345994387596,0.269153025686689,4.01478670572281e-30,0.0184854282819184,0.0130145264256616,1.99581766250864e-30,1.39005107554487e-29,0.000126480722092247,0.000137392848216166,0.0491637580254308
63,0.981763363270529,0.446616647945408,0.250885169421168,0.253529258455293,4.8430900218065e-30,0.0178698408221924,0.0125811267153748,2.68804988784152e-30,1.35080611326388e-29,0.000130296478090053,0.000141537808617748,0.0489689241781306
63.25,0.981114827780935,0.482805649731471,0.233669283177988,0.236131933284761,5.56600049864547e-30,0.0165752505048008,0.011669680161952,3.15892192389098e-30,1.21943808142992e-29,0.000121407398287398,0.000131881823326822,0.0473931338057796
63.5,0.980730071454256,0.522451183068542,0.215317104614935,0.217586340363248,6.10174767235479e-30,0.014761395006226,0.0103926488723051,3.14206099816557e-30,9.98889655218885e-30,0.000101703912493726,0.000110478419011929,0.0446453719532753
63.75,0.980676002729839,0.563764441129036,0.196565842177333,0.198637457605953,6.56745104933554e-30,0.0126416579649909,0.00890026398849946,2.63561568329559e-30,7.15533323273819e-30,7.5880837852856e-05,8.24274582337308e-05,0.0410322590876784
64,0.981008770895946,0.604789064716393,0.178224965511098,0.180103285692408,6.92486757592761e-30,0.0104346619279973,0.00734644506655008,1.87444591845281e-30,4.75190139505387e-30,4.98392722755629e-05,5.4139156210419e-05,0.0368826840801006
64.25,0.981763246316626,0.643593032303356,0.161110883032482,0.162808837200467,7.16383974350914e-30,0.00832507804330611,0.0058612084360675,1.0908838977368e-30,3.10818362715774e-30,2.85856315883107e-05,3.10518573661385e-05,0.0324872474636959
64.5,0.982944418247025,0.678464399842458,0.145965797574808,0.147504137069387,7.38001362667658e-30,0.00644149387213272,0.00453508520014159,5.94915359633871e-31,2.6016399025826e-30,1.46104201041534e-05,1.58709343094943e-05,0.0280656655133467
64.75,0.984522403644954,0.708086955741941,0.133371542084022,0.134777150206265,7.63149753072542e-30,0.00485267386322716,0.00341648845051977,5.27512387051466e-31,3.15574162933675e-30,7.50904768818309e-06,8.15689088584888e-06,0.0237643519677717
65,0.986432154673114,0.731672501494292,0.123673900302585,0.124977304582527,7.613984599964e-30,0.00357793448417737,0.00251901780058614,9.15819766482648e-31,4.30133064598201e-30,4.91772238562351e-06,5.3419989554129e-06,0.0196762936205959
65.25,0.988578134577441,0.749032489737042,0.116932905623854,0.118165266285912,7.33119540886158e-30,0.00260443704900453,0.0018336342702644,1.59568832031825e-30,5.65568706068004e-30,4.11626027153555e-06,4.47139068586561e-06,0.0158693383531922
65.5,0.990843418483018,0.760581004752886,0.112909914367412,0.11409987656052,6.62700184547093e-30,0.00190435092174516,0.00134074391011145,2.42292590919839e-30,6.68741680117262e-30,3.35513521092924e-06,3.64459954967141e-06,0.0124092043191826
65.75,0.99310199947772,0.767270765560063,0.111094678557242,0.112265509906104,5.56293097611094e-30,0.00144717156899079,0.00101887023334581,3.13637922505444e-30,6.99385138053105e-30,2.25991128345989e-06,2.45488516205406e-06,0.00936904597659105
66,0.995232555824089,0.770472274896749,0.110767837558057,0.111935224316296,4.22624820362646e-30,0.00120557125240199,0.000848773351805395,3.30572529051446e-30,6.40491567827215e-30,1.3264319047588e-06,1.44086983648414e-06,0.00682466322889796
66.25,0.997131655436218,0.771812190859403,0.111088499518203,0.112259265745921,2.96283652668303e-30,0.00115569392127278,0.000813657592834434,3.23080753940046e-30,5.13389104178093e-30,1.09794178014013e-06,1.1926667230668e-06,0.00484004387647319
66.5,0.998724437772837,0.77298988159122,0.111193985489129,0.112365863437797,1.7514989431489e-30,0.00127399213161168,0.000896944556007992,2.55042540866469e-30,3.2948727908921e-30,1.73173767977326e-06,1.88114337308817e-06,0.00345026948185412
66.75,0.999971182536675,0.775591896360234,0.110298999387479,0.111461445041115,8.27678334533691e-31,0.00153264634387523,0.00107904810423386,1.68970630869498e-30,1.8262375260273e-30,3.24527255406123e-06,3.52525849049898e-06,0.00264765921117205
67,1.00086880793469,0.780923817774506,0.107783103577218,0.108919034102286,3.06485901194133e-31,0.00189517548745539,0.00133428401477054,8.74166636211801e-31,1.04218779837663e-30,6.08030232080286e-06,6.6048804912821e-06,0.00237404454598955
67.25,1.00144723124397,0.789877369682176,0.103257107557873,0.104345338426279,1.69147598349456e-31,0.00231380078903123,0.00162901400245159,3.56216182075254e-31,1.51622990895272e-30,1.12479808810479e-05,1.22184005938934e-05,0.00252018433367185
67.5,1.00176150735556,0.802847294653406,0.096600556320641,0.0976186335240368,4.02397491494184e-31,0.00273029821931528,0.00192224587839106,3.51610600747286e-31,3.23952471249794e-30,1.95924664190292e-05,2.12828067420921e-05,0.0029335155019159
67.75,1.00188138616813,0.819707644327526,0.0879648335611707,0.0888918985301538,1.07399662282867e-30,0.00308162834603826,0.00216959720553558,8.42585342534937e-31,5.76749947764911e-30,3.05323348182587e-05,3.31665124453494e-05,0.00343562358114913
68,1.00188018902717,0.83985052887779,0.0777405425722146,0.0785598533214168,2.18242348219736e-30,0.00331004126229379,0.0023304095972873,1.62894569364634e-30,8.5482230678662e-30,4.1363432482302e-05,4.49320632166712e-05,0.00384907522857814
68.25,1.00182478262024,0.862282083345179,0.0664937490561472,0.0671945293897273,3.81429514282607e-30,0.00337513754831283,0.00237624014671722,2.50155101483362e-30,1.04685867565435e-29,4.80744675213287e-05,5.22220929005423e-05,0.00402963820894697
68.5,1.00176798390901,0.885762437880963,0.0548817625538668,0.055460163688047,5.9275111404788e-30,0.00326391405693038,0.00229793408609073,3.12744151327351e-30,1.15153935409195e-29,4.74987348219571e-05,5.15966888542242e-05,0.00389563587712305
68.75,1.00174404179087,0.90897024126776,0.043563219978463,0.0440223345307581,8.41924956665738e-30,0.00299509965584904,0.0021086773335224,3.24960756415065e-30,1.07924007378994e-29,3.936661003079e-05,4.27629648793383e-05,0.00344420422301928
69,1.0017671891894,0.930667762731507,0.0331178673670575,0.0334668979221155,1.08592737570777e-29,0.00261569024108785,0.00184155699531615,2.98442078753427e-30,8.81695316597333e-30,2.6667374865388e-05,2.89681030167681e-05,0.00274747197932024
69.25,1.0018327925992,0.949841904773204,0.0239881856355795,0.0242409981024701,1.33813605801815e-29,0.0021897680526423,0.00154168968944358,2.27336055228741e-30,6.0080959657703e-30,1.39753212407942e-05,1.5181042282541e-05,0.00192891148874696
69.5,1.00192033782577,0.965801881904844,0.0164486190104008,0.01662197167709,1.51200728669039e-29,0.00178223689428312,0.00125477044965873,1.36466060927555e-30,3.23308470032208e-30,4.95727258980912e-06,5.38496135404169e-06,0.00112752740766475
69.75,1.00199744550501,0.97822388555442,0.0106009522298108,0.0107126760977732,1.59777257350999e-29,0.001442500564815,0.00101558164806928,5.32327257804084e-31,1.11024348764775e-30,7.80405926151885e-07,8.47735458694784e-07,0.000462486117996264
70,1.00202430972695,0.98714290776955,0.00638941193602346,0.00645675020904114,1.58114581507151e-29,0.00119397010863838,0.000840605653996365,3.93392944301164e-32,2.07376611354614e-31,2.63954019318911e-07,2.86726656145534e-07,1.0930085385219e-05
70.25,1.00195822023231,0.992899814790361,0.0036282500086977,0.00366648828353559,1.45949468688375e-29,0.0010334105204981,0.000727564886377856,1.06070878957833e-31,5.64842348474621e-31,1.26420287181225e-06,1.37327199282382e-06,-0.000194553082594418
70.5,1.00175804224531,0.996056091142441,0.00203728538218236,0.00205875641592601,1.24352561882593e-29,0.000939832576780639,0.000661682040560251,6.22580800355917e-31,1.84847434872785e-30,2.09289591015325e-06,2.27346053500794e-06,-0.00015213294054961
70.75,1.00138867639229,0.997288817737364,0.00128432359471448,0.0012978591334667,1.03235727049705e-29,0.00088801790493409,0.000625202311462298,1.39683734696635e-30,3.40557884139876e-30,2.12326791658436e-06,2.30645288673199e-06,0.00012899953445511
71,1.00082546685962,0.99727750614995,0.00103444138963277,0.00104534340963293,7.90730891707493e-30,0.000859631584304995,0.000605217136419523,2.0823603758205e-30,4.51905311957941e-30,1.58808734308085e-06,1.72509960152523e-06,0.000642709050784673
71.25,1.00005825411852,0.996595527945762,0.00100354007900254,0.0010141164288295,5.34980861969277e-30,0.000846660734028646,0.000596085107065889,2.63384468722596e-30,5.10095485560449e-30,1.11226117718461e-06,1.20822152629897e-06,0.00138681554640574
71.5,0.999094530572417,0.995620905179166,0.00100869572063083,0.00101932640597521,3.33321696707182e-30,0.000846599157433,0.000596041754527926,2.65553369905323e-30,4.92516233417352e-30,1.41652974774544e-06,1.53874087217658e-06,0.00235107269422796
71.75,0.997961071002364,0.994481517419253,0.00100379025555722,0.00101436924200511,1.74367740692248e-30,0.000853698606972122,0.000601040068455274,2.39130907089573e-30,4.20664932329054e-30,3.18246337016244e-06,3.45703044335425e-06,0.00350032308318426
72,0.99670347341668,0.993046579250569,0.00108876028108784,0.00110023477010074,6.99652957333641e-31,0.000853054715641806,0.000600586741618269,1.75789603595784e-30,3.19368668243085e-30,6.80874332592347e-06,7.39616775463288e-06,0.00476442569824209
72.25,0.995383327662731,0.990968511398449,0.00148586700800918,0.0015015266210151,4.65026410904406e-31,0.000822943621042692,0.000579387252464481,1.01229713838063e-30,1.97421907931235e-30,1.19592998013683e-05,1.29910885643285e-05,0.00604409497252634
72.5,0.99407319415601,0.987768323013411,0.00248548561091477,0.00251168024515113,1.00730907232632e-30,0.000746206118566994,0.000525360792347999,4.38850929755973e-31,9.53617072783229e-31,1.72078038614111e-05,1.86924073878954e-05,0.00723451113052309
72.75,0.992850001231681,0.982947341638616,0.00437374305918582,0.00441983811569146,2.25558300623436e-30,0.00062583119419645,0.000440611734316176,1.20364589650752e-31,3.75013010170274e-31,2.02952981294941e-05,2.20462752685141e-05,0.00825907718650665
73,0.991787677020201,0.976102352774037,0.00736083172856774,0.00743840783440321,4.08175295900814e-30,0.000496250449786062,0.000349381388085274,2.18001749606843e-31,2.83445132720912e-31,1.92385083629931e-05,2.08983109496561e-05,0.00909840766299164
73.25,0.990949884427884,0.96702136103971,0.0115289522335135,0.011650456331368,6.25146038595778e-30,0.000422478348690421,0.00029744269645512,7.02588420031514e-31,6.14114468969656e-31,1.38450925100972e-05,1.5039578066214e-05,0.00979923039540875
73.5,0.990383732366848,0.955743039383517,0.0168121598776517,0.0169893439163696,8.60595629095211e-30,0.000484218580955587,0.000340910441539894,1.27817923854805e-30,1.18081160458256e-30,6.60343142771539e-06,7.17314256943899e-06,0.0104554568224615
73.75,0.990115254608953,0.942572657798882,0.023009533494512,0.0232520319065685,1.05442759369e-29,0.000749102624018318,0.000527400055175072,1.7276718500664e-30,1.58671787805891e-30,2.00314660776141e-06,2.1759681102524e-06,0.0111657768000371
74,0.990147274667352,0.928056949114953,0.029822609748537,0.0301369114491398,1.23676354799978e-29,0.00124483107926331,0.000876413936938837,1.90677094007418e-30,1.76781841297292e-30,4.27259677012948e-06,4.6412151181301e-06,0.0119835296873706
74.25,0.990460038505703,0.912926539863228,0.036902185617711,0.0372910992571747,1.33685749158613e-29,0.00194145360917052,0.00136686577748704,1.74909066857027e-30,1.51182280639491e-30,1.47351420967179e-05,1.60064166937634e-05,0.0128801752618865
74.5,0.991014619452756,0.898016789621671,0.0438903410217071,0.04435290311602,1.36288557756883e-29,0.00275182469305098,0.00193740142994311,1.36918585227138e-30,1.11062280433428e-30,3.05221727133893e-05,3.31554736047254e-05,0.0137399662406017
74.75,0.991758573639655,0.884177262948563,0.0504498992880592,0.0509815928345053,1.35001627071111e-29,0.00355185587088706,0.00250065734949816,8.14557786704675e-31,5.35308803506494e-31,4.56758038797035e-05,4.96164845186127e-05,0.0143912449288726
75,0.992632834071013,0.872177656607698,0.0562823212758114,0.0568754829554907,1.27869116574018e-29,0.00421493725276918,0.00296749479763619,3.08766590119348e-31,4.02114362612902e-31,5.41403681732723e-05,5.88113292187748e-05,0.0146645391610002
75.25,0.993578582553735,0.862615394141881,0.0611420878974596,0.0617864668557943,1.14415418361087e-29,0.00464937458527915,0.00327335712649419,2.71964656630696e-32,7.24318803795349e-31,5.28812493643141e-05,5.74435799164085e-05,0.0144560511048653
75.5,0.994542914926496,0.855829393481846,0.0648574787969953,0.0655410144115709,9.73496751864478e-30,0.00482603744455808,0.00339773528076005,1.07781281182178e-31,1.6282330283559e-30,4.32865578018516e-05,4.70211062009283e-05,0.0137721133095877
75.75,0.99548250493748,0.851826557632909,0.0673630378662167,0.0680729796700244,8.02664234352124e-30,0.00478665947790157,0.0033700115201945,6.56265780458673e-31,2.646946283849e-30,3.01276359259881e-05,3.27268981503155e-05,0.0127374248308497
76,0.9963650770962,0.850230974719336,0.068739742030474,0.0694641929756246,6.48297771266112e-30,0.00463057510529014,0.00326012149433175,1.54323646711158e-30,3.84737268402744e-30,1.88641393779373e-05,2.04916432750242e-05,0.0115650902745655
76.25,0.997169054454208,0.850268591349288,0.0692493385967812,0.0699791602009307,4.64552269662385e-30,0.00448632523738264,0.00315856346228893,2.56039936054366e-30,4.79652277813505e-30,1.29681521252926e-05,1.40869796370627e-05,0.0105029098530002
76.5,0.99788200237713,0.850800461220947,0.0693446167785098,0.0700754425233028,2.85136050460288e-30,0.00448047939790237,0.00315444774307291,3.58080557521372e-30,5.2934018789268e-30,1.27211931693336e-05,1.3818714293612e-05,0.00977947947724034
76.75,0.998498509195232,0.850413349627815,0.0696409285988805,0.070374877186035,1.46337384417163e-30,0.00471591303356292,0.00332020301939458,3.9952506963379e-30,5.26212717792886e-30,1.59003013232423e-05,1.72721000493802e-05,0.00957084458726998
77,0.999018095625626,0.847566263793505,0.0708457492431691,0.0715923954842382,6.56337226108548e-31,0.0052654081451594,0.00370707091023158,3.91883768912686e-30,4.53873572488496e-30,1.96682808994713e-05,2.13651621179294e-05,0.00999559147908768
77.25,0.999443605355752,0.840777580719458,0.0736581425757358,0.0744344287448542,3.53928978113068e-31,0.00617719277024754,0.00434900600184797,3.35751782546149e-30,3.71813233602621e-30,2.24704004060348e-05,2.44090345253653e-05,0.0111298479599518
77.5,0.999780293654756,0.828824493742789,0.0786620977491714,0.0794911208059737,6.43340663460035e-31,0.00748204792678987,0.00526767943789121,2.43251798555967e-30,3.33776253896481e-30,2.49829672285555e-05,2.71383730867636e-05,0.0130222877020658
77.75,1.00003558113933,0.810919383739342,0.0862410168571922,0.0871499144516177,1.29624914778124e-30,0.00919091155571438,0.00647079199321372,1.50172123643405e-30,4.03108483404035e-30,2.9842107507951e-05,3.24167357638945e-05,0.0156896849518476
78,1.00021916543144,0.786830462512531,0.0965330702504531,0.0975504362154025,2.22592721058239e-30,0.0112781999548729,0.00794033165518613,8.25685431668885e-31,6.10949054688758e-30,4.04969564561272e-05,4.39908319588492e-05,0.0190860310216137
78.25,1.00034287063567,0.756927130875526,0.10943171370244,0.110585018996865,3.23797797190336e-30,0.0136562814667872,0.00961460201599022,6.58830933793688e-31,9.81203638621463e-30,5.97390408775381e-05,6.48930274914236e-05,0.0230561364251687
78.5,1.00041945106026,0.722148480179607,0.124619435999477,0.125932805318697,4.27076485404281e-30,0.0161552774364927,0.0113740012892635,1.06843884186357e-30,1.43937175566358e-29,8.83049079959748e-05,9.59234152077693e-05,0.0272992785022192
78.75,1.00045980011684,0.683908204084726,0.141613629345931,0.143106101162022,5.03163441213804e-30,0.0185244993917726,0.0130420341460088,1.99278706696122e-30,1.96357022900108e-29,0.000123796249506638,0.000134476772719474,0.0313720654073205
79,1.00046861998399,0.643956097352239,0.159805929094624,0.161490130299829,5.80597656326352e-30,0.0204651144600792,0.0144083095551221,3.23058200404134e-30,2.40483610862125e-29,0.00016030249089209,0.000174132590607306,0.0347478432533082
79.25,1.00043937255826,0.604214648379069,0.178488852301404,0.180369953596361,6.50905598506572e-30,0.0216904119054512,0.0152709709843781,4.33347136755191e-30,2.73114477809653e-29,0.000189343572125743,0.000205679191543503,0.0369265457231652
79.5,1.000350016224,0.566602509232148,0.196878608627797,0.198953520314796,7.05841897470781e-30,0.0219968060011451,0.0154866854376361,5.06434299258875e-30,2.83916343399628e-29,0.000202462831998449,0.000219930315751053,0.0375653618252594
79.75,1.00016126106993,0.532852473324986,0.214151472345108,0.216408423447382,8.01343064597236e-30,0.0213223269685151,0.0150118235594126,5.17379276269563e-30,2.75658447986335e-29,0.000194736917172213,0.000211537847511675,0.0365876308825241
80,0.999818633039489,0.504334659583231,0.229507983362232,0.231926777360507,8.49942180199134e-30,0.0197725890413019,0.0139207422547779,4.5787366319246e-30,2.47990353917043e-29,0.000167378998200108,0.000181819623685423,0.0342305796940305
80.25,0.999258693715268,0.481902678394911,0.242266082458417,0.244819334583469,8.88697998523558e-30,0.0176049868953292,0.0123946583048228,3.64449239842132e-30,2.08342539044872e-29,0.000127676711125286,0.000138692021220239,0.0310119045632036
80.5,0.998418631786596,0.465785573056836,0.251967809061388,0.254623308078842,8.67391659781049e-30,0.0151756000143046,0.0106842667856727,2.57043604238119e-30,1.60431005396158e-29,8.60081318739427e-05,9.34284846926305e-05,0.027623309802935
80.75,0.997247477199167,0.455547292615802,0.258472436562297,0.261196488114307,8.05366388319865e-30,0.0128649942220187,0.00905750219659339,1.7810043080604e-30,1.15144128923381e-29,5.15455184624321e-05,5.59926088116792e-05,0.024783782707594
81,0.995716743066543,0.450126798325772,0.262007536368043,0.264768844481102,7.06195808366885e-30,0.0110047249993766,0.00774779367441641,1.35539685243458e-30,7.43668500825434e-30,2.90411476312869e-05,3.15466730622938e-05,0.0230968208250837
81.25,0.993828473719342,0.447957384937168,0.26315931886475,0.265932765660523,5.92953882050079e-30,0.00982416828266328,0.00691663161788535,1.47872866451389e-30,4.38670788652799e-30,1.82460683167188e-05,1.98202481240657e-05,0.0229505305375599
81.5,0.991619227097263,0.447148795215774,0.262800518650158,0.265570184035834,4.96551277015656e-30,0.00942863140718452,0.0066381568625411,1.85917710881569e-30,2.27811921307185e-30,1.57666848020528e-05,1.71269557608892e-05,0.0244805020982337
81.75,0.989159246196944,0.445705304571287,0.26197108658359,0.264732010550884,4.03287333685274e-30,0.00980814601869968,0.00690535126372904,2.46989583846512e-30,1.14530676761835e-30,1.78155123139028e-05,1.9352545895894e-05,0.0275915982942397
82,0.98654693084593,0.441748926249422,0.261737725751328,0.264496190319292,3.00252537001767e-30,0.010866604452383,0.00765055094455609,2.91463874746057e-30,4.75264212215586e-31,2.21769830420852e-05,2.40903025740984e-05,0.0320171576799584
82.25,0.98389952727004,0.43371905795012,0.263059953591325,0.265832353172429,2.30225946015007e-30,0.0124567765619653,0.0087700996304663,3.04201102052405e-30,1.81822432250748e-31,2.86067271890552e-05,3.10747729901472e-05,0.0373886352861261
82.5,0.98134151217221,0.420526789658568,0.266684088331813,0.269494682816774,1.48933364489286e-30,0.0144090941734596,0.0101446141268889,2.78840871361345e-30,5.93725294729076e-32,3.79873823783309e-05,4.12647443412657e-05,0.0432944391928454
82.75,0.978992432390775,0.401650901683989,0.273076298935924,0.27595426118918,9.23715670964511e-31,0.0165486133329563,0.011650926461925,2.28694038276672e-30,3.71411260985168e-32,5.11402819874558e-05,5.55524105539992e-05,0.0493185381909071
83,0.976955965965584,0.377170898879333,0.282395969095004,0.285372151732216,4.88835930720448e-31,0.0187015409569167,0.0131666789252843,1.55368927817103e-30,1.31082340713923e-31,6.80532499475144e-05,7.39245450689081e-05,0.0550609802934469
83.25,0.975311670316339,0.347739243073409,0.294503986771923,0.297607776301318,2.18383940472699e-31,0.0206970597856082,0.0145716089129931,9.37385786889608e-31,3.80143914426946e-31,8.77387921094596e-05,9.53084576649846e-05,0.0601489938533495
83.5,0.974110336767894,0.314499860457031,0.308997932486846,0.312254474301337,1.10208027236709e-31,0.0223706930531563,0.0157499177979799,6.92170596585353e-31,8.10831016570807e-31,0.000108454355696323,0.000117811256799276,0.0642477327547853
83.75,0.973373221308973,0.2789630185992,0.32526649022675,0.328694487034855,1.72414171925382e-31,0.0235728880379885,0.0165963141140554,7.7311741652927e-31,1.34608502609348e-30,0.000127911552822196,0.00013894712388799,0.0670760041391955
84,0.973094789370364,0.242848708722683,0.342556931485464,0.346167152959272,4.27146490395013e-31,0.0241827420240858,0.0170256772154568,1.31235489041235e-30,2.01602527037505e-30,0.000143369005337326,0.00015573816834194,0.0684272068325807
84.25,0.973248072996912,0.207912804017758,0.360050629494953,0.36384521776565,7.09241084690451e-31,0.0241236765861644,0.0169840926391651,2.06115356822293e-30,2.90539596840645e-30,0.000151850359528201,0.000164951251488026,0.0681913487216386
84.5,0.973791397073129,0.175772362659421,0.376941464017746,0.380914065482455,1.19663281784192e-30,0.0233765686585077,0.016458096934926,3.05690896976007e-30,3.69852589250785e-30,0.000150793734557745,0.000163803466182983,0.0663721078403789
84.75,0.974675158857064,0.147747603370259,0.392510844844191,0.396647532648504,1.53049909794187e-30,0.0219867104888314,0.0154795777682985,3.81773542021845e-30,4.52452449178982e-30,0.000139092138595244,0.000151092314859931,0.0630940191370464
85,0.975847508247278,0.124737641630799,0.406191899101594,0.410472772094776,1.68596968691578e-30,0.0200632318413975,0.0141253671271141,3.85341586517549e-30,5.36844452580829e-30,0.000117992406963111,0.000128172203576719,0.0585976871728315
85.25,0.977258132298461,0.107144366177704,0.417615388179672,0.422016653790211,1.95327740262823e-30,0.0177717217423637,0.012512046716912,3.67094899600391e-30,5.62427975860855e-30,9.11603854656953e-05,9.90252490373712e-05,0.0532235918524123
85.5,0.978859859960398,0.0948533534241539,0.426631771785987,0.43112806143113,1.96639785537612e-30,0.0153216683642736,0.0107871051063017,3.12359643349675e-30,5.73655803370883e-30,6.36310970734848e-05,6.91208708918195e-05,0.047386813358729
85.75,0.980608351271281,0.0872732346427561,0.433307087893833,0.437873728967724,1.83898026791991e-30,0.0129502326015391,0.00911751363510726,2.40978773275016e-30,5.6852182958504e-30,4.00782693687757e-05,4.35360226369729e-05,0.041545948495687
86,0.982460559706182,0.083427354738933,0.437893973598971,0.442508956048407,1.6644770915116e-30,0.0109036438650372,0.00767662826380545,1.75246369212169e-30,5.75503445673771e-30,2.33104836817768e-05,2.53215959978348e-05,0.0361697156136889
86.25,0.984372872506051,0.0820854767586763,0.440782415407293,0.445427839262766,1.51477282287933e-30,0.00941756404930201,0.00663036497265706,1.20883468567194e-30,5.97292666366481e-30,1.37744158920643e-05,1.49628038219383e-05,0.0317042685712654
86.5,0.986299829000723,0.0819192248857787,0.442437370882344,0.447100236381075,1.34861450413291e-30,0.00869787590571629,0.00612367396068339,1.01078816990482e-30,6.63649974635266e-30,1.02212538944943e-05,1.11030927217467e-05,0.0285431678508022
86.75,0.988194080241342,0.0816628818080042,0.443332197099754,0.448004493208489,1.25236996392336e-30,0.00890313191889479,0.00626818290939678,1.12635178297063e-30,7.77121617733311e-30,1.10223492915832e-05,1.19733026357804e-05,0.0270004278837526
87,0.990007828459266,0.0802608613182983,0.443887702422136,0.448565853024123,1.14199658616819e-30,0.0101292353325396,0.00713141177453926,1.53635792771215e-30,9.53842431178624e-30,1.53539179070429e-05,1.66785773960536e-05,0.0272855832354426
87.25,0.991695529220211,0.0769843564760252,0.444426179210494,0.449110004841317,1.18657798898118e-30,0.0123962079025425,0.00872745672240828,2.01258520219167e-30,1.15404213328862e-29,2.37225720710948e-05,2.57692373188901e-05,0.0294794594721636
87.5,0.993217267003024,0.0715024653297992,0.445147499639928,0.44983892729618,1.16330942809623e-30,0.015636948778769,0.0110090759053202,2.48841526737572e-30,1.39532782403021e-29,3.77870365112485e-05,4.10471136316039e-05,0.0335111077340928
87.75,0.994541945389111,0.0638982348449366,0.446130180079379,0.450831964244866,1.28076730262608e-30,0.019689221693632,0.0138620481021322,2.86838155377154e-30,1.59179781973878e-29,5.97287713612213e-05,6.48818719724323e-05,0.0391396208308188
88,0.995649346753624,0.0546276467610463,0.447354868467717,0.452069559674083,1.35726750882222e-30,0.0242942198891167,0.017104162365932,2.96303337402329e-30,1.75555239816887e-29,9.13741552293005e-05,9.92574617904492e-05,0.0459479250971533
88.25,0.996530306906113,0.0444284478892392,0.448742383934883,0.453471698223355,1.36453608453179e-30,0.0291065631905013,0.0204922563884268,2.76814024611394e-30,1.84784329248289e-29,0.000133104131932332,0.000144587692835794,0.0533574699525228
88.5,0.997184698844202,0.0341939727279227,0.450195088740896,0.454939713144574,1.52466869897857e-30,0.0337199035977336,0.0237402439235181,2.65274207334931e-30,1.91708074293138e-29,0.000182657482948314,0.000198416259925842,0.0606712253866076
88.75,0.997617537040769,0.0248325214555413,0.451630507244894,0.456390259582736,1.37582786848148e-30,0.0377087085001217,0.0265485319446139,2.67871608474115e-30,1.88885370865297e-29,0.000234308281411852,0.000254523231772249,0.067146711716829
89,0.997834137666118,0.0171338601849619,0.452999928900964,0.457774113629498,1.29861809257565e-30,0.0406814180029251,0.0286414456596775,2.64702417077326e-30,1.8549634988773e-29,0.000279214041390646,0.000303303236841288,0.0720920972845758
89.25,0.997835662094714,0.0116612231044377,0.454290667724299,0.459078455601941,9.33758590684085e-31,0.0423357367397761,0.0298061562949337,2.67599168717013e-30,1.84191153673187e-29,0.000307481922214408,0.000334009929491075,0.0749696535693221
