t,norm,P0,P1,P2,P3,P4,P5,P6,P7,P8,P9,leakage_above_first_excited
157,1.00205467202553,0.822757400197386,0.0871548513710233,0.0880733799046639,5.86937177339247e-30,0.00234480503357117,0.00165084230708798,5.0111563379283e-30,1.15657622385814e-29,3.36982962706521e-05,3.66056172677422e-05,0.00201436852692638
157.25,1.00202207094356,0.831308806735601,0.0829373919929543,0.0838114725501795,7.70995758739205e-30,0.00228389977752139,0.00160796242071303,3.9708601487205e-30,8.25431821006308e-30,3.32979400393279e-05,3.6170720296785e-05,0.00194232872126543
157.5,1.00199725711503,0.84204397994659,0.0777056692959722,0.0785246125142922,9.03094977618226e-30,0.00214607732006977,0.00151092955854735,2.59242278276442e-30,4.59686298346167e-30,3.02378216122362e-05,3.28465901082317e-05,0.00172573824314526
157.75,1.00198363118253,0.854606047898922,0.0716285057084543,0.0723834014518382,9.68592508339975e-30,0.00194210036461167,0.00136732112077958,1.31611641141427e-30,1.95244800170139e-30,2.57093808394552e-05,2.79274580424223e-05,0.00138204494078553
158,1.00198326084,0.868566770688088,0.0649038248849888,0.0655878489428748,9.62803578033025e-30,0.00168907353170558,0.0011891794865672,4.77878752915971e-31,8.67581780554114e-31,2.12178160169882e-05,2.30483834000713e-05,0.000941555484048617
158.25,1.00199686158956,0.883451023738156,0.0577490471361805,0.0583576666995288,8.64247828471878e-30,0.00140842378631585,0.000991590149061733,2.33736519263331e-31,1.76470289517166e-30,1.77798916742772e-05,1.93138520850742e-05,0.000442262426134876
158.5,1.00202384339634,0.898762894312227,0.0503910349549253,0.0509221081277626,7.28264603811815e-30,0.00112305417497629,0.000790677825515967,5.48851677112042e-31,4.18745263105142e-30,1.5493819537297e-05,1.68305490414825e-05,-7.60373949149074e-05
158.75,1.00206241328201,0.91401154033068,0.0430558249310947,0.0435095920262881,5.31987725530839e-30,0.000854060795236111,0.000601295064372125,1.24224209550224e-30,7.22061870761975e-30,1.37289842958356e-05,1.4913452614095e-05,-0.000576957288062951
159,1.00210971348172,0.928735826513872,0.0359582766028836,0.0363372423467374,3.52298790411186e-30,0.00061775470358717,0.000434925541989028,2.09139429242108e-30,9.97009673861837e-30,1.17489805319558e-05,1.27626239969134e-05,-0.00103134546349337
159.25,1.00216197404805,0.942527088896769,0.0292918342339748,0.0296005420697789,1.94154657687527e-30,0.000423801591426082,0.00029837431552765,2.72194740225918e-30,1.12398944937208e-29,9.29888651397276e-06,1.01011480821711e-05,-0.00141946520052216
159.5,1.00221466714368,0.955048904497768,0.0232188850505985,0.0234635898272438,9.83951066281872e-31,0.000274928238245012,0.000193561153533065,2.99426883910349e-30,1.05776759136061e-29,6.75863552624992e-06,7.34173690382166e-06,-0.00173137937561063
159.75,1.00226265433552,0.966052398228412,0.0178625369338148,0.0180507909391723,5.80476633081739e-31,0.000168080910677185,0.000118336098049596,2.81857583249662e-30,8.23015174874704e-30,4.80883011448959e-06,5.22371200201979e-06,-0.00196572610139945
160,1.00230032502294,0.975385672429797,0.0133008057909255,0.0134409835256954,6.91072162354755e-31,9.64739610534964e-05,6.7921764990823e-05,2.2741084443818e-30,5.06764508615782e-30,3.90157867138822e-06,4.23818742756852e-06,-0.00212746174641842
160.25,1.0023217362699,0.982996065372698,0.00956408322762878,0.00966487949088333,1.19285200495099e-30,5.17943739953932e-05,3.64654385488617e-05,1.49354375424166e-30,2.13890679657295e-30,3.93266640726714e-06,4.27195725830748e-06,-0.00222502809121039
160.5,1.00232076019242,0.988924652060628,0.00663635724227149,0.0067062980819446,2.11511045217924e-30,2.59672602690956e-05,1.82820538328929e-05,7.04080043437642e-31,5.71415829258538e-31,4.32454692505451e-06,4.69764727342302e-06,-0.00226730738484382
160.75,1.00229123323876,0.9932938086178,0.00446011823737313,0.00450712360540495,3.03606430699554e-30,1.22263329808816e-05,8.6078575644441e-06,1.55131074997403e-31,7.32332544695859e-31,4.4185399258488e-06,4.79974952171925e-06,-0.00226105046057778
161,1.00222710579297,0.996289666011753,0.00294439370426936,0.00297542478962046,3.97760525056969e-30,5.53729444612559e-06,3.89849041074908e-06,5.05250406346435e-32,2.40209390484411e-30,3.87572121033286e-06,4.21009911369034e-06,-0.0022094845056424
161.25,1.00212259859865,0.998141410069265,0.00197502800637925,0.0019958429070999,4.88893298556995e-30,2.55737707319568e-06,1.80050204906264e-06,4.88089434974872e-31,5.06120945193689e-30,2.82106932877898e-06,3.06445712583536e-06,-0.00211228098274407
161.5,1.00197237021585,0.999099209608704,0.00142616755884024,0.00144119799691628,5.72610629561299e-30,1.32434914303365e-06,9.32398030270369e-07,1.31937529259992e-30,7.58503370709439e-30,1.67494385845179e-06,1.81944966401398e-06,-0.00196657516446019
161.75,1.00177169844758,0.99941234707834,0.00117190621146518,0.00118425697882991,6.64532725048937e-30,8.36801848820916e-07,5.89144033258008e-07,2.32245063673763e-30,9.43393778425154e-30,8.32769801898289e-07,9.04617028575549e-07,-0.00176851026863489
162,1.00151668537598,0.999308768953266,0.00109716280891981,0.00110872585251631,7.33446454755564e-30,6.51434525241231e-07,4.58637566523008e-07,3.10061659773934e-30,9.91271534860839e-30,4.30104219427618e-07,4.67211467165101e-07,-0.00151465761470226
162.25,1.00120448819464,0.998976999935717,0.00110705849012389,0.00111872582470823,7.97731246331271e-30,5.83875247951874e-07,4.11072966657615e-07,3.50336691748002e-30,9.19971070576728e-30,3.33006068261091e-07,3.61736171605241e-07,-0.00120278425054887
162.5,1.00083355187422,0.998551431588697,0.00113428590904454,0.00114624019450748,8.08624093532235e-30,5.47723217095462e-07,3.85620401872747e-07,3.39929606225204e-30,6.98955140944473e-30,3.14439715265471e-07,3.41568006237425e-07,-0.000831957692249308
162.75,1.00040381265997,0.99810201614214,0.00114417279386921,0.0011562312776146,7.9887824520671e-30,5.06272110786271e-07,3.56437062963401e-07,2.76138862168518e-30,4.39469742468802e-30,2.5359311361147e-07,2.75471863148071e-07,-0.000402420213623689
163,0.999916854883401,0.997629025495659,0.00113730304236912,0.00114928912552323,7.45619793421167e-30,4.74092798078442e-07,3.33781460441709e-07,1.80311305712402e-30,2.08688868151428e-30,2.05718678860999e-07,2.23467060848682e-07,8.43823364481411e-05
163.25,0.999376004833774,0.997063048966412,0.00114965454315334,0.00116177079927803,6.62808897032723e-30,5.1895443478039e-07,3.65365957563296e-07,8.54916260151293e-31,5.78599494582321e-31,3.08983570576082e-07,3.35641132586896e-07,0.00062552569115637
163.5,0.998786345450838,0.996270026684759,0.00125026299354938,0.00126343956623662,5.48619622773985e-30,7.67297145171304e-07,5.40209770631912e-07,2.31672525257393e-31,3.37923713987253e-31,6.23560029043456e-07,6.77357679548763e-07,0.00121627075545505
163.75,0.998154651337878,0.995060823951665,0.0015364707179063,0.00155266364547496,4.27405468525084e-30,1.46782985574615e-06,1.03341454440281e-06,4.71109523092722e-32,1.36935854561405e-30,1.04359749735335e-06,1.13363388649999e-06,0.00185004168495373
164,0.997489253565613,0.993204739579556,0.0021269116468951,0.00214932725549846,3.04669605340572e-30,3.18101946237042e-06,2.23957277171464e-06,3.56708416602166e-31,3.33098977426784e-30,1.3588216274282e-06,1.47605398294739e-06,0.00251902151805017
164.25,0.996799834117722,0.990446398587941,0.00315253303819258,0.00318575771247392,2.13563037863684e-30,7.12721294437346e-06,5.01786054352619e-06,1.05330531304737e-30,5.51964713300357e-30,1.4215523849868e-06,1.54419683751984e-06,0.00321531066139202
164.5,0.996097140505686,0.986525400970305,0.00474614546255957,0.00479616528318472,1.34852060533668e-30,1.56578143418384e-05,1.10237661477131e-05,1.9237604368735e-30,7.5475319662061e-30,1.28747554579976e-06,1.39855251709618e-06,0.0039322882839512
164.75,0.995392622734057,0.981197738166488,0.00703119136674418,0.00710529337936048,8.04940135979687e-31,3.27351282014698e-05,2.30469202297302e-05,2.72443055858823e-30,8.6216494544959e-30,1.21069990475874e-06,1.31515305651463e-06,0.00466577708740756
165,0.994698012694859,0.974257591242299,0.0101105871903183,0.0102171430811277,5.1136202046611e-31,6.42379896154821e-05,4.52262723174368e-05,3.20792805682853e-30,8.2092370528243e-30,1.48055929445957e-06,1.60829456895502e-06,0.00541467848625454
165.25,0.994024869696469,0.965557857434881,0.0140565781662322,0.0142047210168935,4.18783213834909e-31,0.000117875471917141,8.29893373746752e-05,3.20269469596261e-30,6.69976385199868e-30,2.21385152716088e-06,2.40485159961549e-06,0.00618084338199298
165.5,0.993384120582684,0.955027607718486,0.0189025060538648,0.0191017203361991,6.00051685173931e-31,0.000202522134883387,0.000142584182309696,2.74881888896431e-30,4.66142684693432e-30,3.26667789644462e-06,3.54851057910549e-06,0.00696816589145011
165.75,0.992785635620978,0.942684883443352,0.0246372066222255,0.024896859147768,1.08004189110015e-30,0.000326915166830689,0.000230162158689604,2.00635686012936e-30,2.55390391415732e-30,4.35821587866391e-06,4.73422101649695e-06,0.00778105078665425
166,0.992237877717528,0.92864391870681,0.031202447583196,0.031531291451022,1.8545012770186e-30,0.000497863962707053,0.000350517369693512,1.10557104024917e-30,1.05373712155077e-30,5.34507469355439e-06,5.80622108988699e-06,0.00862234225897185
166.25,0.991747643256593,0.913116581863751,0.0384934610076421,0.0388991451633484,2.96219768021898e-30,0.000718336752101941,0.000505739574987266,3.67174015042836e-31,5.85070020261683e-31,6.45552387367066e-06,7.01247428904422e-06,0.00949081196525903
166.5,0.991319902848715,0.896408158796529,0.0463623091678438,0.0468509234352804,4.4569555171549e-30,0.000985902513707799,0.000694117232346039,1.59319807502942e-32,1.15331739243329e-30,8.28718531988273e-06,9.00216235296022e-06,0.0103786086003472
166.75,0.99095775121989,0.878907713527388,0.0546236182913085,0.0551992988325757,5.92304889936174e-30,0.00129195994392346,0.000909594658812137,1.76602606070099e-31,2.70754309292728e-30,1.15087069317789e-05,1.25016207884116e-05,0.0112693693487277
167,0.990662472734502,0.861073417086907,0.0630621494203098,0.0637267639853528,7.46403658403696e-30,0.00162198959398345,0.00114194954594009,7.48653420678034e-31,4.70206095716505e-30,1.64060035590395e-05,1.78214317528635e-05,0.01213766950743
167.25,0.990433719532916,0.843413378545797,0.071441731269488,0.0721946585894421,8.81662697243842e-30,0.00195679364908342,0.00137766581694359,1.55359483641499e-30,6.89723934096207e-30,2.25472754984622e-05,2.44925420174921e-05,0.012950231595273
167.5,0.990269790385524,0.82646261517442,0.079515182503026,0.080353196254846,9.83281527475266e-30,0.00227446241724059,0.00160131811835293,2.18295780902339e-30,8.11059448261027e-30,2.88082991666943e-05,3.1293735593065e-05,0.0136690060677078
167.75,0.990167989684817,0.810757149062928,0.0870349067800522,0.0879521712127571,9.89437294483779e-30,0.00255273388164837,0.00179723304506222,2.41500818651158e-30,8.74561288573276e-30,3.37991643728028e-05,3.67151877668672e-05,0.0142557729442629
168,0.990125031138887,0.796806858342275,0.0937638239987232,0.0947520047644678,9.55257844993976e-30,0.00277146720450653,0.00195123059205412,2.20030834915072e-30,7.8340979792441e-30,3.64813803921254e-05,3.96288120119739e-05,0.0146773128945343
168.25,0.990137439007218,0.785069070295492,0.0994862556563269,0.100534745362729,8.40857922105068e-30,0.00291498862477364,0.00205227576602727,1.60184320282011e-30,6.06512870672021e-30,3.66281935976475e-05,3.97882915289228e-05,0.0149099286854529
168.5,0.990201903566167,0.775924640914211,0.104018354976095,0.105114608662092,6.78613689533101e-30,0.00297401948600167,0.00209383599885852,8.94187445930161e-31,3.69893524333227e-30,3.48614105045608e-05,3.78690791989787e-05,0.0149423954476017
168.75,0.990315559100666,0.769657849710463,0.107217648400486,0.108347619570382,4.90553526236711e-30,0.0029468460003326,0.00207470471112617,3.12271803563795e-31,1.5542534342581e-30,3.22489537151024e-05,3.50312326622985e-05,0.0147768823186684
169,0.99047616361469,0.76644115603656,0.108991204255167,0.110139867002558,3.27026567634923e-30,0.00283943414663841,0.00199908220527929,2.72379071685633e-32,2.01501609835658e-31,2.97083703804504e-05,3.22714604637766e-05,0.0144277727057143
169.25,0.990682172458926,0.766325546477013,0.109301870226967,0.110453807095707,1.83721855695542e-30,0.00266435459922248,0.00187581876979452,2.09806065797776e-31,1.37803677733405e-31,2.75679808381532e-05,2.99464087828235e-05,0.0139187762003123
169.5,0.990932709530346,0.769236875126951,0.108171962601545,0.109311991327732,8.89286705682286e-31,0.00243865704606751,0.00171691810896348,8.82753238885252e-31,1.28984707657297e-30,2.55256739069443e-05,2.77279017916516e-05,0.0132791709437716
169.75,0.991227442707263,0.774978501121371,0.105683811906441,0.106797617910961,2.9657882947745e-31,0.00218115863816339,0.00153562829608361,1.8296751413133e-30,3.26543698576861e-30,2.29915081154016e-05,2.49751008098749e-05,0.0125400690612268
170,0.991566370841637,0.783240519034938,0.101976743858009,0.103051480921155,1.81838379299297e-31,0.0019098206910428,0.00134459485995061,2.82515626999577e-30,5.2446712788939e-30,1.95700002896508e-05,2.12584023470837e-05,0.0117312561858975
170.25,0.991949539471694,0.793615490600222,0.097240426175282,0.0982652469931759,3.89569563870347e-31,0.00163982037435283,0.00115450317243828,3.53984932436546e-30,6.85458230596156e-30,1.53750648974958e-05,1.67015488434316e-05,0.0108788362313202
170.5,0.99237671673523,0.805619763614002,0.0917049651209056,0.0926714474889561,9.67789776874019e-31,0.00138260489990938,0.000973412556728405,3.92860789728004e-30,7.38796612612132e-30,1.10011920860979e-05,1.19503200921052e-05,0.0100038237761358
170.75,0.992847064873609,0.818718736789182,0.0856285444350728,0.0865309871576583,1.63125891163159e-30,0.00114584968429915,0.000806726832006165,3.89065844256942e-30,6.62501845250526e-30,7.20001807583352e-06,7.8211997392427e-06,0.00912173161808649
171,0.993358840501345,0.832354123224453,0.0792836490549839,0.0801192226663506,2.56645274652632e-30,0.000934010823278138,0.000657583278895358,3.3044987859995e-30,4.98668222970633e-30,4.48534429665855e-06,4.87231744058697e-06,0.00824300505421283
171.25,0.993909157675896,0.845971210110271,0.0729429750223737,0.0737117240114749,3.59191969917813e-30,0.000749106805679371,0.000527402999242096,2.4301711799622e-30,3.02315015842219e-30,2.9108663153484e-06,3.16200134871404e-06,0.00737409085588037
171.5,0.994493838666373,0.859044314152285,0.0668660146784604,0.067570718334618,4.72071908854562e-30,0.000591450963314997,0.000416406591946603,1.46663961054927e-30,1.39458543403061e-30,2.13274329390659e-06,2.31674575236686e-06,0.00651895283463644
171.75,0.995107356392717,0.871099235246937,0.0612870726822536,0.0619329796411484,5.84060929726187e-30,0.000460221731065417,0.000324015640279969,5.92170597092663e-31,4.74209998826399e-31,1.67925275167422e-06,1.82413030705974e-06,0.00568071242966117
172,0.995742863453097,0.881732172078973,0.0564051990475539,0.0569996557410812,6.96714823271305e-30,0.000353901947755814,0.000249161998354498,1.52515763692042e-31,6.16092675003565e-31,1.23027385812526e-06,1.33641575299167e-06,0.0048629731323917
172.25,0.996392309327155,0.890624827942986,0.0523763031001837,0.0529282990949833,7.83883757102407e-30,0.000270666773713094,0.000190560901555281,2.789138535899e-31,1.72640596894748e-30,7.32440880761639e-07,7.95632228321852e-07,0.00407056986184728
172.5,0.997046649229657,0.8975553970237,0.0493075679696569,0.0498272224397422,8.33669348046884e-30,0.000208766229628672,0.000146980290142689,8.55964230706481e-31,3.4186179233691e-30,3.10932710972297e-07,3.37758435100253e-07,0.00330981256690077
172.75,0.997696137879792,0.90240512038928,0.0472542066911193,0.0477522207029336,8.66375945500765e-30,0.000166891504816607,0.000117498705820022,1.77376514053745e-30,5.2875868227686e-30,8.28552936989937e-08,9.00036353593371e-08,0.00258845221666681
173,0.998330693134236,0.905160206840136,0.0462185664040447,0.0467056657606298,8.59820127357648e-30,0.000144469178588344,0.000101712436074356,2.70774602230029e-30,6.45344672580262e-30,3.11825746557896e-08,3.38728517345159e-08,0.00191556099518964
173.25,0.998940313756183,0.90590906515012,0.0461515728838107,0.0466379661929533,8.1168324540986e-30,0.000141801164438589,9.98340408255947e-05,3.28794121880438e-30,6.71959908583461e-30,3.30279032453952e-08,3.58773860747439e-08,0.00130139577311605
173.5,0.999515524521653,0.904835058728456,0.0469564843811671,0.0474513606854127,7.04865411721772e-30,0.000159966485882898,0.000112623198445425,3.39683433468491e-30,5.88845425978941e-30,6.10242687435974e-09,6.6289138411346e-09,0.000757096204964447
173.75,1.00004780388237,0.902205309235095,0.0484948628682143,0.0490059522060852,5.73791255770314e-30,0.000200433692643516,0.000141113830294825,3.12604273107228e-30,4.39419745598259e-30,3.97633239337462e-08,4.31939052797085e-08,0.000293875690605572
174,1.00052995673783,0.898356177185928,0.050594557719463,0.0511277758270176,4.58362403381861e-30,0.000264398494111228,0.000186147766556276,2.43372004066091e-30,2.31133366964139e-30,3.84810678018393e-07,4.18010224817328e-07,-7.85107324088319e-05
174.25,1.00095641729209,0.893675962895259,0.0530593414175739,0.0536185359810614,3.39271090374168e-30,0.000351942461215763,0.00024778243662791,1.52784257931097e-30,7.41606648576375e-31,1.28669431745613e-06,1.39770388826375e-06,-0.000353840293893848
174.5,1.00132347142127,0.888585366252178,0.0556796723359425,0.0562664826738618,2.29512555259223e-30,0.000461178831136522,0.00032468947936964,7.48918145260736e-31,1.32109291743537e-31,2.78029482906063e-06,3.02016480556394e-06,-0.000531521261982082
174.75,1.00162938732818,0.88351635165948,0.05824392875155,0.0588577638924291,1.36072779838275e-30,0.00058758809073134,0.000413686965625007,2.94423046003219e-31,9.61238429035159e-31,4.61626337609439e-06,5.01453156549215e-06,-0.000618044303458687
175,1.00187445388448,0.87889026704488,0.0605493963104659,0.0611875288679883,6.13794195061188e-31,0.000723746677379141,0.000509548392094709,3.76927829185695e-31,3.18286172347792e-30,6.40659641713249e-06,6.95932561548621e-06,-0.000627192223334294
175.25,1.00206093036897,0.875096433270849,0.0624123184504024,0.063070084420346,1.77316512600553e-31,0.000859625924084105,0.000605213151383522,1.00210160416975e-30,6.23679886025522e-30,7.90835302291158e-06,8.59064629410258e-06,-0.000578836141597705
175.5,1.00219290125155,0.872472700076119,0.0636764417281981,0.0643475303449299,2.10479400093674e-31,0.00098356771231191,0.00069247343302449,2.0134743489302e-30,9.04324177555708e-30,9.23364951290108e-06,1.00302827578901e-05,-0.000496672149246757
175.75,1.00227602875607,0.871289214840692,0.0642196923441169,0.064896506301249,6.53658311324662e-31,0.00108388675357101,0.000763102297747113,2.91256568306292e-30,1.05579093102067e-29,1.07944610981828e-05,1.1725753385214e-05,-0.000405413486057604
176,1.00231721889877,0.871736037051135,0.0639588623175973,0.0646329273764406,1.57506888714837e-30,0.00115082021752271,0.000810226298450559,3.52563392671249e-30,1.11133270267325e-29,1.29711149028084e-05,1.40901980282435e-05,-0.000327826745173176
176.25,1.00232423401817,0.873914839644812,0.0628523959056131,0.0635147998698077,2.93064353024424e-30,0.00117834157126833,0.000829602500079771,3.58459130591589e-30,9.89680038429082e-30,1.57158569092338e-05,1.70717426908849e-05,-0.00028203542023264
176.5,1.00230528016124,0.877834750926501,0.0609014834749711,0.0615433266934814,4.65877935704194e-30,0.00116528129289251,0.000820407509546909,3.14498359718182e-30,7.65200816572968e-30,1.83987711286103e-05,1.99861253732616e-05,-0.000279561094953307
176.75,1.00226859835487,0.88341226431295,0.0581496388663221,0.0587624802822542,6.25311690326796e-30,0.00111533383314505,0.000785242377050999,2.26191205731414e-30,4.98898149082016e-30,2.00745836796109e-05,2.18065186762893e-05,-0.000324383461526079
177,1.00222209116435,0.890475466522851,0.0546807449489445,0.0552570275503853,7.66751563002697e-30,0.00103591543884545,0.000729328455256393,1.28264221300168e-30,2.64360853718421e-30,2.00538086464655e-05,2.17839512768629e-05,-0.000413239022180711
177.25,1.0021730001,0.898773317176503,0.0506153071401984,0.0511487439267438,8.37365993758409e-30,0.000936312919015077,0.000659204052044041,4.81128098141195e-31,1.29544972452674e-30,1.84040720972134e-05,1.99918836830147e-05,-0.00053736824344508
177.5,1.00212763624463,0.907990384139036,0.0461045684319635,0.04659046635927,8.53905088445583e-30,0.000825807271969075,0.000581403384310991,1.32869408998097e-31,1.22585867179592e-30,1.60030356022821e-05,1.73836977298287e-05,-0.000685418930269188
177.75,1.00209116943988,0.917766393025033,0.0413223346716007,0.0417578324422398,8.21032616724556e-30,0.000712323319276301,0.000501505862939891,2.85181722337607e-31,2.56030083168442e-30,1.40535641952373e-05,1.52660356490025e-05,-0.000846560138873409
178,1.00206748299561,0.927719119185023,0.0364547493782624,0.0368389474689465,7.1093478382693e-30,0.000601811172143166,0.000423700618869474,9.30209771577797e-31,4.98962234214569e-30,1.33560655066475e-05,1.4508360250986e-05,-0.00101281603223202
178.25,1.00205909338409,0.937468729177172,0.0316886729534488,0.0320226411702839,5.65084042297281e-30,0.000498240772140353,0.000350782659534355,1.72288582308395e-30,7.6628497851264e-30,1.3824487445738e-05,1.5017195299632e-05,-0.00118004330090438
178.5,1.00206712903839,0.946661375464844,0.0271996332189534,0.0274862912629191,4.1661304978233e-30,0.000403920871269957,0.000284377444376611,2.51793003843487e-30,9.56898691926722e-30,1.45803859355597e-05,1.58383089425743e-05,-0.00134729994671656
178.75,1.00209135969816,0.954990088526444,0.0231404415339978,0.0233843195912217,2.73857272832456e-30,0.000319906539302556,0.000225227787314358,3.09876655868817e-30,1.01110963272903e-29,1.45626738846381e-05,1.58190687842062e-05,-0.00151484965166326
179,1.00213025989133,0.962211914412262,0.0196315176234005,0.0198384149884019,1.72186092311435e-30,0.000246452948437303,0.000173513340410748,3.17688728505075e-30,9.11915145705321e-30,1.32332898054752e-05,1.43749920744291e-05,-0.00168184702406404
179.25,1.00218108967999,0.968160661226257,0.0167538241640356,0.016930393400288,1.04181068099262e-30,0.000183547393173259,0.000129225158453625,2.70550547201499e-30,6.40176723579811e-30,1.09037080544158e-05,1.18444256241764e-05,-0.00184487879058071
179.5,1.00223998639196,0.972754296039576,0.0145451012650357,0.0146983926805619,8.21129388020019e-31,0.000131414243412231,9.2521207380901e-05,1.91173271837279e-30,3.25212930848659e-30,8.48640759656491e-06,9.21857253443636e-06,-0.00199778998517375
179.75,1.00230206721051,0.975996106231877,0.012999757824648,0.0131367628026216,9.66074220287446e-31,9.0755075255751e-05,6.38954265578814e-05,1.08165401194622e-30,8.62990963486588e-31,6.87379380014727e-06,7.46683045945725e-06,-0.00213262685914661
180,1.00236154651242,0.977969352095148,0.0120723407289755,0.0121995716203486,1.46559161452964e-30,6.25372285965301e-05,4.40288643435368e-05,4.02591689169903e-31,7.65571755168795e-32,6.38292077325042e-06,6.93360735507884e-06,-0.00224126444447226
180.25,1.00241187747523,0.978825713870096,0.0116840601049634,0.0118071988910022,2.11916520555665e-30,4.73549711738431e-05,3.33399104596905e-05,8.46079854644522e-32,1.13761531734601e-30,6.62740267168922e-06,7.19918193283367e-06,-0.00231697286606214
180.5,1.00244592382572,0.978768560706174,0.0117314936212841,0.0118551323110863,2.80008579541291e-30,4.46477374576115e-05,3.14339029708291e-05,2.4816336472027e-31,3.64691199521054e-30,6.85784132027506e-06,7.44950167915297e-06,-0.00235518663854406
180.75,1.00245615701635,0.978033028867503,0.0120964218533744,0.0122239065367,3.57703906696167e-30,5.22073642810248e-05,3.67562012460507e-05,7.98229912425955e-31,6.92131550806863e-30,6.48876449419839e-06,7.04858274458174e-06,-0.00235335725757779
181,1.00243487610044,0.976865258395592,0.0126558307779742,0.0127892110947745,4.52820823611782e-30,6.62953450182669e-05,4.6674737878954e-05,1.65015827716519e-30,9.62325042688869e-30,5.43685801828418e-06,5.90592302227841e-06,-0.00231030026834111
181.25,1.00237445782038,0.97550247936459,0.013291403357345,0.0134314819994843,5.48797868106822e-30,8.23711334990432e-05,5.79927755681893e-05,2.39265377506102e-30,1.12916929926508e-29,4.07620472210578e-06,4.42787934333582e-06,-0.00222536472141899
181.5,1.00226763852902,0.974154847015755,0.0138981329541944,0.0140446059443033,6.68182789910373e-30,9.61353950976196e-05,6.7683400181933e-05,2.93649005858442e-30,1.08755730623588e-29,2.9058605003244e-06,3.15656365692889e-06,-0.00209758591425291
181.75,1.00210782088209,0.972989621284718,0.0143918735910106,0.0145435501338306,7.89490691797078e-30,0.000104488197322606,7.35641276191039e-05,3.18472922338824e-30,9.11127353234171e-30,2.20325400280225e-06,2.3933397736913e-06,-0.00192504500955937
182,1.00188940164174,0.972118127163793,0.0147156692505209,0.0148707582890041,8.77503374715449e-30,0.000106090625588391,7.46923051593893e-05,2.74205943955141e-30,6.28717982916849e-30,1.89861517854733e-06,2.06241823047579e-06,-0.00170455470331832
182.25,1.00160810640534,0.971585917832935,0.014844636819184,0.0150010850521338,9.13956084691262e-30,0.000101414530919868,7.14001359597177e-05,2.00303312886526e-30,3.26706615029579e-30,1.71284207345139e-06,1.86061754805628e-06,-0.00143163970425308
182.5,1.00126129521156,0.971366859108862,0.0147890964429517,0.0149449593336109,9.10274476268068e-30,9.23619162620899e-05,6.50267108549138e-05,1.15084304523793e-30,1.07376141632839e-30,1.41160604035308e-06,1.53339237185555e-06,-0.00110091488542485
182.75,1.00084820290432,0.971361964875605,0.0145956148889366,0.0147494386696059,8.79898432132304e-30,8.16490526769156e-05,5.74844000089072e-05,3.99410960152203e-31,3.68557261256203e-32,9.72612111954055e-07,1.05652423594925e-06,-0.000707018434147111
183,1.00037009673596,0.971403389946699,0.0143456785381216,0.0144968682293948,8.01281295539339e-30,7.21729917654307e-05,5.08128507614216e-05,5.02292049539961e-32,3.80668586331745e-31,5.58595226818303e-07,6.06788038073773e-07,-0.000245936714215356
183.25,0.999830344093089,0.971263389054296,0.0141518412440422,0.0143009880761665,6.7612320231239e-30,6.65475648111544e-05,4.685231132271e-05,1.39571035175769e-31,1.73983215526632e-30,3.46703365401654e-07,3.7661520325547e-07,0.000283781625495583
183.5,0.999234382804598,0.970667638783738,0.0141513894535172,0.0143005315242027,5.47927808707267e-30,6.69327034052239e-05,4.71234652464206e-05,6.51115779001444e-31,3.7646404768338e-30,3.65983022420939e-07,3.97558212962397e-07,0.000880440238542612
183.75,0.998589595327875,0.96931206614707,0.0144978091385931,0.0146506021404701,4.19042280391134e-30,7.51866723662214e-05,5.29346098691626e-05,1.39773027028626e-30,5.66651718481061e-30,4.73327866397866e-07,5.14164234902832e-07,0.00153952257386647
184,0.997905098911446,0.96688221557014,0.0153505803689843,0.0155123607616428,2.84928510337776e-30,9.32606236390028e-05,6.56594390085476e-05,2.14673909832839e-30,7.09129369995626e-30,4.8142375284561e-07,5.22958594071019e-07,0.00225484329923309
184.25,0.997191453454557,0.963074237613246,0.0168640123245292,0.0170417428383001,1.74821930071159e-30,0.000123663905989105,8.70646407457085e-05,2.72846533839385e-30,7.34241196908271e-30,3.3229081174152e-07,3.60959206320927e-07,0.00302000722392504
184.5,0.996460280963942,0.957616557467122,0.0191759241076425,0.0193780199539984,7.88673838688751e-31,0.000169793016303803,0.000119541493108934,2.85316061143417e-30,6.6615346146486e-30,1.75329431329714e-07,1.90455980548416e-07,0.00382949847123748
184.75,0.995723810052302,0.950291048459066,0.0223969623850347,0.0226330048851821,2.3438973712325e-31,0.000235951994636016,0.000166120223050586,2.67171358636626e-30,4.88283899210276e-30,2.82231646182949e-07,3.06581185530334e-07,0.00467898427071745
185,0.994994378284362,0.940952349423422,0.0266012446190301,0.0268815962211341,5.86740680191293e-32,0.000326981966365972,0.000230209188398792,1.9478389182676e-30,2.94723338403432e-30,8.57583068302819e-07,9.31571059896817e-07,0.00556480973641404
185.25,0.994283927077738,0.92954397842731,0.031818865234944,0.0321542055535456,3.59350091296649e-31,0.000447529795785256,0.000315079978926692,1.14287341471999e-30,1.36600315989783e-30,1.89080870810466e-06,2.05393825668446e-06,0.00648295078420014
185.5,0.993603525127526,0.916110041551978,0.0380306392473765,0.0384314457056731,1.14535342769571e-30,0.00060109346957822,0.000423195325789113,4.47328408662452e-31,4.90743375412195e-31,3.17603802194872e-06,3.45005074813001e-06,0.00742787349497265
