t,x,v,Ekin,Epot,Etot
40.2900000000,-0.8521560790,-0.5232877000,0.1369150085,0.3630849915,0.5000000000
40.2950000000,-0.8547618547,-0.5190203963,0.1346910859,0.3653089141,0.5000000000
40.3000000000,-0.8573462613,-0.5147401171,0.1324786941,0.3675213059,0.5000000000
40.3050000000,-0.8599092344,-0.5104469694,0.1302780543,0.3697219457,0.5000000000
40.3100000000,-0.8624507098,-0.5061410606,0.1280893866,0.3719106134,0.5000000000
40.3150000000,-0.8649706239,-0.5018224983,0.1259129099,0.3740870901,0.5000000000
40.3200000000,-0.8674689138,-0.4974913904,0.1237488418,0.3762511582,0.5000000000
40.3250000000,-0.8699455171,-0.4931478453,0.1215973986,0.3784026014,0.5000000000
40.3300000000,-0.8724003717,-0.4887919715,0.1194587957,0.3805412043,0.5000000000
40.3350000000,-0.8748334164,-0.4844238779,0.1173332467,0.3826667533,0.5000000000
40.3400000000,-0.8772445903,-0.4800436738,0.1152209644,0.3847790356,0.5000000000
40.3450000000,-0.8796338332,-0.4756514685,0.1131221598,0.3868778402,0.5000000000
40.3500000000,-0.8820010852,-0.4712473721,0.1110370428,0.3889629572,0.5000000000
40.3550000000,-0.8843462873,-0.4668314944,0.1089658221,0.3910341779,0.5000000000
40.3600000000,-0.8866693807,-0.4624039460,0.1069087047,0.3930912953,0.5000000000
40.3650000000,-0.8889703075,-0.4579648376,0.1048658962,0.3951341038,0.5000000000
40.3700000000,-0.8912490100,-0.4535142800,0.1028376011,0.3971623989,0.5000000000
40.3750000000,-0.8935054314,-0.4490523846,0.1008240221,0.3991759779,0.5000000000
40.3800000000,-0.8957395151,-0.4445792629,0.0988253605,0.4011746395,0.5000000000
40.3850000000,-0.8979512055,-0.4400950268,0.0968418163,0.4031581837,0.5000000000
40.3900000000,-0.9001404471,-0.4355997883,0.0948735878,0.4051264122,0.5000000000
40.3950000000,-0.9023071852,-0.4310936598,0.0929208718,0.4070791282,0.5000000000
40.4000000000,-0.9044513657,-0.4265767540,0.0909838635,0.4090161365,0.5000000000
40.4050000000,-0.9065729350,-0.4220491839,0.0890627568,0.4109372432,0.5000000000
40.4100000000,-0.9086718400,-0.4175110625,0.0871577436,0.4128422564,0.5000000000
40.4150000000,-0.9107480282,-0.4129625033,0.0852690146,0.4147309854,0.5000000000
40.4200000000,-0.9128014478,-0.4084036201,0.0833967585,0.4166032415,0.5000000000
40.4250000000,-0.9148320474,-0.4038345269,0.0815411625,0.4184588375,0.5000000000
40.4300000000,-0.9168397762,-0.3992553378,0.0797024124,0.4202975876,0.5000000000
40.4350000000,-0.9188245841,-0.3946661673,0.0778806918,0.4221193082,0.5000000000
40.4400000000,-0.9207864214,-0.3900671302,0.0760761830,0.4239238170,0.5000000000
40.4450000000,-0.9227252392,-0.3854583415,0.0742890665,0.4257109335,0.5000000000
40.4500000000,-0.9246409888,-0.3808399163,0.0725195209,0.4274804791,0.5000000000
40.4550000000,-0.9265336225,-0.3762119701,0.0707677232,0.4292322768,0.5000000000
40.4600000000,-0.9284030928,-0.3715746186,0.0690338486,0.4309661514,0.5000000000
40.4650000000,-0.9302493532,-0.3669279779,0.0673180705,0.4326819295,0.5000000000
40.4700000000,-0.9320723573,-0.3622721639,0.0656205604,0.4343794396,0.5000000000
40.4750000000,-0.9338720597,-0.3576072931,0.0639414880,0.4360585120,0.5000000000
40.4800000000,-0.9356484153,-0.3529334822,0.0622810214,0.4377189786,0.5000000000
40.4850000000,-0.9374013798,-0.3482508479,0.0606393265,0.4393606735,0.5000000000
40.4900000000,-0.9391309093,-0.3435595075,0.0590165676,0.4409834324,0.5000000000
40.4950000000,-0.9408369606,-0.3388595780,0.0574129068,0.4425870932,0.5000000000
40.5000000000,-0.9425194910,-0.3341511770,0.0558285046,0.4441714954,0.5000000000
40.5050000000,-0.9441784584,-0.3294344223,0.0542635193,0.4457364807,0.5000000000
40.5100000000,-0.9458138215,-0.3247094318,0.0527181076,0.4472818924,0.5000000000
40.5150000000,-0.9474255392,-0.3199763235,0.0511924238,0.4488075762,0.5000000000
40.5200000000,-0.9490135714,-0.3152352159,0.0496866207,0.4503133793,0.5000000000
40.5250000000,-0.9505778782,-0.3104862274,0.0482008487,0.4517991513,0.5000000000
40.5300000000,-0.9521184207,-0.3057294767,0.0467352565,0.4532647435,0.5000000000
40.5350000000,-0.9536351603,-0.3009650828,0.0452899905,0.4547100095,0.5000000000
40.5400000000,-0.9551280590,-0.2961931648,0.0438651955,0.4561348045,0.5000000000
40.5450000000,-0.9565970796,-0.2914138420,0.0424610137,0.4575389863,0.5000000000
40.5500000000,-0.9580421853,-0.2866272339,0.0410775856,0.4589224144,0.5000000000
40.5550000000,-0.9594633400,-0.2818334601,0.0397150496,0.4602849504,0.5000000000
40.5600000000,-0.9608605081,-0.2770326405,0.0383735419,0.4616264581,0.5000000000
40.5650000000,-0.9622336548,-0.2722248951,0.0370531967,0.4629468033,0.5000000000
40.5700000000,-0.9635827457,-0.2674103440,0.0357541460,0.4642458540,0.5000000000
40.5750000000,-0.9649077471,-0.2625891078,0.0344765198,0.4655234802,0.5000000000
40.5800000000,-0.9662086259,-0.2577613068,0.0332204456,0.4667795544,0.5000000000
40.5850000000,-0.9674853495,-0.2529270618,0.0319860493,0.4680139507,0.5000000000
40.5900000000,-0.9687378860,-0.2480864936,0.0307734541,0.4692265459,0.5000000000
40.5950000000,-0.9699662041,-0.2432397233,0.0295827815,0.4704172185,0.5000000000
40.6000000000,-0.9711702731,-0.2383868720,0.0284141504,0.4715858496,0.5000000000
40.6050000000,-0.9723500629,-0.2335280610,0.0272676776,0.4727323224,0.5000000000
40.6100000000,-0.9735055439,-0.2286634118,0.0261434780,0.4738565220,0.5000000000
40.6150000000,-0.9746366874,-0.2237930461,0.0250416637,0.4749583363,0.5000000000
40.6200000000,-0.9757434651,-0.2189170856,0.0239623452,0.4760376548,0.5000000000
40.6250000000,-0.9768258492,-0.2140356521,0.0229056302,0.4770943698,0.5000000000
40.6300000000,-0.9778838127,-0.2091488678,0.0218716244,0.4781283756,0.5000000000
40.6350000000,-0.9789173291,-0.2042568547,0.0208604314,0.4791395686,0.5000000000
40.6400000000,-0.9799263727,-0.1993597353,0.0198721520,0.4801278480,0.5000000000
40.6450000000,-0.9809109182,-0.1944576318,0.0189068853,0.4810931147,0.5000000000
40.6500000000,-0.9818709409,-0.1895506670,0.0179647277,0.4820352723,0.5000000000
40.6550000000,-0.9828064170,-0.1846389633,0.0170457734,0.4829542266,0.5000000000
40.6600000000,-0.9837173229,-0.1797226438,0.0161501143,0.4838498857,0.5000000000
40.6650000000,-0.9846036359,-0.1748018311,0.0152778401,0.4847221599,0.5000000000
40.6700000000,-0.9854653339,-0.1698766484,0.0144290378,0.4855709622,0.5000000000
40.6750000000,-0.9863023953,-0.1649472188,0.0136037925,0.4863962075,0.5000000000
40.6800000000,-0.9871147992,-0.1600136656,0.0128021866,0.4871978134,0.5000000000
40.6850000000,-0.9879025253,-0.1550761120,0.0120243003,0.4879756997,0.5000000000
40.6900000000,-0.9886655539,-0.1501346815,0.0112702113,0.4887297887,0.5000000000
40.6950000000,-0.9894038659,-0.1451894976,0.0105399951,0.4894600049,0.5000000000
40.7000000000,-0.9901174428,-0.1402406840,0.0098337247,0.4901662753,0.5000000000
40.7050000000,-0.9908062669,-0.1352883644,0.0091514708,0.4908485292,0.5000000000
40.7100000000,-0.9914703208,-0.1303326627,0.0084933015,0.4915066985,0.5000000000
40.7150000000,-0.9921095881,-0.1253737025,0.0078592826,0.4921407174,0.5000000000
40.7200000000,-0.9927240526,-0.1204116081,0.0072494777,0.4927505223,0.5000000000
40.7250000000,-0.9933136991,-0.1154465034,0.0066639476,0.4933360524,0.5000000000
40.7300000000,-0.9938785128,-0.1104785125,0.0061027509,0.4938972491,0.5000000000
40.7350000000,-0.9944184796,-0.1055077597,0.0055659437,0.4944340563,0.5000000000
40.7400000000,-0.9949335860,-0.1005343691,0.0050535797,0.4949464203,0.5000000000
40.7450000000,-0.9954238191,-0.0955584653,0.0045657101,0.4954342899,0.5000000000
40.7500000000,-0.9958891667,-0.0905801724,0.0041023838,0.4958976162,0.5000000000
40.7550000000,-0.9963296171,-0.0855996151,0.0036636471,0.4963363529,0.5000000000
40.7600000000,-0.9967451593,-0.0806169178,0.0032495437,0.4967504563,0.5000000000
40.7650000000,-0.9971357829,-0.0756322050,0.0028601152,0.4971398848,0.5000000000
40.7700000000,-0.9975014782,-0.0706456015,0.0024954005,0.4975045995,0.5000000000
40.7750000000,-0.9978422360,-0.0656572318,0.0021554360,0.4978445640,0.5000000000
40.7800000000,-0.9981580478,-0.0606672207,0.0018402558,0.4981597442,0.5000000000
40.7850000000,-0.9984489057,-0.0556756929,0.0015498914,0.4984501086,0.5000000000
40.7900000000,-0.9987148024,-0.0506827733,0.0012843718,0.4987156282,0.5000000000
40.7950000000,-0.9989557313,-0.0456885865,0.0010437235,0.4989562765,0.5000000000
40.8000000000,-0.9991716863,-0.0406932576,0.0008279706,0.4991720294,0.5000000000
40.8050000000,-0.9993626622,-0.0356969113,0.0006371347,0.4993628653,0.5000000000
40.8100000000,-0.9995286540,-0.0306996726,0.0004712349,0.4995287651,0.5000000000
40.8150000000,-0.9996696576,-0.0257016664,0.0003302878,0.4996697122,0.5000000000
40.8200000000,-0.9997856696,-0.0207030177,0.0002143075,0.4997856925,0.5000000000
40.8250000000,-0.9998766869,-0.0157038514,0.0001233055,0.4998766945,0.5000000000
40.8300000000,-0.9999427074,-0.0107042924,0.0000572909,0.4999427091,0.5000000000
40.8350000000,-0.9999837294,-0.0057044659,0.0000162705,0.4999837295,0.5000000000
40.8400000000,-0.9999997518,-0.0007044968,0.0000002482,0.4999997518,0.5000000000
40.8450000000,-0.9999907743,0.0042954899,0.0000092256,0.4999907744,0.5000000000
40.8500000000,-0.9999567971,0.0092953693,0.0000432019,0.4999567981,0.5000000000
40.8550000000,-0.9998978210,0.0142950162,0.0001021737,0.4998978263,0.5000000000
40.8600000000,-0.9998138476,0.0192943058,0.0001861351,0.4998138649,0.5000000000
40.8650000000,-0.9997048788,0.0242931130,0.0002950777,0.4997049223,0.5000000000
40.8700000000,-0.9995709174,0.0292913129,0.0004289905,0.4995710095,0.5000000000
40.8750000000,-0.9994119669,0.0342887806,0.0005878602,0.4994121398,0.5000000000
40.8800000000,-0.9992280311,0.0392853910,0.0007716710,0.4992283290,0.5000000000
40.8850000000,-0.9990191146,0.0442810192,0.0009804043,0.4990195957,0.5000000000
40.8900000000,-0.9987852227,0.0492755405,0.0012140394,0.4987859606,0.5000000000
40.8950000000,-0.9985263612,0.0542688298,0.0014725529,0.4985274471,0.5000000000
40.9000000000,-0.9982425367,0.0592607625,0.0017559190,0.4982440810,0.5000000000
40.9050000000,-0.9979337561,0.0642512136,0.0020641092,0.4979358908,0.5000000000
40.9100000000,-0.9976000272,0.0692400585,0.0023970928,0.4976029072,0.5000000000
40.9150000000,-0.9972413584,0.0742271723,0.0027548366,0.4972451634,0.5000000000
40.9200000000,-0.9968577586,0.0792124305,0.0031373046,0.4968626954,0.5000000000
40.9250000000,-0.9964492374,0.0841957084,0.0035444587,0.4964555413,0.5000000000
40.9300000000,-0.9960158050,0.0891768814,0.0039762581,0.4960237419,0.5000000000
40.9350000000,-0.9955574723,0.0941558249,0.0044326597,0.4955673403,0.5000000000
40.9400000000,-0.9950742507,0.0991324146,0.0049136178,0.4950863822,0.5000000000
40.9450000000,-0.9945661523,0.1041065260,0.0054190844,0.4945809156,0.5000000000
40.9500000000,-0.9940331898,0.1090780347,0.0059490088,0.4940509912,0.5000000000
40.9550000000,-0.9934753765,0.1140468164,0.0065033382,0.4934966618,0.5000000000
40.9600000000,-0.9928927263,0.1190127471,0.0070820170,0.4929179830,0.5000000000
40.9650000000,-0.9922852540,0.1239757023,0.0076849874,0.4923150126,0.5000000000
40.9700000000,-0.9916529745,0.1289355582,0.0083121891,0.4916878109,0.5000000000
40.9750000000,-0.9909959038,0.1338921908,0.0089635594,0.4910364406,0.5000000000
40.9800000000,-0.9903140582,0.1388454760,0.0096390331,0.4903609669,0.5000000000
40.9850000000,-0.9896074548,0.1437952901,0.0103385427,0.4896614573,0.5000000000
40.9900000000,-0.9888761113,0.1487415093,0.0110620183,0.4889379817,0.5000000000
40.9950000000,-0.9881200459,0.1536840100,0.0118093875,0.4881906125,0.5000000000
41.0000000000,-0.9873392776,0.1586226686,0.0125805755,0.4874194245,0.5000000000
41.0050000000,-0.9865338258,0.1635573616,0.0133755053,0.4866244947,0.5000000000
41.0100000000,-0.9857037108,0.1684879657,0.0141940973,0.4858059027,0.5000000000
41.0150000000,-0.9848489532,0.1734143577,0.0150362697,0.4849637303,0.5000000000
41.0200000000,-0.9839695744,0.1783364142,0.0159019383,0.4840980617,0.5000000000
41.0250000000,-0.9830655965,0.1832540124,0.0167910165,0.4832089835,0.5000000000
41.0300000000,-0.9821370419,0.1881670292,0.0177034154,0.4822965846,0.5000000000
41.0350000000,-0.9811839340,0.1930753419,0.0186390438,0.4813609562,0.5000000000
41.0400000000,-0.9802062965,0.1979788277,0.0195978081,0.4804021919,0.5000000000
41.0450000000,-0.9792041540,0.2028773640,0.0205796124,0.4794203876,0.5000000000
41.0500000000,-0.9781775314,0.2077708284,0.0215843586,0.4784156414,0.5000000000
41.0550000000,-0.9771264543,0.2126590986,0.0226119461,0.4773880539,0.5000000000
41.0600000000,-0.9760509492,0.2175420523,0.0236622723,0.4763377277,0.5000000000
41.0650000000,-0.9749510429,0.2224195674,0.0247352320,0.4752647680,0.5000000000
41.0700000000,-0.9738267628,0.2272915221,0.0258307180,0.4741692820,0.5000000000
41.0750000000,-0.9726781371,0.2321577945,0.0269486208,0.4730513792,0.5000000000
41.0800000000,-0.9715051946,0.2370182629,0.0280888285,0.4719111715,0.5000000000
41.0850000000,-0.9703079644,0.2418728059,0.0292512271,0.4707487729,0.5000000000
41.0900000000,-0.9690864766,0.2467213021,0.0304357005,0.4695642995,0.5000000000
41.0950000000,-0.9678407616,0.2515636303,0.0316421300,0.4683578699,0.5000000000
41.1000000000,-0.9665708507,0.2563996694,0.0328703952,0.4671296048,0.5000000000
41.1050000000,-0.9652767756,0.2612292986,0.0341203732,0.4658796268,0.5000000000
41.1100000000,-0.9639585686,0.2660523970,0.0353919390,0.4646080610,0.5000000000
41.1150000000,-0.9626162627,0.2708688441,0.0366849653,0.4633150347,0.5000000000
41.1200000000,-0.9612498915,0.2756785195,0.0379993231,0.4620006769,0.5000000000
41.1250000000,-0.9598594890,0.2804813029,0.0393348806,0.4606651194,0.5000000000
41.1300000000,-0.9584450902,0.2852770744,0.0406915046,0.4593084954,0.5000000000
41.1350000000,-0.9570067302,0.2900657139,0.0420690592,0.4579309408,0.5000000000
41.1400000000,-0.9555444451,0.2948471018,0.0434674067,0.4565325933,0.5000000000
41.1450000000,-0.9540582715,0.2996211185,0.0448864073,0.4551135927,0.5000000000
41.1500000000,-0.9525482464,0.3043876448,0.0463259191,0.4536740809,0.5000000000
41.1550000000,-0.9510144077,0.3091465613,0.0477857982,0.4522142018,0.5000000000
41.1600000000,-0.9494567937,0.3138977492,0.0492658985,0.4507341015,0.5000000000
41.1650000000,-0.9478754433,0.3186410897,0.0507660720,0.4492339280,0.5000000000
41.1700000000,-0.9462703960,0.3233764642,0.0522861688,0.4477138312,0.5000000000
41.1750000000,-0.9446416921,0.3281037542,0.0538260368,0.4461739632,0.5000000000
41.1800000000,-0.9429893722,0.3328228417,0.0553855220,0.4446144780,0.5000000000
41.1850000000,-0.9413134776,0.3375336087,0.0569644685,0.4430355315,0.5000000000
41.1900000000,-0.9396140501,0.3422359373,0.0585627184,0.4414372816,0.5000000000
41.1950000000,-0.9378911324,0.3469297100,0.0601801118,0.4398198882,0.5000000000
41.2000000000,-0.9361447675,0.3516148095,0.0618164871,0.4381835129,0.5000000000
41.2050000000,-0.9343749990,0.3562911187,0.0634716806,0.4365283194,0.5000000000
41.2100000000,-0.9325818712,0.3609585206,0.0651455268,0.4348544732,0.5000000000
41.2150000000,-0.9307654288,0.3656168985,0.0668378582,0.4331621418,0.5000000000
41.2200000000,-0.9289257174,0.3702661361,0.0685485058,0.4314514942,0.5000000000
41.2250000000,-0.9270627829,0.3749061170,0.0702772983,0.4297227017,0.5000000000
41.2300000000,-0.9251766719,0.3795367253,0.0720240629,0.4279759371,0.5000000000
41.2350000000,-0.9232674315,0.3841578452,0.0737886250,0.4262113750,0.5000000000
41.2400000000,-0.9213351094,0.3887693611,0.0755708081,0.4244291919,0.5000000000
41.2450000000,-0.9193797540,0.3933711579,0.0773704339,0.4226295661,0.5000000000
41.2500000000,-0.9174014142,0.3979631204,0.0791873226,0.4208126774,0.5000000000
41.2550000000,-0.9154001394,0.4025451338,0.0810212924,0.4189787076,0.5000000000
41.2600000000,-0.9133759797,0.4071170836,0.0828721599,0.4171278401,0.5000000000
41.2650000000,-0.9113289856,0.4116788555,0.0847397400,0.4152602600,0.5000000000
41.2700000000,-0.9092592083,0.4162303355,0.0866238461,0.4133761539,0.5000000000
41.2750000000,-0.9071666995,0.4207714097,0.0885242896,0.4114757104,0.5000000000
41.2800000000,-0.9050515117,0.4253019647,0.0904408806,0.4095591194,0.5000000000
41.2850000000,-0.9029136976,0.4298218871,0.0923734273,0.4076265727,0.5000000000
41.2900000000,-0.9007533107,0.4343310640,0.0943217366,0.4056782634,0.5000000000
41.2950000000,-0.8985704051,0.4388293827,0.0962856136,0.4037143864,0.5000000000
41.3000000000,-0.8963650352,0.4433167307,0.0982648618,0.4017351382,0.5000000000
41.3050000000,-0.8941372562,0.4477929957,0.1002592835,0.3997407165,0.5000000000
41.3100000000,-0.8918871239,0.4522580660,0.1022686791,0.3977313209,0.5000000000
41.3150000000,-0.8896146944,0.4567118298,0.1042928477,0.3957071523,0.5000000000
41.3200000000,-0.8873200246,0.4611541758,0.1063315869,0.3936684131,0.5000000000
41.3250000000,-0.8850031719,0.4655849931,0.1083846929,0.3916153071,0.5000000000
41.3300000000,-0.8826641941,0.4700041707,0.1104519602,0.3895480398,0.5000000000
41.3350000000,-0.8803031498,0.4744115982,0.1125331823,0.3874668177,0.5000000000
41.3400000000,-0.8779200979,0.4788071655,0.1146281509,0.3853718491,0.5000000000
41.3450000000,-0.8755150980,0.4831907626,0.1167366565,0.3832633435,0.5000000000
41.3500000000,-0.8730882104,0.4875622800,0.1188584884,0.3811415116,0.5000000000
41.3550000000,-0.8706394956,0.4919216084,0.1209934344,0.3790065656,0.5000000000
41.3600000000,-0.8681690148,0.4962686387,0.1231412809,0.3768587191,0.5000000000
41.3650000000,-0.8656768299,0.5006032623,0.1253018131,0.3746981869,0.5000000000
41.3700000000,-0.8631630030,0.5049253709,0.1274748151,0.3725251849,0.5000000000
41.3750000000,-0.8606275972,0.5092348564,0.1296600695,0.3703399305,0.5000000000
41.3800000000,-0.8580706757,0.5135316110,0.1318573578,0.3681426422,0.5000000000
41.3850000000,-0.8554923025,0.5178155274,0.1340664602,0.3659335398,0.5000000000
41.3900000000,-0.8528925420,0.5220864984,0.1362871559,0.3637128441,0.5000000000
41.3950000000,-0.8502714592,0.5263444173,0.1385192228,0.3614807772,0.5000000000
41.4000000000,-0.8476291197,0.5305891776,0.1407624377,0.3592375623,0.5000000000
41.4050000000,-0.8449655896,0.5348206732,0.1430165762,0.3569834238,0.5000000000
41.4100000000,-0.8422809353,0.5390387983,0.1452814130,0.3547185870,0.5000000000
41.4150000000,-0.8395752241,0.5432434474,0.1475567216,0.3524432784,0.5000000000
41.4200000000,-0.8368485235,0.5474345155,0.1498422744,0.3501577256,0.5000000000
41.4250000000,-0.8341009017,0.5516118978,0.1521378429,0.3478621571,0.5000000000
41.4300000000,-0.8313324275,0.5557754898,0.1544431975,0.3455568025,0.5000000000
41.4350000000,-0.8285431700,0.5599251874,0.1567581078,0.3432418922,0.5000000000
41.4400000000,-0.8257331989,0.5640608870,0.1590823421,0.3409176579,0.5000000000
41.4450000000,-0.8229025846,0.5681824850,0.1614156681,0.3385843319,0.5000000000
41.4500000000,-0.8200513977,0.5722898785,0.1637578525,0.3362421475,0.5000000000
41.4550000000,-0.8171797097,0.5763829648,0.1661086611,0.3338913389,0.5000000000
41.4600000000,-0.8142875921,0.5804616416,0.1684678587,0.3315321413,0.5000000000
41.4650000000,-0.8113751174,0.5845258068,0.1708352094,0.3291647906,0.5000000000
41.4700000000,-0.8084423584,0.5885753589,0.1732104766,0.3267895234,0.5000000000
41.4750000000,-0.8054893884,0.5926101967,0.1755934226,0.3244065774,0.5000000000
41.4800000000,-0.8025162811,0.5966302192,0.1779838093,0.3220161907,0.5000000000
41.4850000000,-0.7995231110,0.6006353261,0.1803813975,0.3196186025,0.5000000000
41.4900000000,-0.7965099529,0.6046254170,0.1827859475,0.3172140525,0.5000000000
41.4950000000,-0.7934768821,0.6086003924,0.1851972188,0.3148027812,0.5000000000
41.5000000000,-0.7904239743,0.6125601528,0.1876149704,0.3123850296,0.5000000000
41.5050000000,-0.7873513060,0.6165045992,0.1900389604,0.3099610396,0.5000000000
41.5100000000,-0.7842589540,0.6204336331,0.1924689465,0.3075310535,0.5000000000
41.5150000000,-0.7811469956,0.6243471561,0.1949046857,0.3050953143,0.5000000000
41.5200000000,-0.7780155085,0.6282450705,0.1973459343,0.3026540657,0.5000000000
41.5250000000,-0.7748645710,0.6321272788,0.1997924483,0.3002075517,0.5000000000
41.5300000000,-0.7716942620,0.6359936839,0.2022439830,0.2977560170,0.5000000000
41.5350000000,-0.7685046607,0.6398441892,0.2047002932,0.2952997068,0.5000000000
41.5400000000,-0.7652958468,0.6436786985,0.2071611334,0.2928388666,0.5000000000
41.5450000000,-0.7620679005,0.6474971158,0.2096262575,0.2903737425,0.5000000000
41.5500000000,-0.7588209026,0.6512993457,0.2120954189,0.2879045811,0.5000000000
41.5550000000,-0.7555549342,0.6550852932,0.2145683707,0.2854316293,0.5000000000
41.5600000000,-0.7522700770,0.6588548636,0.2170448656,0.2829551344,0.5000000000
41.5650000000,-0.7489664130,0.6626079626,0.2195246561,0.2804753439,0.5000000000
41.5700000000,-0.7456440250,0.6663444965,0.2220074940,0.2779925060,0.5000000000
41.5750000000,-0.7423029958,0.6700643718,0.2244931312,0.2755068688,0.5000000000
41.5800000000,-0.7389434092,0.6737674955,0.2269813190,0.2730186810,0.5000000000
41.5850000000,-0.7355653490,0.6774537751,0.2294718087,0.2705281913,0.5000000000
41.5900000000,-0.7321688996,0.6811231184,0.2319643512,0.2680356488,0.5000000000
41.5950000000,-0.7287541461,0.6847754336,0.2344586972,0.2655413028,0.5000000000
41.6000000000,-0.7253211738,0.6884106295,0.2369545974,0.2630454026,0.5000000000
41.6050000000,-0.7218700685,0.6920286151,0.2394518021,0.2605481979,0.5000000000
41.6100000000,-0.7184009165,0.6956293001,0.2419500616,0.2580499384,0.5000000000
41.6150000000,-0.7149138045,0.6992125944,0.2444491261,0.2555508739,0.5000000000
41.6200000000,-0.7114088197,0.7027784083,0.2469487456,0.2530512544,0.5000000000
41.6250000000,-0.7078860497,0.7063266529,0.2494486703,0.2505513297,0.5000000000
41.6300000000,-0.7043455826,0.7098572393,0.2519486501,0.2480513499,0.5000000000
41.6350000000,-0.7007875069,0.7133700794,0.2544484351,0.2455515649,0.5000000000
41.6400000000,-0.6972119115,0.7168650852,0.2569477752,0.2430522248,0.5000000000
41.6450000000,-0.6936188859,0.7203421695,0.2594464205,0.2405535795,0.5000000000
41.6500000000,-0.6900085199,0.7238012452,0.2619441213,0.2380558787,0.5000000000
41.6550000000,-0.6863809036,0.7272422259,0.2644406276,0.2355593724,0.5000000000
41.6600000000,-0.6827361279,0.7306650256,0.2669356898,0.2330643102,0.5000000000
41.6650000000,-0.6790742838,0.7340695587,0.2694290585,0.2305709415,0.5000000000
41.6700000000,-0.6753954629,0.7374557402,0.2719204843,0.2280795157,0.5000000000
41.6750000000,-0.6716997571,0.7408234852,0.2744097181,0.2255902819,0.5000000000
41.6800000000,-0.6679872589,0.7441727097,0.2768965110,0.2231034890,0.5000000000
41.6850000000,-0.6642580611,0.7475033300,0.2793806142,0.2206193858,0.5000000000
41.6900000000,-0.6605122568,0.7508152627,0.2818617793,0.2181382207,0.5000000000
41.6950000000,-0.6567499397,0.7541084250,0.2843397583,0.2156602417,0.5000000000
41.7000000000,-0.6529712039,0.7573827347,0.2868143034,0.2131856966,0.5000000000
41.7050000000,-0.6491761439,0.7606381099,0.2892851671,0.2107148329,0.5000000000
41.7100000000,-0.6453648545,0.7638744691,0.2917521023,0.2082478977,0.5000000000
41.7150000000,-0.6415374311,0.7670917315,0.2942148623,0.2057851377,0.5000000000
41.7200000000,-0.6376939692,0.7702898167,0.2966732008,0.2033267992,0.5000000000
41.7250000000,-0.6338345650,0.7734686446,0.2991268721,0.2008731279,0.5000000000
41.7300000000,-0.6299593150,0.7766281359,0.3015756307,0.1984243693,0.5000000000
41.7350000000,-0.6260683160,0.7797682115,0.3040192319,0.1959807681,0.5000000000
41.7400000000,-0.6221616653,0.7828887930,0.3064574311,0.1935425689,0.5000000000
41.7450000000,-0.6182394607,0.7859898023,0.3088899846,0.1911100154,0.5000000000
41.7500000000,-0.6143018001,0.7890711618,0.3113166492,0.1886833508,0.5000000000
41.7550000000,-0.6103487819,0.7921327947,0.3137371822,0.1862628178,0.5000000000
41.7600000000,-0.6063805051,0.7951746242,0.3161513415,0.1838486585,0.5000000000
41.7650000000,-0.6023970688,0.7981965745,0.3185588857,0.1814411143,0.5000000000
41.7700000000,-0.5983985726,0.8011985698,0.3209595741,0.1790404259,0.5000000000
41.7750000000,-0.5943851165,0.8041805352,0.3233531666,0.1766468334,0.5000000000
41.7800000000,-0.5903568008,0.8071423962,0.3257394239,0.1742605761,0.5000000000
41.7850000000,-0.5863137262,0.8100840787,0.3281181072,0.1718818928,0.5000000000
41.7900000000,-0.5822559938,0.8130055090,0.3304889789,0.1695110211,0.5000000000
41.7950000000,-0.5781837050,0.8159066143,0.3328518017,0.1671481983,0.5000000000
41.8000000000,-0.5740969616,0.8187873220,0.3352063393,0.1647936607,0.5000000000
41.8050000000,-0.5699958659,0.8216475600,0.3375523565,0.1624476435,0.5000000000
41.8100000000,-0.5658805202,0.8244872569,0.3398896184,0.1601103816,0.5000000000
41.8150000000,-0.5617510276,0.8273063417,0.3422178915,0.1577821085,0.5000000000
41.8200000000,-0.5576074913,0.8301047438,0.3445369428,0.1554630572,0.5000000000
41.8250000000,-0.5534500148,0.8328823933,0.3468465406,0.1531534594,0.5000000000
41.8300000000,-0.5492787021,0.8356392209,0.3491464537,0.1508535463,0.5000000000
41.8350000000,-0.5450936574,0.8383751575,0.3514364523,0.1485635477,0.5000000000
41.8400000000,-0.5408949854,0.8410901347,0.3537163074,0.1462836926,0.5000000000
41.8450000000,-0.5366827911,0.8437840848,0.3559857909,0.1440142091,0.5000000000
41.8500000000,-0.5324571797,0.8464569403,0.3582446759,0.1417553241,0.5000000000
41.8550000000,-0.5282182570,0.8491086344,0.3604927365,0.1395072635,0.5000000000
41.8600000000,-0.5239661288,0.8517391008,0.3627297479,0.1372702520,0.5000000000
41.8650000000,-0.5197009014,0.8543482739,0.3649554865,0.1350445135,0.5000000000
41.8700000000,-0.5154226816,0.8569360882,0.3671697296,0.1328302704,0.5000000000
41.8750000000,-0.5111315763,0.8595024792,0.3693722559,0.1306277441,0.5000000000
41.8800000000,-0.5068276927,0.8620473827,0.3715628450,0.1284371550,0.5000000000
41.8850000000,-0.5025111384,0.8645707350,0.3737412779,0.1262587221,0.5000000000
41.8900000000,-0.4981820213,0.8670724731,0.3759073368,0.1240926632,0.5000000000
41.8950000000,-0.4938404498,0.8695525345,0.3780608051,0.1219391949,0.5000000000
