# elem xi1 xi2 x y psi_FEM psi_exact difference
       2  0.800000000000 -0.600000000000  2.375000000000  0.250000000000 -0.194393571289 -0.194030774147 -0.000362797142
       2  0.800000000000 -0.400000000000  2.375000000000  0.375000000000 -0.195414640782 -0.194571751564 -0.000842889218
       2  0.800000000000 -0.200000000000  2.375000000000  0.500000000000 -0.196435710274 -0.195322994232 -0.001112716043
       2  0.800000000000  0.000000000000  2.375000000000  0.625000000000 -0.197456779767 -0.196278572417 -0.001178207350
       2  0.800000000000  0.200000000000  2.375000000000  0.750000000000 -0.198477849260 -0.197431130006 -0.001046719254
       2  0.800000000000  0.400000000000  2.375000000000  0.875000000000 -0.199498918752 -0.198772065338 -0.000726853414
       2  0.800000000000  0.600000000000  2.375000000000  1.000000000000 -0.200519988245 -0.200291732236 -0.000228256008
       2  0.800000000000  0.800000000000  2.375000000000  1.125000000000 -0.201541057737 -0.201979652057  0.000438594320
       2  0.800000000000  1.000000000000  2.375000000000  1.250000000000 -0.202562127230 -0.203824727949  0.001262600719
       2  1.000000000000 -1.000000000000  2.500000000000  0.000000000000 -0.199383418959 -0.199383418959  0.000000000000
       2  1.000000000000 -0.800000000000  2.500000000000  0.125000000000 -0.200296526368 -0.199484856157 -0.000811670211
       2  1.000000000000 -0.600000000000  2.500000000000  0.250000000000 -0.201209633777 -0.199788394242 -0.001421239535
       2  1.000000000000 -0.400000000000  2.500000000000  0.375000000000 -0.202122741186 -0.200291732236 -0.001831008950
       2  1.000000000000 -0.200000000000  2.500000000000  0.500000000000 -0.203035848596 -0.200991099325 -0.002044749270
       2  1.000000000000  0.000000000000  2.500000000000  0.625000000000 -0.203948956005 -0.201881347571 -0.002067608434
       2  1.000000000000  0.200000000000  2.500000000000  0.750000000000 -0.204862063414 -0.202956075001 -0.001905988413
       2  1.000000000000  0.400000000000  2.500000000000  0.875000000000 -0.205775170824 -0.204207773076 -0.001567397747
       2  1.000000000000  0.600000000000  2.500000000000  1.000000000000 -0.206688278233 -0.205627991703 -0.001060286529
       2  1.000000000000  0.800000000000  2.500000000000  1.125000000000 -0.207601385642 -0.207207514682 -0.000393870960
       2  1.000000000000  1.000000000000  2.500000000000  1.250000000000 -0.208514493051 -0.208936538628  0.000422045576
       3 -1.000000000000 -1.000000000000  2.500000000000  0.000000000000 -0.199383418959 -0.199383418959  0.000000000000
       3 -1.000000000000 -0.800000000000  2.500000000000  0.125000000000 -0.200296526368 -0.199484856157 -0.000811670211
       3 -1.000000000000 -0.600000000000  2.500000000000  0.250000000000 -0.201209633777 -0.199788394242 -0.001421239535
       3 -1.000000000000 -0.400000000000  2.500000000000  0.375000000000 -0.202122741186 -0.200291732236 -0.001831008950
       3 -1.000000000000 -0.200000000000  2.500000000000  0.500000000000 -0.203035848596 -0.200991099325 -0.002044749270
       3 -1.000000000000  0.000000000000  2.500000000000  0.625000000000 -0.203948956005 -0.201881347571 -0.002067608434
       3 -1.000000000000  0.200000000000  2.500000000000  0.750000000000 -0.204862063414 -0.202956075001 -0.001905988413
       3 -1.000000000000  0.400000000000  2.500000000000  0.875000000000 -0.205775170824 -0.204207773076 -0.001567397747
