t,energy,center,max_abs_u
35.2375,8.21941512962e-09,-9.58543212655331e-05,9.58543212655331e-05
35.24375,8.40595456545459e-09,-9.84206658136056e-05,9.84206658136056e-05
35.25,8.59473049339269e-09,-0.000100949067322378,0.000100949067322378
35.25625,8.78545183463257e-09,-0.000103438551044983,0.000103438551044983
35.2625,8.97782451067339e-09,-0.00010588815723789,0.00010588815723789
35.26875,9.17155189677381e-09,-0.000108296941531015,0.000108296941531015
35.275,9.3663352793384e-09,-0.000110663975291974,0.000110663975291974
35.28125,9.56187431651847e-09,-0.000112988345984146,0.000112988345984146
35.2875,9.7578675013138e-09,-0.000115269157518517,0.000115269157518517
35.29375,9.95401262647004e-09,-0.000117505530599179,0.000117505530599179
35.3,1.01500072504549e-08,-0.000119696603062197,0.000119696603062197
35.30625,1.03455491637933e-08,-0.000121841530207692,0.000121841530207692
35.3125,1.05403368550449e-08,-0.000123939485125289,0.000123939485125289
35.31875,1.07340699757106e-08,-0.000125989659013084,0.000125989659013084
35.325,1.09264498033524e-08,-0.000127991261489825,0.000127991261489825
35.33125,1.11171797022059e-08,-0.000129943520899724,0.000129943520899724
35.3375,1.13059655805706e-08,-0.000131845684609648,0.000131845684609648
35.34375,1.14925163442785e-08,-0.000133697019298956,0.000133697019298956
35.35,1.16765443455502e-08,-0.000135496811242335,0.000135496811242335
35.35625,1.18577658265417e-08,-0.000137244366585444,0.000137244366585444
35.3625,1.20359013568811e-08,-0.000138939011612707,0.000138939011612707
35.36875,1.22106762645151e-08,-0.000140580093006748,0.000140580093006748
35.375,1.23818210592096e-08,-0.000142166978099661,0.000142166978099661
35.38125,1.25490718480766e-08,-0.000143699055116673,0.000143699055116673
35.3875,1.27121707424858e-08,-0.000145175733412321,0.000145175733412321
35.39375,1.28708662557289e-08,-0.000146596443698604,0.000146596443698604
35.4,1.30249136908079e-08,-0.000147960638264576,0.000147960638264576
35.40625,1.31740755177481e-08,-0.000149267791187367,0.000149267791187367
35.4125,1.33181217398539e-08,-0.00015051739853488,0.00015051739853488
35.41875,1.34568302483328e-08,-0.000151708978560035,0.000151708978560035
35.425,1.35899871647423e-08,-0.000152842071886259,0.000152842071886259
35.43125,1.37173871707519e-08,-0.000153916241684274,0.000153916241684274
35.4375,1.38388338247357e-08,-0.00015493107384058,0.00015493107384058
35.44375,1.39541398647079e-08,-0.00015588617711763,0.00015588617711763
35.45,1.40631274971018e-08,-0.000156781183305037,0.000156781183305037
35.45625,1.41656286709156e-08,-0.000157615747361288,0.000157615747361288
35.4625,1.42614853368096e-08,-0.000158389547546272,0.000158389547546272
35.46875,1.43505496907811e-08,-0.000159102285545217,0.000159102285545217
35.475,1.44326844020626e-08,-0.000159753686584031,0.000159753686584031
35.48125,1.45077628248812e-08,-0.000160343499535409,0.000160343499535409
35.4875,1.45756691937428e-08,-0.000160871497015385,0.000160871497015385
35.49375,1.46362988019369e-08,-0.000161337475470712,0.000161337475470712
35.5,1.46895581629935e-08,-0.000161741255257463,0.000161741255257463
35.50625,1.4735365154843e-08,-0.000162082680710689,0.000162082680710689
35.5125,1.47736491464449e-08,-0.000162361620204615,0.000162361620204615
35.51875,1.48043511066864e-08,-0.000162577966203193,0.000162577966203193
35.525,1.48274236953905e-08,-0.000162731635301238,0.000162731635301238
35.53125,1.48428313363018e-08,-0.000162822568256361,0.000162822568256361
35.5375,1.48505502719484e-08,-0.000162850730011826,0.000162850730011826
35.54375,1.48505686002898e-08,-0.000162816109710375,0.000162816109710375
35.55,1.48428862930809e-08,-0.000162718720698854,0.000162718720698854
35.55625,1.48275151959051e-08,-0.000162558600523134,0.000162558600523134
35.5625,1.48044790098859e-08,-0.00016233581091303,0.00016233581091303
35.56875,1.4773813255131e-08,-0.000162050437757854,0.000162050437757854
35.575,1.47355652159867e-08,-0.000161702591073548,0.000161702591073548
35.58125,1.46897938681632e-08,-0.000161292404961313,0.000161292404961313
35.5875,1.46365697878034e-08,-0.000160820037556469,0.000160820037556469
35.59375,1.4575975042622e-08,-0.000160285670966705,0.000160285670966705
35.6,1.45081030653247e-08,-0.000159689511200646,0.000159689511200646
35.60625,1.44330585095481e-08,-0.000159031788088309,0.000159031788088309
35.6125,1.43509570885356e-08,-0.000158312755193635,0.000158312755193635
35.61875,1.42619253967449e-08,-0.000157532689717674,0.000157532689717674
35.625,1.41661007146321e-08,-0.000156691892391389,0.000156691892391389
35.63125,1.40636307969381e-08,-0.000155790687358732,0.000155790687358732
35.6375,1.39546736448459e-08,-0.000154829422051284,0.000154829422051284
35.64375,1.38393972623662e-08,-0.000153808467054723,0.000153808467054723
35.65,1.37179793973027e-08,-0.000152728215966377,0.000152728215966377
35.65625,1.35906072671796e-08,-0.000151589085243414,0.000151589085243414
35.6625,1.34574772705651e-08,-0.000150391514042136,0.000150391514042136
35.66875,1.33187946842458e-08,-0.000149135964048806,0.000149135964048806
35.675,1.31747733467127e-08,-0.00014782291930183,0.00014782291930183
35.68125,1.3025635328436e-08,-0.00014645288600499,0.00014645288600499
35.6875,1.28716105894412e-08,-0.000145026392332118,0.000145026392332118
35.69375,1.27129366247258e-08,-0.000143543988223707,0.000143543988223707
35.7,1.25498580980582e-08,-0.0001420062451752,0.0001420062451752
35.70625,1.23826264647113e-08,-0.00014041375601633,0.00014041375601633
35.7125,1.221149958372e-08,-0.000138767134681773,0.000138767134681773
35.71875,1.20367413202903e-08,-0.000137067015974341,0.000137067015974341
35.725,1.18586211389718e-08,-0.000135314055321263,0.000135314055321263
35.73125,1.16774136881879e-08,-0.000133508928522517,0.000133508928522517
35.7375,1.1493398376739e-08,-0.000131652331489989,0.000131652331489989
35.74375,1.13068589429373e-08,-0.00012974497997794,0.00012974497997794
35.75,1.11180830170799e-08,-0.000127787609306436,0.000127787609306436
35.75625,1.09273616779506e-08,-0.000125780974078447,0.000125780974078447
35.7625,1.07349890040197e-08,-0.000123725847889783,0.000123725847889783
35.76875,1.05412616200071e-08,-0.000121623023030931,0.000121623023030931
35.775,1.03464782395039e-08,-0.000119473310181164,0.000119473310181164
35.78125,1.01509392043728e-08,-0.000117277538095791,0.000117277538095791
35.7875,9.95494602164193e-09,-0.000115036553286784,0.000115036553286784
35.79375,9.75880089860455e-09,-0.000112751219696504,0.000112751219696504
35.8,9.56280627683369e-09,-0.000110422418364589,0.000110422418364589
35.80625,9.36726436583329e-09,-0.000108051047088335,0.000108051047088335
35.8125,9.17247667705269e-09,-0.000105638020076626,0.000105638020076626
35.81875,8.97874355898105e-09,-0.000103184267597307,0.000103184267597307
35.825,8.78636373403603e-09,-0.00010069073561833,0.00010069073561833
35.83125,8.59563383796074e-09,-9.81583854432232e-05,9.81583854432232e-05
35.8375,8.40684796243591e-09,-9.55881933409977e-05,9.55881933409977e-05
35.84375,8.22029720161052e-09,-9.29811501700375e-05,9.29811501700375e-05
35.85,8.03626920325122e-09,-9.03382609957631e-05,9.03382609957631e-05
35.85625,7.85504772520124e-09,-8.766054470257e-05,8.766054470257e-05
35.8625,7.6769121978457e-09,-8.49490336008009e-05,8.49490336008009e-05
35.86875,7.50213729325369e-09,-8.22047730291108e-05,8.22047730291108e-05
35.875,7.3309925016593e-09,-7.9428820952016e-05,7.9428820952016e-05
35.88125,7.16374171592848e-09,-7.66222475522226e-05,7.66222475522226e-05
35.8875,7.00064282465219e-09,-7.37861348177055e-05,7.37861348177055e-05
35.89375,6.84194731449934e-09,-7.09215761240756e-05,7.09215761240756e-05
35.9,6.68789988244558e-09,-6.80296758129657e-05,6.80296758129657e-05
35.90625,6.53873805847056e-09,-6.51115487666797e-05,6.51115487666797e-05
35.9125,6.3946918393029e-09,-6.21683199787742e-05,6.21683199787742e-05
35.91875,6.2559833337785e-09,-5.92011241203129e-05,5.92011241203129e-05
35.925,6.12282642036045e-09,-5.62111051020976e-05,5.62111051020976e-05
35.93125,5.99542641735528e-09,-5.319941563344e-05,5.319941563344e-05
35.9375,5.87397976632959e-09,-5.01672167777827e-05,5.01672167777827e-05
35.94375,5.75867372921363e-09,-4.71156775052232e-05,4.71156775052232e-05
35.95,5.64968609955722e-09,-4.40459742420427e-05,4.40459742420427e-05
35.95625,5.54718492838403e-09,-4.09592904173454e-05,4.09592904173454e-05
35.9625,5.45132826506849e-09,-3.78568160067908e-05,3.78568160067908e-05
35.96875,5.36226391363531e-09,-3.47397470735313e-05,3.47397470735313e-05
35.975,5.28012920485695e-09,-3.16092853068066e-05,3.16092853068066e-05
35.98125,5.20505078450031e-09,-2.84666375587472e-05,2.84666375587472e-05
35.9875,5.13714441804864e-09,-2.53130153795161e-05,2.53130153795161e-05
35.99375,5.07651481219859e-09,-2.2149634550582e-05,2.2149634550582e-05
36,5.02325545340879e-09,-1.89777146159788e-05,1.89777146159788e-05
36.00625,4.9774484637495e-09,-1.57984784117168e-05,1.69464235920017e-05
36.0125,4.9391644742779e-09,-1.26131515938605e-05,1.52943287417859e-05
36.01875,4.90846251613243e-09,-9.42296216592379e-06,1.38022584567822e-05
36.025,4.8853899295118e-09,-6.22914000595063e-06,1.24172655483942e-05
36.03125,4.86998229067763e-09,-3.03291639298797e-06,1.1120683380035e-05
36.0375,4.86226335709698e-09,1.64476467562525e-07,9.9012349453782e-06
36.04375,4.86224503081015e-09,3.36180591952907e-06,8.75013217608407e-06
36.05,4.86992734007911e-09,6.55783933157067e-06,7.66354639646745e-06
36.05625,4.8852984393443e-09,9.75134457219139e-06,9.75134457219139e-06
36.0625,4.90833462748861e-09,1.29410904844155e-05,1.29410904844155e-05
36.06875,4.93900038438312e-09,1.61258473604235e-05,1.61258473604235e-05
36.075,4.97724842565517e-09,1.93043874157514e-05,1.93043874157514e-05
36.08125,5.02301977559697e-09,2.24754852625618e-05,2.24754852625618e-05
36.0875,5.07624385810401e-09,2.56379183820438e-05,2.56379183820438e-05
36.09375,5.13683860550128e-09,2.87904675959943e-05,2.87904675959943e-05
36.1,5.20471058508578e-09,3.19319175369715e-05,3.19319175369715e-05
36.10625,5.27975514318826e-09,3.5061057116428e-05,3.5061057116428e-05
36.1125,5.36185656653898e-09,3.81766799912084e-05,3.81766799912084e-05
36.11875,5.45088826069352e-09,4.12775850289639e-05,4.12775850289639e-05
36.125,5.54671294523898e-09,4.43625767718844e-05,4.43625767718844e-05
36.13125,5.64918286546698e-09,4.74304658975106e-05,4.74304658975106e-05
36.1375,5.75814002019139e-09,5.0480069676456e-05,5.0480069676456e-05
36.14375,5.8734164053689e-09,5.35102124279906e-05,5.35102124279906e-05
36.15,5.99483427315563e-09,5.6519725973799e-05,5.6519725973799e-05
36.15625,6.12220640599396e-09,5.9507450088945e-05,5.9507450088945e-05
36.1625,6.25533640529476e-09,6.24722329491493e-05,6.24722329491493e-05
36.16875,6.39401899426706e-09,6.54129315745203e-05,6.54129315745203e-05
36.175,6.53804033443184e-09,6.83284122700851e-05,6.83284122700851e-05
36.18125,6.68717835533626e-09,7.12175510628127e-05,7.12175510628127e-05
36.1875,6.84120309696295e-09,7.40792341347001e-05,7.40792341347001e-05
36.19375,6.99987706431117e-09,7.6912358252062e-05,7.6912358252062e-05
36.2,7.16295559360543e-09,7.9715831191157e-05,7.9715831191157e-05
36.20625,7.33018722956126e-09,8.24885721596443e-05,8.24885721596443e-05
36.2125,7.50131411311501e-09,8.52295122132176e-05,8.52295122132176e-05
36.21875,7.67607237901895e-09,8.79375946674019e-05,8.79375946674019e-05
36.225,7.8541925626969e-09,9.06117755048338e-05,9.06117755048338e-05
36.23125,8.03540001574178e-09,9.32510237779032e-05,9.32510237779032e-05
36.2375,8.2194153294083e-09,9.58543220062863e-05,9.58543220062863e-05
36.24375,8.40595476544028e-09,9.84206665691142e-05,9.84206665691142e-05
36.25,8.59473069356442e-09,0.000100949068091801,0.000100949068091801
36.25625,8.78545203498874e-09,0.00010343855182747,0.00010343855182747
36.2625,8.97782471122462e-09,0.000105888158032762,0.000105888158032762
36.26875,9.17155209754178e-09,0.000108296942337832,0.000108296942337832
36.275,9.36633548034417e-09,0.000110663976110385,0.000110663976110385
36.28125,9.56187451776447e-09,0.000112988346813624,0.000112988346813624
36.2875,9.75786770276996e-09,0.000115269158358119,0.000115269158358119
36.29375,9.95401282806614e-09,0.000117505531447476,0.000117505531447476
36.3,1.0150007452078e-08,0.000119696603917423,0.000119696603917423
36.30625,1.03455493652915e-08,0.000121841531067947,0.000121841531067947
36.3125,1.05403370562438e-08,0.000123939485988677,0.000123939485988677
36.31875,1.07340701764443e-08,0.00012598965987789,0.00012598965987789
36.325,1.09264500034918e-08,0.000127991262354738,0.000127991262354738
36.33125,1.11171799016647e-08,0.000129943521763848,0.000129943521763848
36.3375,1.13059657792935e-08,0.000131845685472199,0.000131845685472199
36.34375,1.14925165422307e-08,0.000133697020159115,0.000133697020159115
36.35,1.16765445427199e-08,0.00013549681209959,0.00013549681209959
36.35625,1.18577660229372e-08,0.000137244367439892,0.000137244367439892
36.3625,1.2035901552509e-08,0.000138939012464574,0.000138939012464574
36.36875,1.22106764593539e-08,0.000140580093855543,0.000140580093855543
36.375,1.23818212532085e-08,0.000142166978944134,0.000142166978944134
36.38125,1.25490720411867e-08,0.000143699055955739,0.000143699055955739
36.3875,1.27121709346948e-08,0.000145175734245773,0.000145175734245773
36.39375,1.28708664470704e-08,0.000146596444526826,0.000146596444526826
36.4,1.3024913881345e-08,0.000147960639087909,0.000147960639087909
36.40625,1.31740757075424e-08,0.000149267792005985,0.000149267792005985
36.4125,1.33181219289308e-08,0.000150517399348887,0.000150517399348887
36.41875,1.34568304366597e-08,0.000151708979369203,0.000151708979369203
36.425,1.3589987352243e-08,0.000152842072689788,0.000152842072689788
36.43125,1.37173873573579e-08,0.000153916242481294,0.000153916242481294
36.4375,1.38388340104368e-08,0.000154931074630974,0.000154931074630974
36.44375,1.39541400495483e-08,0.000155886177901997,0.000155886177901997
36.45,1.40631276811242e-08,0.000156781184083709,0.000156781184083709
36.45625,1.41656288541101e-08,0.000157615748133697,0.000157615748133697
36.4625,1.42614855191151e-08,0.000158389548311468,0.000158389548311468
36.46875,1.43505498721269e-08,0.000159102286302744,0.000159102286302744
36.475,1.44326845823955e-08,0.000159753687333972,0.000159753687333972
36.48125,1.45077630041577e-08,0.000160343500277702,0.000160343500277702
36.4875,1.45756693719053e-08,0.000160871497749415,0.000160871497749415
36.49375,1.46362989789029e-08,0.00016133747619559,0.00016133747619559
36.5,1.4689558338664e-08,0.00016174125597246,0.00016174125597246
36.50625,1.47353653291138e-08,0.000162082681415306,0.000162082681415306
36.5125,1.4773649319212e-08,0.000162361620898368,0.000162361620898368
36.51875,1.48043512778476e-08,0.000162577966885421,0.000162577966885421
36.525,1.4827423864848e-08,0.000162731635971046,0.000162731635971046
36.53125,1.48428315039744e-08,0.000162822568912816,0.000162822568912816
36.5375,1.48505504377841e-08,0.000162850730654454,0.000162850730654454
36.54375,1.48505687642628e-08,0.000162816110339482,0.000162816110339482
36.55,1.48428864551638e-08,0.000162718721315034,0.000162718721315034
36.55625,1.4827515356046e-08,0.000162558601126254,0.000162558601126254
36.5625,1.48044791680206e-08,0.000162335811502019,0.000162335811502019
36.56875,1.47738134112235e-08,0.000162050438331831,0.000162050438331831
36.575,1.47355653700454e-08,0.000161702591632924,0.000161702591632924
36.58125,1.4689794020201e-08,0.000161292405507226,0.000161292405507226
36.5875,1.46365699377825e-08,0.00016082003808911,0.00016082003808911
36.59375,1.45759751904476e-08,0.000160285671484752,0.000160285671484752
36.6,1.45081032108943e-08,0.000159689511702553,0.000159689511702553
36.60625,1.44330586527953e-08,0.000159031788573687,0.000159031788573687
36.6125,1.43509572294206e-08,0.000158312755662985,0.000158312755662985
36.61875,1.42619255352142e-08,0.000157532690171153,0.000157532690171153
36.625,1.4166100850596e-08,0.000156691892828335,0.000156691892828335
36.63125,1.40636309302825e-08,0.000155790687778156,0.000155790687778156
36.6375,1.39546737754492e-08,0.000154829422452215,0.000154829422452215
36.64375,1.38393973901124e-08,0.000153808467436079,0.000153808467436079
36.65,1.37179795220941e-08,0.000152728216327129,0.000152728216327129
36.65625,1.35906073889558e-08,0.000151589085583197,0.000151589085583197
36.6625,1.34574773893056e-08,0.000150391514361324,0.000150391514361324
36.66875,1.33187947999468e-08,0.00014913596434773,0.00014913596434773
36.675,1.31747734593594e-08,0.000147822919580168,0.000147822919580168
36.68125,1.30256354379949e-08,0.000146452886262153,0.000146452886262153
36.6875,1.28716106958704e-08,0.00014502639256792,0.00014502639256792
36.69375,1.27129367279836e-08,0.000143543988438218,0.000143543988438218
36.7,1.25498581981032e-08,0.00014200624536806,0.00014200624536806
36.70625,1.23826265615114e-08,0.00014041375618666,0.00014041375618666
36.7125,1.22114996772772e-08,0.000138767134828957,0.000138767134828957
36.71875,1.20367414106561e-08,0.000137067016098739,0.000137067016098739
36.725,1.18586212262334e-08,0.000135314055424033,0.000135314055424033
36.73125,1.16774137724317e-08,0.000133508928604803,0.000133508928604803
36.7375,1.14933984580195e-08,0.000131652331552254,0.000131652331552254
36.74375,1.13068590212731e-08,0.000129744980019911,0.000129744980019911
36.75,1.11180830924728e-08,0.00012778760932756,0.00012778760932756
36.75625,1.09273617504081e-08,0.000125780974078451,0.000125780974078451
36.7625,1.07349890735682e-08,0.000123725847868897,0.000123725847868897
36.76875,1.0541261686694e-08,0.000121623022989718,0.000121623022989718
36.775,1.03464783033949e-08,0.000119473310120226,0.000119473310120226
36.78125,1.01509392655436e-08,0.000117277538015657,0.000117277538015657
36.7875,9.95494608016874e-09,0.000115036553187886,0.000115036553187886
36.79375,9.75880095455779e-09,0.00011275121957915,0.00011275121957915
36.8,9.56280633028195e-09,0.000110422418229036,0.000110422418229036
36.80625,9.36726441685324e-09,0.000108051046935051,0.000108051046935051
36.8125,9.172476725733e-09,0.000105638019906414,0.000105638019906414
36.81875,8.97874360541576e-09,0.000103184267411049,0.000103184267411049
36.825,8.78636377831473e-09,0.000100690735416681,0.000100690735416681
36.83125,8.59563388016443e-09,9.81583852267644e-05,9.81583852267644e-05
36.8375,8.4068480026423e-09,9.55881931106416e-05,9.55881931106416e-05
36.84375,8.22029723989924e-09,9.29811499269873e-05,9.29811499269873e-05
36.85,8.03626923970136e-09,9.03382607409782e-05,9.03382607409782e-05
36.85625,7.85504775988881e-09,8.76605444364884e-05,8.76605444364884e-05
36.8625,7.6769122308397e-09,8.4949033323725e-05,8.4949033323725e-05
36.86875,7.50213732461491e-09,8.22047727416451e-05,8.22047727416451e-05
36.875,7.33099253143985e-09,7.94288206548871e-05,7.94288206548871e-05
36.88125,7.16374174417245e-09,7.66222472457824e-05,7.66222472457824e-05
36.8875,7.00064285139992e-09,7.3786134501862e-05,7.3786134501862e-05
36.89375,6.84194733979192e-09,7.09215757986856e-05,7.09215757986856e-05
36.9,6.68789990632382e-09,6.80296754780774e-05,6.80296754780774e-05
36.90625,6.53873808097016e-09,6.51115484223866e-05,6.51115484223866e-05
36.9125,6.39469186045106e-09,6.21683196250407e-05,6.21683196250407e-05
36.91875,6.25598335359645e-09,5.92011237570035e-05,5.92011237570035e-05
36.925,6.12282643886997e-09,5.62111047289876e-05,5.62111047289876e-05
36.93125,5.99542643458291e-09,5.31994152500975e-05,5.31994152500975e-05
36.9375,5.87397978230817e-09,5.01672163835985e-05,5.01672163835985e-05
36.94375,5.7586737439821e-09,4.71156770997341e-05,4.71156770997341e-05
36.95,5.64968611316044e-09,4.40459738251984e-05,4.40459738251984e-05
36.95625,5.54718494087269e-09,4.09592899893684e-05,4.09592899893684e-05
36.9625,5.4513282764978e-09,3.78568155678025e-05,3.78568155678025e-05
36.96875,5.36226392406396e-09,3.47397466233828e-05,3.47397466233828e-05
36.975,5.28012921434647e-09,3.16092848452732e-05,3.16092848452732e-05
36.98125,5.20505079311456e-09,2.84666370858871e-05,2.84666370858871e-05
36.9875,5.13714442585138e-09,2.53130148959138e-05,2.53130148959138e-05
36.99375,5.07651481925138e-09,2.21496340572276e-05,2.21496340572276e-05
37,5.02325545976996e-09,1.89777141137449e-05,1.89777141137449e-05
37.00625,4.97744846947658e-09,1.57984779008476e-05,1.69464230851333e-05
37.0125,4.93916447942915e-09,1.26131510740731e-05,1.5294328234629e-05
37.01875,4.90846252076636e-09,9.4229616371067e-06,1.3802257950256e-05
37.025,4.8853899336841e-09,6.22913946868431e-06,1.24172650436124e-05
37.03125,4.86998229443915e-09,3.03291584833464e-06,1.11206828740711e-05
37.0375,4.86226336049308e-09,-1.64477018602573e-07,9.90123444247641e-06
37.04375,4.86224503388103e-09,-3.3618064761937e-06,8.75013167832446e-06
37.05,4.86992734286092e-09,-6.55783989315445e-06,7.66354590609712e-06
37.05625,4.88529844187061e-09,-9.75134513798617e-06,9.75134513798617e-06
37.0625,4.90833462979205e-09,-1.29410910538312e-05,1.29410910538312e-05
37.06875,4.93900038649554e-09,-1.61258479329551e-05,1.61258479329551e-05
37.075,4.97724842760798e-09,-1.93043879908404e-05,1.93043879908404e-05
37.08125,5.02301977742187e-09,-2.24754858397029e-05,2.24754858397029e-05
37.0875,5.07624385983221e-09,-2.56379189610085e-05,2.56379189610085e-05
37.09375,5.13683860715911e-09,-2.87904681766506e-05,2.87904681766506e-05
37.1,5.20471058669032e-09,-3.19319181187857e-05,3.19319181187857e-05
37.10625,5.27975514474893e-09,-3.50610576984145e-05,3.50610576984145e-05
37.1125,5.36185656806442e-09,-3.81766805725324e-05,3.81766805725324e-05
37.11875,5.45088826219514e-09,-4.12775856093644e-05,4.12775856093644e-05
37.125,5.54671294672445e-09,-4.43625773512738e-05,4.43625773512738e-05
37.13125,5.64918286693348e-09,-4.74304664753201e-05,4.74304664753201e-05
37.1375,5.75814002162884e-09,-5.04800702516484e-05,5.04800702516484e-05
37.14375,5.87341640677533e-09,-5.35102129997064e-05,5.35102129997064e-05
37.15,5.99483427455022e-09,-5.65197265418362e-05,5.65197265418362e-05
37.15625,6.12220640741503e-09,-5.95074506536592e-05,5.95074506536592e-05
37.1625,6.25533640678241e-09,-6.24722335110283e-05,6.24722335110283e-05
37.16875,6.39401899584134e-09,-6.54129321337439e-05,6.54129321337439e-05
37.175,6.53804033608175e-09,-6.8328412826212e-05,6.8328412826212e-05
37.18125,6.68717835702676e-09,-7.12175516148048e-05,7.12175516148048e-05
37.1875,6.84120309865673e-09,-7.4079234681427e-05,7.4079234681427e-05
37.19375,6.99987706598928e-09,-7.69123587929219e-05,7.69123587929219e-05
37.2,7.16295559527218e-09,-7.97158317262159e-05,7.97158317262159e-05
37.20625,7.33018723123134e-09,-8.24885726892028e-05,8.24885726892028e-05
37.2125,7.50131411479725e-09,-8.52295127373355e-05,8.52295127373355e-05
37.21875,7.67607238071055e-09,-8.7937595185814e-05,8.7937595185814e-05
37.225,7.85419256438854e-09,-9.06117760171514e-05,9.06117760171514e-05
37.23125,8.03540001741961e-09,-9.32510242837762e-05,9.32510242837762e-05
37.2375,8.21941533104598e-09,-9.58543225053949e-05,9.58543225053949e-05
37.24375,8.40595476698755e-09,-9.84206670610546e-05,9.84206670610546e-05
37.25,8.59473069494676e-09,-0.000100949068575973,0.000100949068575973
37.25625,8.78545203611795e-09,-0.000103438552303059,0.000103438552303059
37.2625,8.97782471201445e-09,-0.000105888158498848,0.000105888158498848
37.26875,9.17155209791813e-09,-0.000108296942793562,0.000108296942793562
37.275,9.36633548025062e-09,-0.000110663976555167,0.000110663976555167
37.28125,9.56187451716467e-09,-0.000112988347247295,0.000112988347247295
37.2875,9.75786770164582e-09,-0.00011526915878092,0.00011526915878092
37.29375,9.95401282641179e-09,-0.000117505531859728,0.000117505531859728
37.3,1.01500074498952e-08,-0.000119696604319162,0.000119696604319162
37.30625,1.03455493625897e-08,-0.000121841531458991,0.000121841531458991
37.3125,1.05403370530365e-08,-0.00012393948636907,0.00012393948636907
37.31875,1.07340701727315e-08,-0.000125989660247997,0.000125989660247997
37.325,1.09264499992386e-08,-0.000127991262714708,0.000127991262714708
37.33125,1.1117179896801e-08,-0.000129943522113155,0.000129943522113155
37.3375,1.13059657737386e-08,-0.000131845685809997,0.000131845685809997
37.34375,1.14925165359195e-08,-0.000133697020484939,0.000133697020484939
37.35,1.16765445356012e-08,-0.000135496812413432,0.000135496812413432
37.35625,1.18577660149523e-08,-0.000137244367741636,0.000137244367741636
37.3625,1.20359015435793e-08,-0.000138939012753738,0.000138939012753738
37.36875,1.22106764493872e-08,-0.000140580094131619,0.000140580094131619
37.375,1.23818212421122e-08,-0.000142166979206817,0.000142166979206817
37.38125,1.25490720288658e-08,-0.000143699056204638,0.000143699056204638
37.3875,1.27121709210442e-08,-0.000145175734480172,0.000145175734480172
37.39375,1.28708664319718e-08,-0.000146596444745953,0.000146596444745953
37.4,1.30249138646689e-08,-0.000147960639291209,0.000147960639291209
37.40625,1.31740756891541e-08,-0.000149267792192887,0.000149267792192887
37.4125,1.33181219087037e-08,-0.000150517399518533,0.000150517399518533
37.41875,1.34568304144924e-08,-0.000151708979520779,0.000151708979520779
37.425,1.35899873280671e-08,-0.000152842072823056,0.000152842072823056
37.43125,1.37173873311256e-08,-0.000153916242596465,0.000153916242596465
37.4375,1.38388339821002e-08,-0.000154931074728072,0.000154931074728072
37.44375,1.39541400190621e-08,-0.000155886177980699,0.000155886177980699
37.45,1.40631276484689e-08,-0.000156781184143929,0.000156781184143929
37.45625,1.41656288193052e-08,-0.000157615748176016,0.000157615748176016
37.4625,1.42614854822004e-08,-0.000158389548336748,0.000158389548336748
37.46875,1.43505498331278e-08,-0.000159102286311429,0.000159102286311429
37.475,1.443268454131e-08,-0.000159753687325953,0.000159753687325953
37.48125,1.45077629609736e-08,-0.000160343500252753,0.000160343500252753
37.4875,1.45756693266286e-08,-0.000160871497707585,0.000160871497707585
37.49375,1.46362989315714e-08,-0.000161337476137271,0.000161337476137271
37.5,1.46895582893434e-08,-0.00016174125589832,0.00016174125589832
37.50625,1.47353652778809e-08,-0.000162082681326174,0.000162082681326174
37.5125,1.47736492661401e-08,-0.000162361620795006,0.000162361620795006
37.51875,1.48043512229959e-08,-0.000162577966768313,0.000162577966768313
37.525,1.48274238082641e-08,-0.000162731635840493,0.000162731635840493
37.53125,1.48428314456984e-08,-0.000162822568769218,0.000162822568769218
37.5375,1.48505503778468e-08,-0.000162850730498297,0.000162850730498297
37.54375,1.48505687026817e-08,-0.000162816110171013,0.000162816110171013
37.55,1.48428863919472e-08,-0.000162718721134162,0.000162718721134162
37.55625,1.48275152912029e-08,-0.000162558600932955,0.000162558600932955
37.5625,1.48044791015627e-08,-0.000162335811296656,0.000162335811296656
37.56875,1.47738133431556e-08,-0.000162050438114846,0.000162050438114846
37.575,1.4735565300357e-08,-0.000161702591404326,0.000161702591404326
37.58125,1.46897939488813e-08,-0.000161292405266697,0.000161292405266697
37.5875,1.46365698648424e-08,-0.000160820037836631,0.000160820037836631
37.59375,1.45759751159242e-08,-0.000160285671220823,0.000160285671220823
37.6,1.45081031348345e-08,-0.000159689511427718,0.000159689511427718
37.60625,1.44330585752412e-08,-0.000159031788288161,0.000159031788288161
37.6125,1.43509571504114e-08,-0.000158312755366945,0.000158312755366945
37.61875,1.42619254547945e-08,-0.000157532689865098,0.000157532689865098
37.625,1.41661007688153e-08,-0.00015669189251285,0.00015669189251285
37.63125,1.40636308471923e-08,-0.000155790687453489,0.000155790687453489
37.6375,1.39546736911082e-08,-0.000154829422118453,0.000154829422118453
37.64375,1.38393973045928e-08,-0.000153808467093682,0.000153808467093682
37.65,1.3717979435476e-08,-0.000152728215976935,0.000152728215976935
37.65625,1.35906073013098e-08,-0.000151589085225841,0.000151589085225841
37.6625,1.34574773006876e-08,-0.000150391513996982,0.000150391513996982
37.66875,1.33187947104145e-08,-0.00014913596397658,0.00014913596397658
37.675,1.31747733689946e-08,-0.000147822919202876,0.000147822919202876
