t,norm,energy,x_avg,y_avg
0.474,1,1.49855,0.628844,-1.0485e-18
0.475,1,1.49855,0.628523,2.67902e-18
0.476,1,1.49855,0.628201,1.274e-19
0.477,1,1.49855,0.627878,1.46556e-17
0.478,1,1.49855,0.627554,-8.05417e-19
0.479,1,1.49855,0.62723,-4.44972e-18
0.48,1,1.49855,0.626906,-1.93733e-17
0.481,1,1.49855,0.62658,1.82708e-18
0.482,1,1.49855,0.626254,9.48001e-18
0.483,1,1.49855,0.625928,9.99726e-18
0.484,1,1.49855,0.625601,3.21222e-18
0.485,1,1.49855,0.625273,-2.88019e-19
0.486,1,1.49855,0.624944,5.2645e-19
0.487,1,1.49855,0.624615,-4.15936e-18
0.488,1,1.49855,0.624286,-5.66551e-18
0.489,1,1.49855,0.623955,-3.68468e-18
0.49,1,1.49855,0.623624,5.37661e-18
0.491,1,1.49855,0.623293,-1.19216e-17
0.492,1,1.49855,0.622961,4.90773e-18
0.493,1,1.49855,0.622628,-6.07902e-18
0.494,1,1.49855,0.622295,3.617e-18
0.495,1,1.49855,0.621961,6.27577e-18
0.496,1,1.49855,0.621626,-7.98338e-18
0.497,1,1.49855,0.621291,3.30805e-18
0.498,1,1.49855,0.620955,-1.26122e-19
0.499,1,1.49855,0.620618,2.50897e-18
0.5,1,1.49855,0.620281,-5.45793e-19
0.501,1,1.49855,0.619943,2.02656e-18
0.502,1,1.49855,0.619605,5.80087e-18
0.503,1,1.49855,0.619266,-6.45221e-18
0.504,1,1.49855,0.618927,5.85829e-18
0.505,1,1.49855,0.618586,-8.50192e-18
0.506,1,1.49855,0.618245,-1.88509e-18
0.507,1,1.49855,0.617904,7.35584e-20
0.508,1,1.49855,0.617562,-6.60051e-18
0.509,1,1.49855,0.617219,2.91522e-18
0.51,1,1.49855,0.616876,-4.97372e-18
0.511,1,1.49855,0.616532,-6.65798e-18
0.512,1,1.49855,0.616188,2.02583e-18
0.513,1,1.49855,0.615843,3.24399e-18
0.514,1,1.49855,0.615497,7.19484e-18
0.515,1,1.49855,0.61515,-2.70822e-18
0.516,1,1.49855,0.614804,-1.52924e-17
0.517,1,1.49855,0.614456,5.98768e-18
0.518,1,1.49855,0.614108,-8.30883e-18
0.519,1,1.49855,0.613759,-5.60658e-19
0.52,1,1.49855,0.61341,-7.49823e-18
0.521,1,1.49855,0.61306,5.02733e-18
0.522,1,1.49855,0.612709,-6.48714e-18
0.523,1,1.49855,0.612358,-4.52674e-18
0.524,1,1.49855,0.612006,-6.53013e-18
0.525,1,1.49855,0.611653,2.89898e-18
0.526,1,1.49855,0.6113,-1.78823e-18
0.527,1,1.49855,0.610947,2.27145e-18
0.528,1,1.49855,0.610592,3.26646e-18
0.529,1,1.49855,0.610237,-1.41474e-19
0.53,1,1.49855,0.609882,-7.72052e-18
0.531,1,1.49855,0.609526,-6.69866e-18
0.532,1,1.49855,0.609169,1.0581e-17
0.533,1,1.49855,0.608812,-7.15144e-18
0.534,1,1.49855,0.608454,-1.71558e-17
0.535,1,1.49855,0.608095,2.38998e-18
