t,min_u,max_u,mass,center_x,center_y,shape_error
6.02,0.00942476772601712,0.169923299875197,1.57079393714642,2.5,2.5,0.771339825409037
6.04,0.00951076642828794,0.16946509253895,1.57079393714642,2.5,2.5,0.771963274327974
6.06,0.0095969931573312,0.169009421163303,1.57079393714642,2.5,2.5,0.772583784657834
6.08,0.00968344482103641,0.168556265836274,1.57079393714642,2.5,2.5,0.773201376464576
6.1,0.00977011833567707,0.168105606863179,1.57079393714642,2.5,2.5,0.773816069606375
6.12,0.0098570106261711,0.167657424763639,1.57079393714642,2.5,2.5,0.77442788373649
6.14,0.00994411862633495,0.167211700268642,1.57079393714642,2.5,2.5,0.775036838306101
6.16,0.0100314392791312,0.166768414317653,1.57079393714642,2.5,2.5,0.775642952567084
6.18,0.01011896953691,0.166327548055759,1.57079393714642,2.5,2.5,0.776246245574763
6.2,0.0102067063616441,0.165889082830878,1.57079393714642,2.5,2.5,0.776846736190587
6.22,0.0102946467251581,0.165453000190993,1.57079393714642,2.5,2.5,0.777444443084795
6.24,0.010382787609351,0.165019281881445,1.57079393714642,2.5,2.5,0.778039384739026
6.26,0.010471126006414,0.164587909842263,1.57079393714642,2.5,2.5,0.778631579448873
6.28,0.0105596589190409,0.164158866205536,1.57079393714642,2.5,2.5,0.779221045326415
6.3,0.0106483833606342,0.163732133292827,1.57079393714642,2.5,2.5,0.779807800302713
6.32,0.0107372963555043,0.16330769361263,1.57079393714642,2.5,2.5,0.780391862130236
6.34,0.0108263949390639,0.162885529857866,1.57079393714642,2.5,2.5,0.780973248385283
6.36,0.0109156761580166,0.162465624903417,1.57079393714642,2.5,2.5,0.781551976470343
6.38,0.0110051370705398,0.162047961803697,1.57079393714642,2.5,2.5,0.782128063616434
6.4,0.011094774746463,0.16163252379027,1.57079393714642,2.5,2.5,0.782701526885384
6.42,0.0111845862674398,0.161219294269492,1.57079393714642,2.5,2.5,0.783272383172101
6.44,0.0112745687271154,0.160808256820203,1.57079393714642,2.5,2.5,0.783840649206788
6.46,0.0113647192312892,0.160399395191442,1.57079393714642,2.5,2.5,0.784406341557131
6.48,0.0114550348980712,0.15999269330021,1.57079393714642,2.5,2.5,0.784969476630454
6.5,0.0115455128580351,0.159588135229259,1.57079393714642,2.5,2.5,0.785530070675828
6.52,0.0116361502543649,0.159185705224914,1.57079393714642,2.5,2.5,0.78608813978617
6.54,0.0117269442429982,0.158785387694942,1.57079393714642,2.5,2.5,0.786643699900285
6.56,0.0118178919927632,0.158387167206434,1.57079393714642,2.5,2.5,0.787196766804889
6.58,0.0119089906855128,0.157991028483734,1.57079393714642,2.5,2.5,0.787747356136598
6.6,0.0120002375162525,0.157596956406398,1.57079393714642,2.5,2.5,0.788295483383885
6.62,0.012091629693265,0.157204936007176,1.57079393714642,2.5,2.5,0.78884116388901
6.64,0.0121831644382299,0.156814952470034,1.57079393714642,2.5,2.5,0.789384412849915
6.66,0.0122748389863388,0.156426991128201,1.57079393714642,2.5,2.5,0.789925245322087
6.68,0.0123666505864069,0.156041037462249,1.57079393714642,2.5,2.5,0.790463676220406
6.7,0.0124585965009794,0.155657077098197,1.57079393714642,2.5,2.5,0.790999720320947
6.72,0.0125506740064348,0.155275095805648,1.57079393714642,2.5,2.5,0.791533392262771
6.74,0.0126428803930836,0.154895079495956,1.57079393714642,2.5,2.5,0.792064706549668
6.76,0.0127352129652628,0.154517014220412,1.57079393714642,2.5,2.5,0.792593677551896
6.78,0.0128276690414271,0.154140886168468,1.57079393714641,2.5,2.5,0.793120319507878
6.8,0.0129202459542358,0.153766681665976,1.57079393714641,2.5,2.5,0.793644646525875
6.82,0.0130129410506362,0.153394387173469,1.57079393714641,2.5,2.5,0.794166672585638
6.84,0.013105751691943,0.15302398928445,1.57079393714641,2.5,2.5,0.794686411540031
6.86,0.0131986752539145,0.15265547472372,1.57079393714641,2.5,2.5,0.795203877116633
6.88,0.0132917091268247,0.15228883034572,1.57079393714641,2.5,2.5,0.79571908291931
6.9,0.0133848507155324,0.151924043132912,1.57079393714641,2.5,2.5,0.796232042429769
6.92,0.0134780974395463,0.151561100194169,1.57079393714641,2.5,2.5,0.796742769009079
6.94,0.0135714467330876,0.151199988763195,1.57079393714641,2.5,2.5,0.79725127589919
6.96,0.0136648960451483,0.150840696196972,1.57079393714641,2.5,2.5,0.797757576224395
6.98,0.0137584428395467,0.150483209974225,1.57079393714641,2.5,2.5,0.798261682992806
7,0.01385208459498,0.150127517693909,1.57079393714641,2.5,2.5,0.79876360909778
7.02,0.0139458188050732,0.149773607073722,1.57079393714641,2.5,2.5,0.799263367319343
7.04,0.0140396429784254,0.149421465948639,1.57079393714641,2.5,2.5,0.799760970325577
7.06,0.0141335546386526,0.149071082269462,1.57079393714641,2.5,2.5,0.800256430674002
7.08,0.0142275513244283,0.148722444101401,1.57079393714641,2.5,2.5,0.800749760812917
7.1,0.0143216305895204,0.148375539622663,1.57079393714641,2.5,2.5,0.801240973082743
7.12,0.0144157900028257,0.148030357123077,1.57079393714641,2.5,2.5,0.801730079717337
7.14,0.0145100271484018,0.147686885002723,1.57079393714641,2.5,2.5,0.80221709284527
7.16,0.0146043396254956,0.147345111770592,1.57079393714641,2.5,2.5,0.802702024491118
7.18,0.0146987250485697,0.147005026043262,1.57079393714641,2.5,2.5,0.803184886576708
7.2,0.0147931810473264,0.146666616543591,1.57079393714641,2.5,2.5,0.803665690922357
7.22,0.0148877052667282,0.146329872099429,1.57079393714641,2.5,2.5,0.80414444924809
7.24,0.0149822953670168,0.145994781642354,1.57079393714641,2.5,2.5,0.80462117317484
7.26,0.0150769490237292,0.145661334206422,1.57079393714641,2.5,2.5,0.805095874225628
7.28,0.0151716639277109,0.145329518926929,1.57079393714641,2.5,2.5,0.805568563826735
7.3,0.0152664377851281,0.144999325039204,1.57079393714641,2.5,2.5,0.80603925330884
7.32,0.015361268317476,0.144670741877406,1.57079393714641,2.5,2.5,0.806507953908159
7.34,0.015456153261586,0.144343758873347,1.57079393714641,2.5,2.5,0.806974676767558
7.36,0.0155510903696301,0.144018365555331,1.57079393714641,2.5,2.5,0.807439432937648
7.38,0.0156460774091236,0.143694551546999,1.57079393714641,2.5,2.5,0.807902233377871
7.4,0.0157411121629251,0.143372306566208,1.57079393714641,2.5,2.5,0.808363088957563
7.42,0.015836192429235,0.143051620423909,1.57079393714641,2.5,2.5,0.808822010457007
7.44,0.0159313160215913,0.142732483023051,1.57079393714641,2.5,2.5,0.809279008568474
7.46,0.0160264807688646,0.142414884357499,1.57079393714641,2.5,2.5,0.80973409389723
7.48,0.0161216845152499,0.14209881451096,1.57079393714641,2.5,2.5,0.810187276962557
7.5,0.0162169251202569,0.141784263655937,1.57079393714641,2.5,2.5,0.810638568198735
7.52,0.0163122004586991,0.141471222052685,1.57079393714641,2.5,2.5,0.811087977956026
7.54,0.0164075084206801,0.141159680048189,1.57079393714641,2.5,2.5,0.811535516501628
7.56,0.0165028469115792,0.140849628075151,1.57079393714641,2.5,2.5,0.811981194020636
7.58,0.0165982138520341,0.140541056651,1.57079393714641,2.5,2.5,0.812425020616967
7.6,0.0166936071779227,0.140233956376904,1.57079393714641,2.5,2.5,0.812867006314289
7.62,0.0167890248403435,0.139928317936807,1.57079393714641,2.5,2.5,0.813307161056929
7.64,0.0168844648055935,0.139624132096467,1.57079393714641,2.5,2.5,0.813745494710771
7.66,0.0169799250551451,0.13932138970252,1.57079393714641,2.5,2.5,0.814182017064132
7.68,0.0170754035856217,0.13902008168155,1.57079393714641,2.5,2.5,0.814616737828645
7.7,0.0171708984087713,0.138720199039171,1.57079393714641,2.5,2.5,0.815049666640109
7.72,0.0172664075514388,0.138421732859125,1.57079393714641,2.5,2.5,0.815480813059337
7.74,0.0173619290555371,0.138124674302389,1.57079393714641,2.5,2.5,0.815910186572993
7.76,0.0174574609780165,0.137829014606297,1.57079393714641,2.5,2.5,0.816337796594415
7.78,0.0175530013908333,0.137534745083676,1.57079393714641,2.5,2.5,0.816763652464425
7.8,0.0176485483809162,0.137241857121985,1.57079393714641,2.5,2.5,0.81718776345213
7.82,0.0177441000501323,0.136950342182475,1.57079393714641,2.5,2.5,0.817610138755708
7.84,0.0178396545152514,0.136660191799358,1.57079393714641,2.5,2.5,0.818030787503192
7.86,0.0179352099079094,0.136371397578983,1.57079393714641,2.5,2.5,0.81844971875323
7.88,0.0180307643745697,0.136083951199027,1.57079393714641,2.5,2.5,0.818866941495846
7.9,0.0181263160764849,0.135797844407699,1.57079393714641,2.5,2.5,0.81928246465319
7.92,0.0182218631896558,0.135513069022949,1.57079393714641,2.5,2.5,0.819696297080259
7.94,0.0183174039047906,0.135229616931691,1.57079393714641,2.5,2.5,0.820108447565636
7.96,0.0184129364272622,0.134947480089037,1.57079393714641,2.5,2.5,0.820518924832206
7.98,0.0185084589770651,0.134666650517539,1.57079393714641,2.5,2.5,0.82092773753785
8,0.0186039697887705,0.134387120306445,1.57079393714641,2.5,2.5,0.821334894276151
8.02,0.0186994671114814,0.13410888161096,1.57079393714641,2.5,2.5,0.821740403577074
8.04,0.0187949492087862,0.133831926651518,1.57079393714641,2.5,2.5,0.822144273907652
8.06,0.018890414358711,0.13355624771307,1.57079393714641,2.5,2.5,0.822546513672642
8.08,0.0189858608536723,0.13328183714437,1.57079393714641,2.5,2.5,0.822947131215192
8.1,0.0190812870004273,0.133008687357281,1.57079393714641,2.5,2.5,0.823346134817489
8.12,0.0191766911200245,0.132736790826088,1.57079393714641,2.5,2.5,0.823743532701398
8.14,0.0192720715477529,0.13246614008681,1.5707939371464,2.5,2.5,0.824139333029094
8.16,0.0193674266330907,0.132196727736539,1.5707939371464,2.5,2.5,0.82453354390369
8.18,0.0194627547396532,0.13192854643277,1.57079393714641,2.5,2.5,0.824926173369844
8.2,0.0195580542451397,0.131661588892753,1.5707939371464,2.5,2.5,0.825317229414381
8.22,0.0196533235412801,0.131395847892846,1.5707939371464,2.5,2.5,0.825706719966872
8.24,0.0197485610337806,0.131131316267878,1.5707939371464,2.5,2.5,0.826094652900239
8.26,0.0198437651422688,0.130867986910522,1.5707939371464,2.5,2.5,0.826481036031336
8.28,0.0199389343002377,0.130605852770676,1.5707939371464,2.5,2.5,0.826865877121518
8.3,0.0200340669549902,0.130344906854849,1.5707939371464,2.5,2.5,0.827249183877216
8.32,0.0201291615675818,0.130085142225561,1.5707939371464,2.5,2.5,0.827630963950492
8.34,0.0202242166127632,0.129826552000743,1.5707939371464,2.5,2.5,0.828011224939595
8.36,0.0203192305789229,0.12956912935315,1.5707939371464,2.5,2.5,0.828389974389501
8.38,0.0204142019680278,0.129312867509782,1.5707939371464,2.5,2.5,0.828767219792457
8.4,0.0205091292955654,0.129057759751309,1.5707939371464,2.5,2.5,0.829142968588512
8.42,0.0206040110904833,0.128803799411507,1.5707939371464,2.5,2.5,0.829517228166035
8.44,0.0206988458951297,0.128550979876699,1.5707939371464,2.5,2.5,0.829890005862233
8.46,0.020793632265193,0.128299294585202,1.5707939371464,2.5,2.5,0.830261308963674
8.48,0.0208883687696409,0.128048737026785,1.5707939371464,2.5,2.5,0.83063114470677
8.5,0.0209830539906592,0.12779930074213,1.5707939371464,2.5,2.5,0.830999520278294
8.52,0.02107768652359,0.127550979322305,1.5707939371464,2.5,2.5,0.831366442815855
8.54,0.0211722649768697,0.127303766408237,1.5707939371464,2.5,2.5,0.831731919408392
8.56,0.0212667879719666,0.127057655690194,1.5707939371464,2.5,2.5,0.832095957096653
8.58,0.0213612541433182,0.12681264090728,1.5707939371464,2.5,2.5,0.832458562873655
8.6,0.021455662138268,0.126568715846925,1.5707939371464,2.5,2.5,0.832819743685168
8.62,0.0215500106170021,0.126325874344393,1.5707939371464,2.5,2.5,0.833179506430156
8.64,0.0216442982524854,0.126084110282287,1.5707939371464,2.5,2.5,0.833537857961246
8.66,0.021738523730398,0.125843417590065,1.5707939371464,2.5,2.5,0.833894805085169
8.68,0.0218326857490702,0.12560379024356,1.5707939371464,2.5,2.5,0.834250354563202
8.7,0.0219267830194185,0.125365222264511,1.5707939371464,2.5,2.5,0.834604513111608
8.72,0.0220208142648807,0.125127707720091,1.5707939371464,2.5,2.5,0.834957287402065
8.74,0.0221147782213511,0.12489124072245,1.5707939371464,2.5,2.5,0.835308684062096
8.76,0.0222086736371146,0.124655815428256,1.5707939371464,2.5,2.5,0.83565870967548
8.78,0.022302499272782,0.12442142603825,1.5707939371464,2.5,2.5,0.836007370782679
8.8,0.0223962539012242,0.124188066796796,1.5707939371464,2.5,2.5,0.836354673881239
8.82,0.0224899363075061,0.123955731991448,1.5707939371464,2.5,2.5,0.836700625426202
8.84,0.0225835452888211,0.123724415952513,1.5707939371464,2.5,2.5,0.837045231830495
8.86,0.0226770796544248,0.123494113052627,1.5707939371464,2.5,2.5,0.837388499465341
8.88,0.0227705382255686,0.123264817706327,1.5707939371464,2.5,2.5,0.837730434660629
8.9,0.0228639198354337,0.123036524369641,1.5707939371464,2.5,2.5,0.838071043705317
8.92,0.0229572233290644,0.122809227539668,1.5707939371464,2.5,2.5,0.838410332847802
8.94,0.0230504475633017,0.122582921754179,1.5707939371464,2.5,2.5,0.838748308296298
8.96,0.0231435914067163,0.122357601591209,1.5707939371464,2.5,2.5,0.839084976219206
8.98,0.0232366537395425,0.122133261668662,1.5707939371464,2.5,2.5,0.839420342745483
9,0.0233296334536106,0.121909896643919,1.5707939371464,2.5,2.5,0.839754413965002
9.02,0.0234225294522809,0.121687501213451,1.5707939371464,2.5,2.5,0.840087195928905
9.04,0.0235153406503759,0.121466070112434,1.5707939371464,2.5,2.5,0.840418694649968
9.06,0.0236080659741141,0.121245598114373,1.5707939371464,2.5,2.5,0.840748916102936
9.08,0.0237007043610426,0.121026080030731,1.5707939371464,2.5,2.5,0.841077866224875
9.1,0.0237932547599705,0.120807510710552,1.5707939371464,2.5,2.5,0.841405550915512
9.12,0.0238857161309014,0.120589885040106,1.5707939371464,2.5,2.5,0.84173197603757
9.14,0.0239780874449668,0.120373197942523,1.5707939371464,2.5,2.5,0.842057147417095
9.16,0.0240703676843589,0.120157444377437,1.5707939371464,2.5,2.5,0.842381070843798
9.18,0.0241625558422637,0.11994261934064,1.5707939371464,2.5,2.5,0.842703752071362
9.2,0.0242546509227943,0.119728717863728,1.5707939371464,2.5,2.5,0.843025196817776
9.22,0.0243466519409235,0.119515735013762,1.5707939371464,2.5,2.5,0.843345410765642
9.24,0.0244385579224174,0.119303665892931,1.5707939371464,2.5,2.5,0.843664399562494
9.26,0.0245303679037683,0.119092505638209,1.5707939371464,2.5,2.5,0.843982168821105
9.28,0.0246220809321281,0.118882249421033,1.5707939371464,2.5,2.5,0.844298724119788
9.3,0.0247136960652415,0.118672892446972,1.5707939371464,2.5,2.5,0.844614071002704
9.32,0.0248052123713797,0.118464429955402,1.5707939371464,2.5,2.5,0.844928214980161
9.34,0.0248966289292734,0.118256857219191,1.5707939371464,2.5,2.5,0.845241161528899
9.36,0.0249879448280467,0.118050169544381,1.5707939371464,2.5,2.5,0.845552916092391
9.38,0.0250791591671506,0.117844362269877,1.5707939371464,2.5,2.5,0.845863484081122
9.4,0.0251702710562967,0.117639430767137,1.5707939371464,2.5,2.5,0.846172870872888
9.42,0.0252612796153916,0.117435370439871,1.5707939371464,2.5,2.5,0.846481081813057
9.44,0.02535218397447,0.117232176723737,1.5707939371464,2.5,2.5,0.846788122214864
9.46,0.0254429832736294,0.117029845086046,1.5707939371464,2.5,2.5,0.847093997359673
9.48,0.0255336766629642,0.116828371025465,1.57079393714639,2.5,2.5,0.847398712497259
9.5,0.0256242633025001,0.11662775007173,1.57079393714639,2.5,2.5,0.847702272846069
9.52,0.0257147423621284,0.116427977785358,1.57079393714639,2.5,2.5,0.848004683593489
9.54,0.0258051130215409,0.116229049757362,1.57079393714639,2.5,2.5,0.848305949896106
9.56,0.0258953744701645,0.11603096160897,1.57079393714639,2.5,2.5,0.848606076879968
9.58,0.0259855259070962,0.115833708991352,1.57079393714639,2.5,2.5,0.848905069640843
9.6,0.0260755665410382,0.11563728758534,1.57079393714639,2.5,2.5,0.84920293324446
9.62,0.0261654955902332,0.115441693101163,1.57079393714639,2.5,2.5,0.849499672726778
9.64,0.0262553122823998,0.115246921278175,1.57079393714639,2.5,2.5,0.849795293094218
9.66,0.0263450158546682,0.115052967884593,1.57079393714639,2.5,2.5,0.850089799323914
9.68,0.0264346055535157,0.114859828717232,1.57079393714639,2.5,2.5,0.850383196363956
9.7,0.0265240806347031,0.114667499601253,1.57079393714639,2.5,2.5,0.850675489133625
9.72,0.0266134403632104,0.1144759763899,1.57079393714639,2.5,2.5,0.850966682523634
9.74,0.0267026840131736,0.114285254964251,1.57079393714639,2.5,2.5,0.851256781396361
9.76,0.0267918108678209,0.11409533123297,1.57079393714639,2.5,2.5,0.851545790586074
9.78,0.0268808202194095,0.113906201132054,1.57079393714639,2.5,2.5,0.851833714899171
9.8,0.0269697113691627,0.113717860624596,1.57079393714639,2.5,2.5,0.852120559114393
9.82,0.027058483627207,0.113530305700538,1.57079393714639,2.5,2.5,0.852406327983063
9.84,0.0271471363125092,0.113343532376434,1.57079393714639,2.5,2.5,0.852691026229293
9.86,0.0272356687528143,0.113157536695217,1.57079393714639,2.5,2.5,0.85297465855021
9.88,0.0273240802845832,0.112972314725962,1.57079393714639,2.5,2.5,0.85325722961617
9.9,0.0274123702529306,0.112787862563654,1.57079393714639,2.5,2.5,0.853538744070974
9.92,0.0275005380115633,0.112604176328965,1.57079393714639,2.5,2.5,0.853819206532078
9.94,0.0275885829227188,0.112421252168025,1.57079393714639,2.5,2.5,0.854098621590804
9.96,0.0276765043571036,0.112239086252199,1.57079393714639,2.5,2.5,0.854376993812545
9.98,0.0277643016938326,0.112057674777868,1.57079393714639,2.5,2.5,0.854654327736967
10,0.0278519743203679,0.111877013966209,1.57079393714639,2.5,2.5,0.854930627878223
10.02,0.0279395216324582,0.11169710006298,1.57079393714639,2.5,2.5,0.855205898725139
10.04,0.0280269430340788,0.111517929338307,1.57079393714639,2.5,2.5,0.85548014474142
10.06,0.0281142379373708,0.111339498086475,1.57079393714639,2.5,2.5,0.855753370365848
10.08,0.0282014057625821,0.111161802625714,1.57079393714639,2.5,2.5,0.856025580012469
10.1,0.0282884459380068,0.110984839297999,1.57079393714639,2.5,2.5,0.856296778070792
10.12,0.0283753578999266,0.11080860446884,1.57079393714639,2.5,2.5,0.856566968905976
10.14,0.0284621410925511,0.110633094527086,1.57079393714639,2.5,2.5,0.856836156859015
10.16,0.0285487949679594,0.110458305884721,1.57079393714639,2.5,2.5,0.857104346246927
10.18,0.0286353189860409,0.110284234976669,1.57079393714639,2.5,2.5,0.857371541362941
10.2,0.0287217126144374,0.110110878260596,1.57079393714639,2.5,2.5,0.857637746476671
10.22,0.0288079753284849,0.10993823221672,1.57079393714639,2.5,2.5,0.857902965834306
10.24,0.0288941066111554,0.109766293347619,1.57079393714639,2.5,2.5,0.858167203658776
10.26,0.0289801059529997,0.109595058178042,1.57079393714639,2.5,2.5,0.858430464149943
10.28,0.02906597285209,0.10942452325472,1.57079393714639,2.5,2.5,0.858692751484759
10.3,0.0291517068139627,0.109254685146184,1.57079393714639,2.5,2.5,0.858954069817456
10.32,0.0292373073515613,0.109085540442581,1.57079393714639,2.5,2.5,0.859214423279702
10.34,0.0293227739851805,0.108917085755493,1.57079393714639,2.5,2.5,0.85947381598078
10.36,0.0294081062424097,0.108749317717757,1.57079393714639,2.5,2.5,0.85973225200775
10.38,0.0294933036580767,0.108582232983289,1.57079393714639,2.5,2.5,0.859989735425618
10.4,0.0295783657741923,0.108415828226911,1.57079393714639,2.5,2.5,0.860246270277498
10.42,0.0296632921398945,0.108250100144172,1.57079393714639,2.5,2.5,0.860501860584772
10.44,0.0297480823113939,0.108085045451182,1.57079393714639,2.5,2.5,0.860756510347259
10.46,0.0298327358519181,0.10792066088444,1.57079393714639,2.5,2.5,0.861010223543364
10.48,0.0299172523316575,0.107756943200664,1.57079393714639,2.5,2.5,0.861263004130242
10.5,0.0300016313277108,0.107593889176631,1.57079393714639,2.5,2.5,0.861514856043952
10.52,0.0300858724240311,0.107431495609005,1.57079393714639,2.5,2.5,0.861765783199607
10.54,0.0301699752113714,0.107269759314182,1.57079393714639,2.5,2.5,0.862015789491536
10.56,0.0302539392872321,0.107108677128122,1.57079393714639,2.5,2.5,0.862264878793428
10.58,0.030337764255807,0.106948245906196,1.57079393714639,2.5,2.5,0.862513054958481
10.6,0.0304214497279305,0.106788462523023,1.57079393714639,2.5,2.5,0.862760321819555
10.62,0.030504995321025,0.106629323872319,1.57079393714639,2.5,2.5,0.863006683189317
10.64,0.0305884006590483,0.106470826866738,1.57079393714639,2.5,2.5,0.863252142860383
10.66,0.0306716653724416,0.106312968437725,1.57079393714639,2.5,2.5,0.863496704605467
10.68,0.0307547890980778,0.10615574553536,1.57079393714639,2.5,2.5,0.863740372177518
10.7,0.0308377714792094,0.105999155128208,1.57079393714639,2.5,2.5,0.863983149309865
10.72,0.0309206121654179,0.105843194203177,1.57079393714639,2.5,2.5,0.864225039716358
10.74,0.0310033108125619,0.105687859765365,1.57079393714639,2.5,2.5,0.864466047091497
10.76,0.0310858670827273,0.10553314883792,1.57079393714639,2.5,2.5,0.864706175110582
10.78,0.0311682806441762,0.105379058461892,1.57079393714639,2.5,2.5,0.864945427429839
10.8,0.0312505511712969,0.105225585696097,1.57079393714639,2.5,2.5,0.865183807686554
10.82,0.0313326783445542,0.105072727616968,1.57079393714639,2.5,2.5,0.865421319499217
10.84,0.0314146618504393,0.104920481318425,1.57079393714638,2.5,2.5,0.865657966467638
10.86,0.0314965013814212,0.10476884391173,1.57079393714638,2.5,2.5,0.86589375217309
10.88,0.0315781966358968,0.104617812525358,1.57079393714638,2.5,2.5,0.866128680178431
10.9,0.0316597473181428,0.104467384304853,1.57079393714638,2.5,2.5,0.866362754028234
10.92,0.0317411531382669,0.104317556412703,1.57079393714638,2.5,2.5,0.866595977248916
10.94,0.0318224138121595,0.104168326028203,1.57079393714638,2.5,2.5,0.866828353348859
10.96,0.0319035290614462,0.104019690347325,1.57079393714638,2.5,2.5,0.867059885818539
10.98,0.0319844986134396,0.103871646582591,1.57079393714638,2.5,2.5,0.867290578130642
11,0.0320653222010925,0.103724191962939,1.57079393714638,2.5,2.5,0.867520433740197
11.02,0.0321459995629501,0.103577323733604,1.57079393714638,2.5,2.5,0.867749456084687
11.04,0.032226530443104,0.103431039155986,1.57079393714638,2.5,2.5,0.867977648584171
11.06,0.0323069145911448,0.103285335507526,1.57079393714638,2.5,2.5,0.868205014641408
11.08,0.0323871517621168,0.103140210081587,1.57079393714638,2.5,2.5,0.868431557641963
11.1,0.0324672417164711,0.10299566018733,1.57079393714638,2.5,2.5,0.868657280954338
11.12,0.0325471842200208,0.10285168314959,1.57079393714638,2.5,2.5,0.868882187930076
11.14,0.0326269790438945,0.102708276308762,1.57079393714638,2.5,2.5,0.869106281903878
11.16,0.0327066259644924,0.102565437020678,1.57079393714638,2.5,2.5,0.869329566193721
11.18,0.0327861247634403,0.102423162656492,1.57079393714638,2.5,2.5,0.869552044100962
11.2,0.0328654752275458,0.102281450602566,1.57079393714638,2.5,2.5,0.869773718910452
11.22,0.0329446771487535,0.102140298260348,1.57079393714638,2.5,2.5,0.869994593890653
11.24,0.0330237303241013,0.101999703046268,1.57079393714638,2.5,2.5,0.87021467229374
11.26,0.0331026345556764,0.101859662391616,1.57079393714638,2.5,2.5,0.870433957355705
11.28,0.0331813896505718,0.101720173742438,1.57079393714638,2.5,2.5,0.870652452296476
11.3,0.0332599954208433,0.101581234559421,1.57079393714638,2.5,2.5,0.870870160320012
11.32,0.0333384516834663,0.101442842317782,1.57079393714638,2.5,2.5,0.871087084614416
11.34,0.0334167582602932,0.101304994507167,1.57079393714638,2.5,2.5,0.871303228352031
11.36,0.0334949149780111,0.101167688631537,1.57079393714638,2.5,2.5,0.871518594689555
11.38,0.0335729216680994,0.101030922209062,1.57079393714638,2.5,2.5,0.871733186768132
11.4,0.0336507781667883,0.10089469277202,1.57079393714638,2.5,2.5,0.871947007713458
11.42,0.0337284843150169,0.100758997866689,1.57079393714638,2.5,2.5,0.872160060635882
11.44,0.0338060399583919,0.100623835053247,1.57079393714638,2.5,2.5,0.872372348630507
11.46,0.0338834449471466,0.100489201905664,1.57079393714638,2.5,2.5,0.872583874777284
11.48,0.0339606991361001,0.100355096011608,1.57079393714638,2.5,2.5,0.872794642141114
11.5,0.0340378023846168,0.100221514972339,1.57079393714638,2.5,2.5,0.873004653771943
11.52,0.034114754556566,0.100088456402613,1.57079393714638,2.5,2.5,0.87321391270486
11.54,0.0341915555202818,0.099955917930581,1.57079393714638,2.5,2.5,0.873422421960189
11.56,0.0342682051485237,0.0998238971976942,1.57079393714638,2.5,2.5,0.873630184543589
11.58,0.0343447033184368,0.0996923918586053,1.57079393714638,2.5,2.5,0.873837203446142
11.6,0.0344210499115128,0.0995613995810736,1.57079393714638,2.5,2.5,0.874043481644447
11.62,0.0344972448135507,0.0994309180458703,1.57079393714638,2.5,2.5,0.874249022100715
11.64,0.0345732879146185,0.0993009449466845,1.57079393714638,2.5,2.5,0.874453827762857
11.66,0.0346491791090145,0.0991714779900299,1.57079393714638,2.5,2.5,0.874657901564578
11.68,0.0347249182952288,0.0990425148951535,1.57079393714638,2.5,2.5,0.874861246425464
11.7,0.0348005053759063,0.0989140533939431,1.57079393714638,2.5,2.5,0.875063865251069
11.72,0.034875940257808,0.0987860912308383,1.57079393714638,2.5,2.5,0.875265760933007
11.74,0.0349512228517741,0.0986586261627392,1.57079393714638,2.5,2.5,0.875466936349038
11.76,0.0350263530726866,0.0985316559589195,1.57079393714638,2.5,2.5,0.875667394363155
11.78,0.0351013308394327,0.0984051784009369,1.57079393714638,2.5,2.5,0.875867137825669
11.8,0.0351761560748676,0.098279191282547,1.57079393714638,2.5,2.5,0.876066169573295
11.82,0.0352508287057785,0.0981536924096168,1.57079393714638,2.5,2.5,0.876264492429234
11.84,0.0353253486628484,0.0980286796000387,1.57079393714638,2.5,2.5,0.876462109203263
11.86,0.0353997158806198,0.097904150683646,1.57079393714638,2.5,2.5,0.87665902269181
11.88,0.0354739302974596,0.0977801035021293,1.57079393714638,2.5,2.5,0.876855235678042
11.9,0.0355479918555229,0.0976565359089525,1.57079393714638,2.5,2.5,0.877050750931946
11.92,0.0356219005007184,0.0975334457692712,1.57079393714638,2.5,2.5,0.877245571210404
11.94,0.0356956561826735,0.0974108309598501,1.57079393714638,2.5,2.5,0.877439699257287
11.96,0.0357692588546991,0.0972886893689827,1.57079393714638,2.5,2.5,0.877633137803514
11.98,0.0358427084737554,0.0971670188964109,1.57079393714638,2.5,2.5,0.877825889567156
12,0.0359160050004176,0.0970458174532449,1.57079393714638,2.5,2.5,0.878017957253491
12.02,0.0359891483988422,0.0969250829618855,1.57079393714638,2.5,2.5,0.878209343555097
12.04,0.0360621386367328,0.096804813355945,1.57079393714638,2.5,2.5,0.878400051151921
12.06,0.0361349756853067,0.0966850065801702,1.57079393714638,2.5,2.5,0.87859008271136
12.08,0.0362076595192621,0.0965656605903658,1.57079393714638,2.5,2.5,0.878779440888336
12.1,0.0362801901167442,0.096446773353318,1.57079393714638,2.5,2.5,0.878968128325368
12.12,0.0363525674593131,0.0963283428467197,1.57079393714638,2.5,2.5,0.87915614765265
12.14,0.036424791531911,0.0962103670590952,1.57079393714638,2.5,2.5,0.879343501488124
12.16,0.0364968623228295,0.0960928439897265,1.57079393714637,2.5,2.5,0.879530192437553
12.18,0.0365687798236781,0.0959757716485802,1.57079393714638,2.5,2.5,0.879716223094594
12.2,0.0366405440293519,0.0958591480562342,1.57079393714637,2.5,2.5,0.879901596040871
